bag_time_ns,average_speed,duration,gain_multiplier,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,omega_c_x,omega_c_y,omega_c_z,omega_o_x,omega_o_y,omega_o_z,peak_acceleration,peak_velocity,settling_time,target_distance,tracking_rmse,uav_id
1785208247104249557,2.639840841293335,3.0,1.1166446208953857,world,104207298,1785208247,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,1.5945061445236206,0.22873862087726593,nan,7.919522762298584,0.01400238461792469,1
1785208247204243544,2.639840841293335,3.0,1.1166446208953857,world,204192298,1785208247,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,2.5784921646118164,0.29724258184432983,nan,7.919522762298584,0.024121584370732307,1
1785208247304263779,2.639840841293335,3.0,1.1166446208953857,world,304213144,1785208247,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,5.8623833656311035,0.3058244585990906,nan,7.919522762298584,0.03341096267104149,1
1785208247404237637,2.639840841293335,3.0,1.1166446208953857,world,404214003,1785208247,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,6.951934337615967,0.6016667485237122,nan,7.919522762298584,0.04120209068059921,1
1785208247504251110,2.639840841293335,3.0,1.1166446208953857,world,504193492,1785208247,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,6.951934337615967,0.9297234416007996,nan,7.919522762298584,0.048610903322696686,1
1785208247604231280,2.639840841293335,3.0,1.1166446208953857,world,604180595,1785208247,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,6.951934337615967,1.2305941581726074,nan,7.919522762298584,0.062384121119976044,1
1785208247704235816,2.639840841293335,3.0,1.1166446208953857,world,704192615,1785208247,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,7.4164252281188965,1.783353328704834,nan,7.919522762298584,0.08661635220050812,1
1785208247804223471,2.639840841293335,3.0,1.1166446208953857,world,804176262,1785208247,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,7.4164252281188965,2.1167454719543457,nan,7.919522762298584,0.12086350470781326,1
1785208247904258744,2.639840841293335,3.0,1.1166446208953857,world,904209843,1785208247,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,7.4164252281188965,2.296842098236084,nan,7.919522762298584,0.162712961435318,1
1785208248004216152,2.639840841293335,3.0,1.1166446208953857,world,4181066,1785208248,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,7.4164252281188965,2.409684658050537,nan,7.919522762298584,0.21527080237865448,1
1785208248104242067,2.639840841293335,3.0,1.1166446208953857,world,104216068,1785208248,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,7.4164252281188965,2.5139577388763428,nan,7.919522762298584,0.2784360349178314,1
1785208248204248235,2.639840841293335,3.0,1.1166446208953857,world,204214422,1785208248,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,7.4164252281188965,2.6088125705718994,nan,7.919522762298584,0.3522789180278778,1
1785208248304219458,2.639840841293335,3.0,1.1166446208953857,world,304193820,1785208248,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,7.4164252281188965,2.7254998683929443,nan,7.919522762298584,0.4360943138599396,1
1785208248404216880,2.639840841293335,3.0,1.1166446208953857,world,404172417,1785208248,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,7.4164252281188965,2.868645668029785,nan,7.919522762298584,0.5279143452644348,1
1785208248504228649,2.639840841293335,3.0,1.1166446208953857,world,504189205,1785208248,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,7.4164252281188965,3.031507730484009,nan,7.919522762298584,0.6243229508399963,1
1785208248604227453,2.639840841293335,3.0,1.1166446208953857,world,604176808,1785208248,1424290731,normal,3.349933624267578,3.349933624267578,3.9082560539245605,11.1664457321167,11.1664457321167,16.74966812133789,7.4164252281188965,3.142256498336792,nan,7.919522762298584,0.7218132615089417,1
