bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785208247019884116,3.0,world,19721021,1785208247,1424290731,normal,1.0,6.0,3.0,5.0,1
1785208247124477137,3.0,world,19721021,1785208247,1424290731,normal,1.0,6.0,3.0,5.0,1
1785208247244362473,3.0,world,19721021,1785208247,1424290731,normal,1.0,6.0,3.0,5.0,1
1785208247364390547,3.0,world,19721021,1785208247,1424290731,normal,1.0,6.0,3.0,5.0,1
1785208247484410175,3.0,world,19721021,1785208247,1424290731,normal,1.0,6.0,3.0,5.0,1
1785208247604403753,3.0,world,19721021,1785208247,1424290731,normal,1.0,6.0,3.0,5.0,1
1785208247704512284,3.0,world,19721021,1785208247,1424290731,normal,1.0,6.0,3.0,5.0,1
1785208247824325706,3.0,world,19721021,1785208247,1424290731,normal,1.0,6.0,3.0,5.0,1
1785208247924409801,3.0,world,19721021,1785208247,1424290731,normal,1.0,6.0,3.0,5.0,1
1785208248044370107,3.0,world,19721021,1785208247,1424290731,normal,1.0,6.0,3.0,5.0,1
