bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785139459459686459,8.0,world,459448870,1785139461,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785139459559780182,8.0,world,459448870,1785139461,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785139459659903830,8.0,world,459448870,1785139461,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785139459760026237,8.0,world,459448870,1785139461,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785139459860172509,8.0,world,459448870,1785139461,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785139459960305705,8.0,world,459448870,1785139461,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785139460060423874,8.0,world,459448870,1785139461,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785139460160556379,8.0,world,459448870,1785139461,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785139460260707861,8.0,world,459448870,1785139461,4,normal,0.0,11.23606798,5.19577393,5.0,1
1785139460360860374,8.0,world,459448870,1785139461,4,normal,0.0,11.23606798,5.19577393,5.0,1
