bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785139459242251298,[ 5.1877112e-05 -1.9097235e-05  1.8088366e-03],[4.116340e-05 4.049760e-05 3.398237e-02],1,[-0.01277899 -0.02372387  0.2605453 ],[0.10697442 0.10712308 0.08612373],[ 0.7034531  -0.00112072  0.00126947  0.7107397 ],0,6,1785139459226737,1785139459226737,[-0.02527967 -0.03991001  0.15011184],1,[0.01428565 0.0141165  0.00610197]
1785139459250058037,[ 5.8451592e-04 -1.9098632e-05  1.8088343e-03],[4.1201161e-05 4.0535851e-05 3.3982698e-02],1,[-0.01270975 -0.02353732  0.26035786],[0.10735476 0.10750446 0.086385  ],[ 0.7034458  -0.00111832  0.00126956  0.71074694],0,6,1785139459234737,1785139459234737,[-0.02529005 -0.03980227  0.15012552],1,[0.0143503  0.01417959 0.00611418]
1785139459261883870,[-0.00048075  0.00104617 -0.00085433],[4.1240928e-05 4.0573363e-05 3.3983026e-02],1,[-0.01264615 -0.0233632   0.26021004],[0.10773736 0.10788807 0.08664715],[ 0.7034468  -0.00112045  0.00126814  0.710746  ],0,6,1785139459242737,1785139459242737,[-0.02510318 -0.03967054  0.15006767],1,[0.01441525 0.01424307 0.00612639]
1785139459269800778,[-0.00074707 -0.00214963 -0.00165327],[4.1315550e-05 4.0649698e-05 3.3983678e-02],1,[-0.01253433 -0.02305051  0.25995487],[0.10850938 0.10866206 0.08656547],[ 0.7034596  -0.00113222  0.00125551  0.7107333 ],0,6,1785139459258737,1785139459258737,[-0.02469659 -0.0395651   0.15017791],1,[0.01454539 0.01437    0.00612903]
1785139459281597987,[ 0.0003182  -0.00294858 -0.00112064],[4.135428e-05 4.068556e-05 3.398401e-02],1,[-0.0124833  -0.02291314  0.2598852 ],[0.10889883 0.10905246 0.08682841],[ 0.70346236 -0.00112379  0.00124591  0.71073055],0,6,1785139459266737,1785139459266737,[-0.02423299 -0.03963935  0.15012303],1,[0.01461082 0.01443361 0.00614125]
1785139459289461855,[ 0.00058451 -0.00188331  0.00074357],[4.1392726e-05 4.0721367e-05 3.3984330e-02],1,[-0.0124354  -0.02278859  0.25985217],[0.10929058 0.10944515 0.08709223],[ 0.7034606  -0.0011161   0.00123709  0.7107324 ],0,6,1785139459274737,1785139459274737,[-0.02393482 -0.03977116  0.15029295],1,[0.01467652 0.01449765 0.00615347]
1785139459301397496,[ 0.00058446 -0.00108451  0.00127501],[4.1465439e-05 4.0794301e-05 3.3982195e-02],1,[-0.012349   -0.02257415  0.2598952 ],[0.11007427 0.1102351  0.08762252],[ 0.70345044 -0.00111706  0.0012439   0.7107424 ],0,6,1785139459290737,1785139459290737,[-0.02355343 -0.03970984  0.15037064],1,[0.01479912 0.01462256 0.00617794]
1785139459309201630,[ 0.00218235 -0.0042803  -0.00085552],[4.1503987e-05 4.0831001e-05 3.3982530e-02],1,[-0.0123122  -0.02248274  0.25996757],[0.11047289 0.11063466 0.08788899],[ 0.703453   -0.00110074  0.00123705  0.7107399 ],0,6,1785139459298737,1785139459298737,[-0.02332435 -0.03974665  0.15046541],1,[0.01486558 0.01468734 0.00619019]
1785139459321110300,[-0.00021449  0.00051339  0.00100869],[4.1542029e-05 4.0867773e-05 3.3982866e-02],1,[-0.01227847 -0.02240227  0.26007333],[0.11087386 0.11103656 0.08815634],[ 0.7034495  -0.00109685  0.00123204  0.71074337],0,6,1785139459306737,1785139459306737,[-0.02309387 -0.03977774  0.15047248],1,[0.01493215 0.014752   0.00620244]
1785139459328970531,[ 5.1823095e-05  1.0460233e-03 -1.3881540e-03],[4.1578103e-05 4.0904277e-05 3.3983201e-02],1,[-0.01224884 -0.02233249  0.26018512],[0.11127719 0.11144081 0.08779658],[ 0.70345163 -0.00109904  0.00123378  0.7107413 ],0,6,1785139459314737,1785139459314737,[-0.023034   -0.0397969   0.15048727],1,[0.01499905 0.01481688 0.00619204]
1785139459340757090,[-2.0787045e-03 -1.9242056e-05 -1.1218381e-03],[4.1654635e-05 4.0978663e-05 3.3983879e-02],1,[-0.01220003 -0.02222229  0.26050276],[0.112091   0.11225639 0.08833192],[ 0.7034505  -0.00110979  0.00123087  0.71074235],0,6,1785139459330737,1785139459330737,[-0.02262075 -0.0397191   0.15058249],1,[0.01513369 0.01494765 0.00621655]
1785139459348694206,[-0.00154608 -0.00214977 -0.00165447],[4.1693853e-05 4.1016778e-05 3.3984222e-02],1,[-0.01218087 -0.0221808   0.26070789],[0.11250151 0.11266774 0.08860093],[ 0.70345557 -0.00110815  0.00121835  0.7107373 ],0,6,1785139459338737,1785139459338737,[-0.02246334 -0.03955971  0.15072462],1,[0.01520133 0.01501328 0.00622881]
1785139459360544205,[-0.0002145  -0.00108451 -0.00112183],[4.1731786e-05 4.1053154e-05 3.3984557e-02],1,[-0.01216426 -0.02214794  0.26094288],[0.11291444 0.11308149 0.08887084],[ 0.7034592  -0.0011088   0.0012096   0.71073383],0,6,1785139459346737,1785139459346737,[-0.02214768 -0.03956062  0.15075466],1,[0.01526934 0.01507923 0.00624108]
1785139459368397512,[ 5.1821582e-05  2.1112880e-03 -5.6574980e-05],[4.1768373e-05 4.1091505e-05 3.3984885e-02],1,[-0.01214953 -0.02212325  0.2612063 ],[0.11332979 0.11349765 0.08914164],[ 0.70345896 -0.00110911  0.00121178  0.71073407],0,6,1785139459354737,1785139459354737,[-0.02183265 -0.03930232  0.1508147 ],1,[0.01533772 0.01514555 0.00625336]
1785139459380323585,[ 1.1176250e-03 -8.1802951e-04 -5.5316246e-05],[4.180457e-05 4.113036e-05 3.398241e-02],1,[-0.01214204 -0.02210631  0.2614983 ],[0.11373955 0.11391345 0.08941333],[ 0.7034587  -0.00110941  0.00121021  0.7107343 ],0,6,1785139459362737,1785139459362737,[-0.0218121  -0.0390383   0.15104428],1,[0.01539586 0.01520735 0.00626565]
1785139459388052437,[ 0.00058499 -0.00108434 -0.00032164],[4.1878386e-05 4.1205723e-05 3.3983074e-02],1,[-0.01213914 -0.02209304  0.26206118],[0.11458223 0.1147578  0.08931145],[ 0.7034665  -0.00109313  0.00121438  0.71072656],0,6,1785139459378737,1785139459378737,[-0.02168302 -0.03875001  0.15137435],1,[0.01553333 0.01534104 0.00626683]
1785139459399965555,[ 0.00218289  0.00104618 -0.00032164],[4.1916544e-05 4.1241990e-05 3.3983409e-02],1,[-0.01214252 -0.02209822  0.26238474],[0.11500729 0.11518365 0.08958387],[ 0.7034675  -0.00108897  0.00121901  0.71072555],0,6,1785139459386737,1785139459386737,[-0.02154913 -0.03879255  0.15155698],1,[0.01560231 0.01540818 0.00627912]
1785139459407926346,[ 0.00165026  0.00184513 -0.00245217],[4.1955296e-05 4.1279338e-05 3.3983737e-02],1,[-0.0121479  -0.02211124  0.2627367 ],[0.11543483 0.11561197 0.08985719],[ 0.70347124 -0.00108935  0.0012252   0.7107219 ],0,6,1785139459394737,1785139459394737,[-0.02129472 -0.03871799  0.15192753],1,[0.01567159 0.0154754  0.00629142]
1785139459419784611,[-0.00021396  0.00211145 -0.0013869 ],[4.1995369e-05 4.1318806e-05 3.3984058e-02],1,[-0.01215669 -0.02213222  0.26311725],[0.11586488 0.11604277 0.09013142],[ 0.7034757  -0.00109314  0.00123106  0.71071744],0,6,1785139459402737,1785139459402737,[-0.02140022 -0.03881952  0.1522905 ],1,[0.01574111 0.01554296 0.00630372]
1785139459427657495,[-1.2792203e-03 -1.9082334e-05  1.5425716e-03],[4.2068437e-05 4.1394327e-05 3.3984721e-02],1,[-0.01218658 -0.02219638  0.2639612 ],[0.11673255 0.11691187 0.09068257],[ 0.70347065 -0.0010893   0.00121897  0.71072245],0,6,1785139459418737,1785139459418737,[-0.02142311 -0.03867531  0.15312877],1,[0.01588097 0.01567799 0.00632835]
1785139459439648701,[ 0.00138394 -0.00188329 -0.00271848],[4.2104504e-05 4.1431398e-05 3.3985049e-02],1,[-0.01220692 -0.02223959  0.26442304],[0.11717018 0.11735019 0.09095951],[ 0.7034759  -0.00108291  0.00121644  0.71071726],0,6,1785139459426737,1785139459426737,[-0.02138962 -0.03881816  0.15331295],1,[0.01595123 0.01574588 0.00634068]
1785139459447622035,[ 0.00031871 -0.00055208  0.00153957],[4.2144722e-05 4.1467116e-05 3.3982579e-02],1,[-0.01223091 -0.02228954  0.26487127],[0.11760094 0.11778773 0.09056892],[ 0.7034736  -0.00107952  0.00121247  0.7107196 ],0,6,1785139459434737,1785139459434737,[-0.02140851 -0.03920455  0.15354879],1,[0.0160107  0.01580918 0.00632871]
