bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785137554992906295,[6.05275272e-04 1.25384331e-03 1.48073605e-05],[4.2805081e-05 4.2149026e-05 3.3910111e-02],1,[-0.00167572  0.00715867  0.2064508 ],[0.11927748 0.1194906  0.09327313],[0.7020215  0.0009056  0.00149738 0.71215373],0,6,1785137554990156,1785137554990156,[-0.02375474 -0.02388812  0.13447066],1,[0.01686186 0.01665432 0.00671865]
1785137555000923090,[ 7.2647119e-05  9.8752650e-04 -5.1782676e-04],[4.2849591e-05 4.2191892e-05 3.3910457e-02],1,[-0.00169347  0.00706099  0.20695268],[0.11973428 0.1199486  0.09356673],[0.7020232  0.0009038  0.00149971 0.712152  ],0,6,1785137554998156,1785137554998156,[-0.02374709 -0.02422188  0.13482586],1,[0.01693816 0.01672831 0.00673207]
1785137555012863188,[-0.00179157 -0.00034405  0.00028112],[4.2893746e-05 4.2234959e-05 3.3910811e-02],1,[-0.00171579  0.00695896  0.20747298],[0.12019381 0.12040929 0.09386131],[0.7020241  0.00089756 0.00149378 0.7121511 ],0,6,1785137555006156,1785137555006156,[-0.02392402 -0.0242301   0.13479783],1,[0.0170148  0.01680257 0.0067455 ]
1785137555020881585,[-0.00125894  0.00311806  0.00294428],[4.2938045e-05 4.2278491e-05 3.3911154e-02],1,[-0.00174407  0.00685384  0.20800984],[0.12065607 0.1208727  0.09415688],[0.7020192  0.00088678 0.0014954  0.7121559 ],0,6,1785137555014156,1785137555014156,[-0.02422164 -0.02427129  0.13473612],1,[0.01709154 0.01687696 0.00675893]
1785137555032908330,[-0.00179156 -0.00167564 -0.00051783],[4.3026615e-05 4.2362106e-05 3.3911847e-02],1,[-0.00181803  0.00663533  0.20902672],[0.12158889 0.12180771 0.09403242],[0.70201385 0.00087933 0.00148275 0.7121612 ],0,6,1785137555030156,1785137555030156,[-0.02454286 -0.02424023  0.13513379],1,[0.01724596 0.01702693 0.00675812]
1785137555040919323,[ 0.00167054  0.00152016 -0.0018494 ],[4.307039e-05 4.240719e-05 3.391219e-02],1,[-0.00186131  0.00652244  0.20956308],[0.12205946 0.12227935 0.0943287 ],[0.7020225  0.00087799 0.00148652 0.7121528 ],0,6,1785137555038156,1785137555038156,[-0.02445462 -0.02407473  0.13523969],1,[0.01732321 0.01710234 0.00677156]
1785137555052913415,[ 7.2645256e-05  4.5489660e-04 -1.0504606e-03],[4.3114131e-05 4.2450236e-05 3.3912532e-02],1,[-0.0019078   0.00640862  0.2101166 ],[0.12253283 0.12275375 0.09462596],[0.70202565 0.00087782 0.00148998 0.71214956],0,6,1785137555046156,1785137555046156,[-0.0245136  -0.02387032  0.13528779],1,[0.01740092 0.0171777  0.00678501]
1785137555060933125,[ 0.00060498 -0.00194228  0.00027893],[4.3158550e-05 4.2490497e-05 3.3910215e-02],1,[-0.00195744  0.00629452  0.2106881 ],[0.12299731 0.12322639 0.09492423],[0.7020261  0.00088074 0.00148598 0.7121491 ],0,6,1785137555054156,1785137555054156,[-0.02487667 -0.0240562   0.13562366],1,[0.01746528 0.01724721 0.00679847]
1785137555072889364,[ 7.2346185e-05  1.2535169e-03 -7.8633381e-04],[4.3248292e-05 4.2574567e-05 3.3910923e-02],1,[-0.00207555  0.00605599  0.21188298],[0.12395775 0.12418899 0.09552372],[0.70203924 0.00088548 0.00148081 0.7121362 ],0,6,1785137555070156,1785137555070156,[-0.02550603 -0.02437068  0.13601418],1,[0.01762199 0.01739934 0.00682541]
1785137555080919324,[ 7.2347233e-05 -7.8063458e-05 -2.5370106e-04],[4.3293137e-05 4.2617317e-05 3.3911262e-02],1,[-0.0021417   0.00593127  0.21248497],[0.12444223 0.12467452 0.09508777],[0.70204073 0.00088467 0.00148073 0.7121347 ],0,6,1785137555078156,1785137555078156,[-0.02536342 -0.02424123  0.13615392],1,[0.01770076 0.01747581 0.00681032]
1785137555092894579,[ 7.2343857e-05 -2.4749069e-03 -5.2001840e-04],[4.3338321e-05 4.2659889e-05 3.3911616e-02],1,[-0.00220955  0.00580517  0.21310288],[0.12492959 0.1251629  0.0953877 ],[0.70204484 0.00089069 0.00147548 0.7121307 ],0,6,1785137555086156,1785137555086156,[-0.02517402 -0.02419307  0.13624442],1,[0.01777999 0.01755284 0.00682379]
1785137555100917666,[0.00033866 0.00018825 0.00081157],[4.3383337e-05 4.2702573e-05 3.3911958e-02],1,[-0.00228     0.00567655  0.2137363 ],[0.12541983 0.12565413 0.09568861],[0.7020424  0.00088994 0.00147324 0.7121331 ],0,6,1785137555094156,1785137555094156,[-0.02513838 -0.02423411  0.13627674],1,[0.01785961 0.01762985 0.00683727]
1785137555112912379,[-4.602864e-04 -7.806346e-05 -5.200136e-04],[4.3471380e-05 4.2789492e-05 3.3912651e-02],1,[-0.0024279   0.00541331  0.21504663],[0.12640901 0.1266452  0.09629345],[0.70205027 0.0008794  0.00147415 0.7121253 ],0,6,1785137555110156,1785137555110156,[-0.02487833 -0.02410333  0.13641284],1,[0.01801983 0.01778528 0.00686425]
1785137555120925716,[0.00087129 0.00018825 0.00187683],[4.3515116e-05 4.2832198e-05 3.3912994e-02],1,[-0.00250555  0.00527766  0.21572392],[0.12690799 0.1271451  0.09659737],[0.70204884 0.00088094 0.00147509 0.7121268 ],0,6,1785137555118156,1785137555118156,[-0.02488669 -0.02438452  0.13657507],1,[0.01810017 0.01786326 0.00687775]
1785137555132895121,[-0.00232551 -0.00194245 -0.00052106],[4.3559150e-05 4.2874515e-05 3.3910669e-02],1,[-0.00257742  0.00513912  0.21635985],[0.12739627 0.12764259 0.09614849],[0.70204693 0.00088144 0.00146666 0.71212864],0,6,1785137555126156,1785137555126156,[-0.0248555  -0.02459727  0.13653782],1,[0.01816629 0.01793524 0.00686199]
1785137555140892197,[-0.00179288 -0.00220876 -0.00504842],[4.3603937e-05 4.2918058e-05 3.3911012e-02],1,[-0.00265186  0.00499717  0.21701095],[0.12790091 0.12814823 0.09645205],[0.70205915 0.00088007 0.00145488 0.7121166 ],0,6,1785137555134156,1785137555134156,[-0.02479551 -0.02479977  0.13676223],1,[0.01824706 0.01801379 0.00687549]
1785137555152983155,[ 6.4941938e-05 -8.5145701e-05  1.6124181e-03],[4.1126903e-05 4.0489616e-05 3.3908099e-02],1,[-0.00243818  0.00516685  0.21629679],[0.10676493 0.10692069 0.08704436],[0.7020702  0.00088323 0.0014408  0.71210575],0,6,1785137555150156,1785137555150156,[-0.02489763 -0.02507131  0.13665132],1,[0.01466912 0.01449907 0.00636478]
1785137555160948450,[ 5.9758109e-04 -8.5147098e-05  1.8787318e-03],[4.1169020e-05 4.0529241e-05 3.3908445e-02],1,[-0.00234243  0.00523945  0.21600018],[0.10714639 0.10730357 0.08731517],[0.7020648  0.00088513 0.00144109 0.71211106],0,6,1785137555158156,1785137555158156,[-0.0248923  -0.02501372  0.13661988],1,[0.01473715 0.01456535 0.00637786]
1785137555172917083,[-0.00046768  0.00098012 -0.00105075],[4.121031e-05 4.056932e-05 3.390880e-02],1,[-0.00225288  0.00530525  0.21574233],[0.10753016 0.10768876 0.08758692],[0.70206815 0.00088251 0.00143989 0.71210784],0,6,1785137555166156,1785137555166156,[-0.02470078 -0.02491002  0.13651706],1,[0.01480547 0.01463203 0.00639095]
1785137555180947033,[-0.00259821  0.00204538 -0.00344759],[4.1252213e-05 4.0609524e-05 3.3909149e-02],1,[-0.00216914  0.00536497  0.2155219 ],[0.10791626 0.10807625 0.08785959],[0.70207745 0.00087049 0.00143679 0.71209866],0,6,1785137555174156,1785137555174156,[-0.02457557 -0.0247549   0.1364056 ],1,[0.01487383 0.01469868 0.00640404]
