[INFO] [1788014015.445180577] [uav1.ladrc_position_controller]: 已创建 7 个邻居 Odom 订阅
[INFO] [1788014015.464668427] [uav1.ladrc_position_controller]: LADRC 集群执行节点已初始化 (命名空间: /uav1), ENU偏移=[0.0, 3.0, 0.0]
[INFO] [1788014015.464709383] [uav1.ladrc_position_controller]: 等待 swarm_command 和 vehicle_odometry 消息...
[INFO] [1788014015.464722858] [uav1.ladrc_position_controller]: 控制模式: ladrc_acceleration
[WARN] [1788014015.484887767] [uav1.ladrc_position_controller]: 等待新鲜 VehicleOdometry（startup=WAIT_ESTIMATOR_READY armed=0 offboard=0）
[INFO] [1788014016.427174230] [uav1.ladrc_position_controller]: 已接收到 vehicle_odometry 消息
[INFO] [1788014028.164556941] [uav1.ladrc_position_controller]: 请求 ARM（第 1 次）
[INFO] [1788014028.264563026] [uav1.ladrc_position_controller]: 请求 OFFBOARD（第 1 次）
[INFO] [1788014028.384629412] [uav1.ladrc_position_controller]: UAV1 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.01,-0.01,-0.32] Cmd[-0.1,-0.1,4.8]
[INFO] [1788014029.404565799] [uav1.ladrc_position_controller]: UAV1 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.02,-0.00,-0.34] Cmd[0.2,0.0,8.0]
[INFO] [1788014030.404600556] [uav1.ladrc_position_controller]: UAV1 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.05,-0.05,0.88] Cmd[-0.4,0.5,2.9]
[INFO] [1788014031.424571068] [uav1.ladrc_position_controller]: UAV1 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.06,-0.04,1.37] Cmd[0.4,0.2,3.8]
[INFO] [1788014032.444545133] [uav1.ladrc_position_controller]: UAV1 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.07,0.03,1.52] Cmd[0.4,-0.3,3.5]
[INFO] [1788014033.464528732] [uav1.ladrc_position_controller]: UAV1 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.04,-0.01,1.83] Cmd[-0.3,0.4,0.7]
[INFO] [1788014034.464532062] [uav1.ladrc_position_controller]: UAV1 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.00,-0.03,1.69] Cmd[0.2,0.1,-0.6]
[INFO] [1788014035.484516183] [uav1.ladrc_position_controller]: UAV1 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.03,0.01,1.58] Cmd[0.0,-0.0,-0.0]
[INFO] [1788014035.664507487] [uav1.ladrc_position_controller]: 自动起飞稳定保持完成，进入 READY
[INFO] [1788014036.504506582] [uav1.ladrc_position_controller]: UAV1 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.03,0.01,1.51] Cmd[-0.2,0.0,0.5]
[INFO] [1788014037.524512845] [uav1.ladrc_position_controller]: UAV1 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.01,-0.02,1.51] Cmd[0.1,0.1,-0.2]
