mission_id,uav_id,motion_style,target_distance,duration,average_speed,gain_multiplier,omega_o_x,omega_o_y,omega_o_z,omega_c_x,omega_c_y,omega_c_z,peak_velocity,peak_acceleration,settling_time,tracking_rmse
449473757,1,smooth,7.742734,3.000000,2.580911,1.046421,10.464209,10.464209,15.696313,3.139263,3.139263,3.662473,3.547873,11.272828,3.573487,1.069841
