experiment_id,batch_id,task_type,trial_id,mission_id,uav_id,controller_tracking_rmse,avoidance_deviation,peak_velocity,peak_acceleration,semantic_gain_multiplier,sample_count
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,1,1,7,0.6899955954283643,0.0,1.1603310108184814,1.4303056001663208,0.8479086756706238,819
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,1,1,1,0.8909988148157473,0.0,1.4574413299560547,1.5695245265960693,0.8740223050117493,819
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,1,1,4,0.33120752722462476,0.0,0.6019854545593262,1.2000679969787598,0.8096663355827332,819
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,1,1,8,0.9224943937071318,0.0,1.5231558084487915,1.0148578882217407,0.8750623464584351,819
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,1,1,2,0.6698006872974354,0.0,1.1062849760055542,1.193342924118042,0.8472226858139038,819
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,1,1,3,0.3892020694368776,0.0,0.6895739436149597,1.292209267616272,0.8158487677574158,819
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,1,1,5,0.3548149946921134,0.0,0.644644558429718,1.1330968141555786,0.8101277351379395,819
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,1,1,6,0.4130060548732101,0.0,0.7324177622795105,1.0926865339279175,0.8162793517112732,819
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,1,1,1,0.7044887145617188,0.0,1.151631474494934,1.2652864456176758,0.8515965938568115,804
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,1,1,2,0.6008123534533987,0.0,0.9938774704933167,1.2145293951034546,0.8388420939445496,804
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,1,1,5,0.4944468941207609,0.0,0.8434447646141052,1.1712367534637451,0.8256864547729492,804
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,1,1,8,0.7370411091611221,0.0,1.2201201915740967,1.1376205682754517,0.8522170186042786,803
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,1,1,6,0.40779551338030995,0.0,0.7321458458900452,1.1913717985153198,0.8158203363418579,803
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,1,1,3,0.39418262632628615,0.0,0.6931275725364685,1.2413967847824097,0.8159075975418091,803
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,1,1,4,0.4932994699336632,0.0,0.8412796258926392,1.2340781688690186,0.8259072303771973,803
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,1,1,7,0.6193576278853105,0.0,1.0370932817459106,1.4962997436523438,0.8396806120872498,803
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,1,2,7,0.49592876918692186,0.0,0.8402752876281738,1.8414323329925537,0.8253490924835205,815
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,1,1,2,0.7091099701814286,0.0,1.1731103658676147,1.4374529123306274,0.852549135684967,815
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,1,2,6,0.263849736926154,0.0,0.5022581219673157,1.335279941558838,0.8031365275382996,815
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,1,2,8,0.911749792983933,0.0,1.4920892715454102,1.8486305475234985,0.8747708201408386,815
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,1,1,4,0.7235299961169732,0.0,1.1902319192886353,1.3495105504989624,0.8527404069900513,814
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,1,1,3,0.22080471221822667,0.0,0.4296042323112488,1.2600477933883667,0.7991635799407959,814
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,1,1,5,0.5121037218184338,0.0,0.8570432066917419,1.2451027631759644,0.8273940086364746,814
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,1,1,1,0.494104502503844,0.0,0.8127011656761169,1.3016437292099,0.8268739581108093,814
experiments_10,exp10-formal-v3-stable-20260803,task_b_sequential,1,1,2,1.3121399582344095,0.0,1.844405174255371,1.42694890499115,0.7707215547561646,619
experiments_10,exp10-formal-v3-stable-20260803,task_b_sequential,1,1,4,0.3077649321293515,0.0,0.5129020810127258,1.460400104522705,0.6370858550071716,619
experiments_10,exp10-formal-v3-stable-20260803,task_b_sequential,1,1,3,0.7866948078826007,0.0,1.13617742061615,1.4360499382019043,0.6978532671928406,619
