batch_id,task_type,attempt_id,trial_id,stage_id,mission_id,uav_id,dispatch_time,reference_start_time,reference_finish_time,stable_candidate_time,stable_confirmed_time,stable_hold_time,final_position_error,settling_time,valid,invalid_reason
exp10-formal-v3-stable-20260803,task_d_dense,attempt_0001,1,1,1,1,19.60866796099799,19.693409364001127,29.693442853000306,30.373268021001422,31.373253134999686,0.9999851139982638,0.23083849251270294,16.283885955810547,True,
exp10-formal-v3-stable-20260803,task_d_dense,attempt_0001,1,1,1,2,19.60874209800022,19.69643902199823,29.695724745000916,30.11570801400012,31.13596394599881,1.0202559319986904,0.2326044738292694,16.286346435546875,True,
exp10-formal-v3-stable-20260803,task_d_dense,attempt_0001,1,1,1,3,19.608797460998176,19.69663134900111,29.69682480499978,29.616252607000206,30.636418104000768,1.020165497000562,0.22802609205245972,16.286453247070312,True,
exp10-formal-v3-stable-20260803,task_d_dense,attempt_0001,1,1,1,4,19.60884440800146,19.694861797997874,29.694175430999167,29.61464308200084,30.63470477699957,1.0200616949987307,0.2232493907213211,16.284738540649414,True,
exp10-formal-v3-stable-20260803,task_d_dense,attempt_0001,1,1,1,5,19.608893759999773,19.69552911500068,29.695062537000922,29.615206235997903,30.635374849000073,1.0201686130021699,0.2207021266222,16.285276412963867,True,
exp10-formal-v3-stable-20260803,task_d_dense,attempt_0001,1,1,1,6,19.608935576998192,19.695722553999076,29.695957686999463,29.615359990999423,30.61692983100147,1.0015698400020483,0.21419061720371246,16.285802841186523,True,
exp10-formal-v3-stable-20260803,task_d_dense,attempt_0001,1,1,1,7,19.608983596001053,19.691252133998205,29.691011202998197,30.170946170001116,31.191678105999017,1.020731935997901,0.2135632038116455,16.281492233276367,True,
exp10-formal-v3-stable-20260803,task_d_dense,attempt_0001,1,1,1,8,19.60902953099867,19.694251725999493,29.694323446001363,30.493928579999192,31.514283436998085,1.0203548569988925,0.21367007493972778,16.284259796142578,True,
exp10-formal-v3-stable-20260803,task_a_simple,attempt_0002,1,1,1,1,18.897353827996994,18.978993286997138,28.978629405999527,29.438556622997567,30.458679289997235,1.0201226669996686,0.21744468808174133,15.980257034301758,True,
exp10-formal-v3-stable-20260803,task_a_simple,attempt_0002,1,1,1,2,18.897422365997045,18.979988864997722,28.97951374799959,29.219648859998415,30.239491099997394,1.0198422399989795,0.2182999551296234,15.98092269897461,True,
exp10-formal-v3-stable-20260803,task_a_simple,attempt_0002,1,1,1,3,18.897476946996903,18.990893608999613,28.99085848199684,28.91095590599798,29.930980916997214,1.020025010999234,0.21890170872211456,15.992791175842285,True,
exp10-formal-v3-stable-20260803,task_a_simple,attempt_0002,1,1,1,4,18.897523953997734,18.99241968199931,28.991998628996953,28.992517301998305,30.012094713998522,1.019577412000217,0.23179395496845245,15.99400806427002,True,
