experiment_id,batch_id,task_type,trial_id,minimum_inter_agent_distance,collision_count,violation_count,violation_duration,near_miss_duration,iapf_activation_count,iapf_active_duration,hysteresis_switching_count,mean_closing_speed_at_activation,maximum_active_neighbor_count,position_saturation_ratio,acceleration_saturation_ratio,stale_neighbor_ratio,safety_success
experiments_10,exp10-formal-v3-stable-20260803,task_b_sequential,3,1.7189182750521383,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,4,1.3205959517474362,0,0,0,2.8999999999999986,5,20.057401315010793,10,0.44907798767089846,2.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_e_mixed,4,1.8641208398285514,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_b_sequential,4,2.0991993962862927,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,4,2.0909705121803537,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,4,2.298266073391717,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,5,2.3043992498289723,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_b_sequential,5,1.73153459317604,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,5,2.0997937523869044,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_e_mixed,5,1.8601633334355414,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,5,1.3434859415711375,0,0,0,2.0,4,16.719790108007146,8,0.4097851440310478,1.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,6,2.083550806183836,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_b_sequential,6,1.7065773278346834,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,6,1.323030407665126,0,0,0,1.8999999999999986,2,7.87950736899802,4,0.4148794114589691,1.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,6,2.279527969331499,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_e_mixed,6,1.8578698932457929,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,7,1.315296575433675,0,0,0,2.3000000000000007,2,11.340212474999134,4,0.4320014864206314,1.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,7,2.555989139075699,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,7,2.0959448566138557,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_e_mixed,7,1.8653291186496763,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_b_sequential,7,1.719059916464009,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,8,2.143509413924369,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_e_mixed,8,1.8554658607396934,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,8,1.299554024896941,0,0,0,2.0,2,9.640328237008362,4,0.41567984223365784,1.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_b_sequential,8,2.108073897215453,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,8,2.459157158163854,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_b_sequential,9,2.1135704960996264,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,9,2.0469421753770134,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,9,1.3295828219087327,0,0,0,2.0,3,9.379672928007494,6,0.2840090124712636,2.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_e_mixed,9,1.8556486617443515,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,9,2.281743222836613,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,10,2.0848994217983368,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,10,1.3134648996272449,0,0,0,3.400000000000002,8,24.839192557999922,16,0.30298604001291096,2.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_b_sequential,10,2.112266527433513,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,10,2.5438540005261077,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
experiments_10,exp10-formal-v3-stable-20260803,task_e_mixed,10,1.8749642848604695,0,0,0,0,0,0.0,0,nan,0.0,0.0,0.0,0.0,True
