experiment_id,batch_id,task_type,trial_id,mean_rtf,min_rtf,p5_rtf,mean_cpu,p95_cpu,max_cpu,mean_memory_bytes,max_memory_bytes,control_loop_effective_frequency,realtime_success
experiments_10,exp10-formal-v3-stable-20260803,task_b_sequential,9,0.9978293690715659,0.5845491697554661,0.9999738296943977,8.428188974321621,17.55917506444809,38.05073431241656,11717277110.857143,11785912320.0,50.0090111035494,True
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,9,0.9969472885842783,0.6010552646650191,0.9999267077336126,10.253362672223078,18.21017189438242,19.841269841269842,11616283356.496351,11686207488.0,50.01574866627905,True
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,9,0.9969859620439232,0.5845537298773258,0.9999795401550607,7.945330222229407,17.665990695455086,37.88903924221921,11608515390.657343,11676450816.0,50.01667620662101,True
experiments_10,exp10-formal-v3-stable-20260803,task_e_mixed,9,0.9976457933757673,0.39591426877459757,0.9999941684869317,8.837172144988642,18.041119360365506,20.60988433228181,11672112867.335907,11758383104.0,50.01030221421893,True
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,9,0.9941298551662787,0.5749328772018409,0.9945400715637627,9.33072974537104,16.901408450704224,41.27388535031847,11663512655.886524,11729420288.0,50.01426312418977,True
experiments_10,exp10-formal-v3-stable-20260803,task_c_grouped,10,0.9975936204961011,0.5975654909643331,1.0000006645283075,7.45821504396318,16.22066423093381,40.90909090909091,11542321755.745665,11613581312.0,50.00900594846875,True
experiments_10,exp10-formal-v3-stable-20260803,task_d_dense,10,0.9971603753580537,0.6153128224735225,0.999980623690791,7.074816046744236,14.591237579042458,37.28813559322034,11533228934.265734,11614679040.0,50.01187980861041,True
experiments_10,exp10-formal-v3-stable-20260803,task_b_sequential,10,0.9954946721046951,0.20912608763106283,0.9986160768279257,8.077314857931754,15.9991328725491,37.77490297542044,11705445940.244898,11770458112.0,50.00969794464807,True
experiments_10,exp10-formal-v3-stable-20260803,task_a_simple,10,0.9967958629938268,0.5908597273999857,0.9999612354075077,9.079360694288255,18.092479511489632,38.787023977433,11627316815.323944,11724484608.0,50.02359007198455,True
experiments_10,exp10-formal-v3-stable-20260803,task_e_mixed,10,0.9967475763583098,0.17788993493689412,0.999966655589166,7.604277365577033,16.19402502157032,22.972972972972972,11593517840.0,11625435136.0,50.0034844131499,True
