timestamp,event,uav_id,detail
1785406541.0441287,command_sent,0,"mission=1160557578,uavs=[1, 2, 3, 4, 5, 6, 7, 8]"
1785406549.049399,hover_stable,4,
1785406549.059953,hover_stable,2,
1785406549.0610132,hover_stable,5,
1785406549.2390025,hover_stable,8,
1785406549.5728,hover_stable,3,
1785406549.6112936,hover_stable,1,
1785406549.6380455,hover_stable,7,
1785406549.8745165,hover_stable,6,
