bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785139944811899475,8.0,world,811723753,1785139946,1,normal,0.0,6.0,0.0,5.0,0
1785139944911984995,8.0,world,811723753,1785139946,1,normal,0.0,6.0,0.0,5.0,0
1785139945012085533,8.0,world,811723753,1785139946,1,normal,0.0,6.0,0.0,5.0,0
1785139945112193535,8.0,world,811723753,1785139946,1,normal,0.0,6.0,0.0,5.0,0
1785139945212267403,8.0,world,811723753,1785139946,1,normal,0.0,6.0,0.0,5.0,0
1785139945312370696,8.0,world,811723753,1785139946,1,normal,0.0,6.0,0.0,5.0,0
1785139945412516861,8.0,world,811723753,1785139946,1,normal,0.0,6.0,0.0,5.0,0
1785139945512598944,8.0,world,811723753,1785139946,1,normal,0.0,6.0,0.0,5.0,0
1785139945612705844,8.0,world,811723753,1785139946,1,normal,0.0,6.0,0.0,5.0,0
1785139945712835097,8.0,world,811723753,1785139946,1,normal,0.0,6.0,0.0,5.0,0
