[INFO] [1788093238.477365551] [uav5.ladrc_position_controller]: 已创建 7 个邻居 Odom 订阅
[INFO] [1788093238.489812155] [uav5.ladrc_position_controller]: LADRC 集群执行节点已初始化 (命名空间: /uav5), ENU偏移=[0.0, 15.0, 0.0]
[INFO] [1788093238.489852671] [uav5.ladrc_position_controller]: 等待 swarm_command 和 vehicle_odometry 消息...
[INFO] [1788093238.489866807] [uav5.ladrc_position_controller]: 控制模式: ladrc_acceleration
[INFO] [1788093238.490088903] [uav5.ladrc_position_controller]: 已接收到 vehicle_odometry 消息
[INFO] [1788093250.589827131] [uav5.ladrc_position_controller]: 请求 ARM（第 1 次）
[INFO] [1788093250.689844815] [uav5.ladrc_position_controller]: 请求 OFFBOARD（第 1 次）
[INFO] [1788093250.809906109] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.02,-0.01,-0.19] Cmd[-0.1,0.0,4.7]
[INFO] [1788093251.829873077] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.01,-0.01,-0.21] Cmd[-0.0,-0.0,8.0]
[INFO] [1788093252.849869520] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.02,-0.06,0.96] Cmd[-0.3,0.5,3.0]
[INFO] [1788093253.849872748] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.05,-0.06,1.39] Cmd[0.5,0.2,3.7]
[INFO] [1788093254.869881555] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.08,0.02,1.51] Cmd[0.3,-0.1,3.5]
[INFO] [1788093255.889843946] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.05,-0.02,1.87] Cmd[-0.3,0.3,-0.2]
[INFO] [1788093256.909855582] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.03,-0.01,1.69] Cmd[0.4,0.1,0.1]
[INFO] [1788093257.889820883] [uav5.ladrc_position_controller]: 自动起飞稳定保持完成，进入 READY
[INFO] [1788093257.929810086] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.01,0.01,1.55] Cmd[-0.2,-0.1,0.7]
[INFO] [1788093258.929822660] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.01,0.01,1.52] Cmd[-0.1,0.1,-0.2]
[INFO] [1788093259.929830769] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.01,-0.01,1.50] Cmd[-0.2,0.1,0.3]
