bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785207740261804620,3.0,world,261647083,1785207740,4087990760,smooth,1.0,6.0,3.0,5.0,1
1785207740376602206,3.0,world,261647083,1785207740,4087990760,smooth,1.0,6.0,3.0,5.0,1
1785207740495882226,3.0,world,261647083,1785207740,4087990760,smooth,1.0,6.0,3.0,5.0,1
1785207740596642970,3.0,world,261647083,1785207740,4087990760,smooth,1.0,6.0,3.0,5.0,1
1785207740716630220,3.0,world,261647083,1785207740,4087990760,smooth,1.0,6.0,3.0,5.0,1
1785207740836628350,3.0,world,261647083,1785207740,4087990760,smooth,1.0,6.0,3.0,5.0,1
1785207740956687706,3.0,world,261647083,1785207740,4087990760,smooth,1.0,6.0,3.0,5.0,1
1785207741056743623,3.0,world,261647083,1785207740,4087990760,smooth,1.0,6.0,3.0,5.0,1
1785207741156894248,3.0,world,261647083,1785207740,4087990760,smooth,1.0,6.0,3.0,5.0,1
1785207741276610306,3.0,world,261647083,1785207740,4087990760,smooth,1.0,6.0,3.0,5.0,1
