bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785138327907681251,8.0,world,907433251,1785138329,5,normal,0.0,6.76393202,6.64885899,5.0,2
1785138328007798623,8.0,world,907433251,1785138329,5,normal,0.0,6.76393202,6.64885899,5.0,2
1785138328107906485,8.0,world,907433251,1785138329,5,normal,0.0,6.76393202,6.64885899,5.0,2
1785138328208020388,8.0,world,907433251,1785138329,5,normal,0.0,6.76393202,6.64885899,5.0,2
1785138328308152356,8.0,world,907433251,1785138329,5,normal,0.0,6.76393202,6.64885899,5.0,2
1785138328408254998,8.0,world,907433251,1785138329,5,normal,0.0,6.76393202,6.64885899,5.0,2
1785138328508372117,8.0,world,907433251,1785138329,5,normal,0.0,6.76393202,6.64885899,5.0,2
1785138328608459681,8.0,world,907433251,1785138329,5,normal,0.0,6.76393202,6.64885899,5.0,2
1785138328708598311,8.0,world,907433251,1785138329,5,normal,0.0,6.76393202,6.64885899,5.0,2
1785138328808695133,8.0,world,907433251,1785138329,5,normal,0.0,6.76393202,6.64885899,5.0,2
