bag_time_ns,x,y,z
1785138825265966541,0.004375450313091278,-0.002249606419354677,-0.22127771377563477
1785138825365959140,0.004900967702269554,-0.0015261053340509534,-0.21953587234020233
1785138825465951358,0.004516263026744127,-0.0014405064284801483,-0.22207237780094147
1785138825565986658,0.003517590928822756,-0.0020305062644183636,-0.22748921811580658
1785138825665983896,0.002153742592781782,-0.0032856622710824013,-0.23512007296085358
1785138825765961086,0.0030066934414207935,-0.004641606938093901,-0.2360994666814804
1785138825865966419,0.00284658744931221,-0.006337972357869148,-0.24112172424793243
1785138825965994776,0.0018539479933679104,-0.008071992546319962,-0.24836315214633942
1785138826066000319,0.00027965763001702726,-0.009953299537301064,-0.2573137879371643
1785138826165971077,0.001060181763023138,-0.00952988862991333,-0.2572251856327057
1785138826265986468,0.0007614572532474995,-0.009775473736226559,-0.26140496134757996
1785138826365970601,-0.0003400451969355345,-0.010342352092266083,-0.2680416703224182
1785138826465974120,-0.0016911205602809787,-0.011049159802496433,-0.2761957347393036
1785138826565967731,0.0011354510206729174,-0.009832923300564289,-0.2749716639518738
1785138826665978614,0.0026772604323923588,-0.009176856838166714,-0.27849048376083374
1785138826765996170,0.0029532196931540966,-0.009033762849867344,-0.2849864959716797
1785138826865958101,0.0024548585060983896,-0.009248371236026287,-0.2932381331920624
1785138826966029528,0.003003121353685856,-0.009286489337682724,-0.29163020849227905
1785138827065994815,0.002630494302138686,-0.009787485003471375,-0.2944839596748352
1785138827166057376,0.0015787542797625065,-0.010509137995541096,-0.30044931173324585
1785138827266005750,0.00023068921291269362,-0.011344609782099724,-0.30847328901290894
1785138827365978972,0.002068652305752039,-0.010422524064779282,-0.3078061640262604
1785138827465978583,0.0026387758553028107,-0.009805080480873585,-0.31200283765792847
1785138827565989325,0.0022035050205886364,-0.009523184038698673,-0.3192179203033447
1785138827665973147,0.0010756050469353795,-0.00941782258450985,-0.3285556137561798
1785138827765986725,0.0012689458671957254,-0.0083977822214365,-0.32740315794944763
1785138827865998790,0.000574882491491735,-0.007699237205088139,-0.33117493987083435
1785138827965999142,-0.000637787685263902,-0.007306297775357962,-0.33824676275253296
1785138828065987833,-0.0022723195143043995,-0.006844508461654186,-0.3475508987903595
1785138828166029613,-0.0004851466801483184,-0.005965831223875284,-0.3461095690727234
1785138828265988217,7.880177872721106e-05,-0.005422496236860752,-0.34970974922180176
1785138828365987838,-0.00029475451447069645,-0.004915721248835325,-0.35644280910491943
1785138828466007096,-0.0011558248661458492,-0.004275607876479626,-0.36505886912345886
1785138828566038156,0.00019045957014895976,-0.003353819018229842,-0.3626408874988556
1785138828666011437,0.0005155046237632632,-0.0023823927622288465,-0.3660256564617157
1785138828766016218,1.2235788744874299e-05,-0.0014827052364125848,-0.3727901875972748
1785138828865997524,-0.0009892045054584742,-0.0006153114372864366,-0.3817597031593323
1785138828965992696,0.000228069256991148,0.0003082430048380047,-0.3788263499736786
1785138829066003608,0.00043147470569238067,0.0013862873893231153,-0.38185232877731323
1785138829166003389,-0.00018644331430550665,0.0024645186495035887,-0.3881758451461792
1785138829265994123,-0.0013093973975628614,0.0034893073607236147,-0.3966282904148102
1785138829366011807,-0.00021476892288774252,0.0027252505533397198,-0.3918558657169342
1785138829466016638,-0.0001814635470509529,0.002451783511787653,-0.39301714301109314
1785138829566009014,-0.0008999621495604515,0.0025899966713041067,-0.3985902965068817
1785138829666003976,-0.001853681867942214,0.0030581695027649403,-0.40643516182899475
1785138829766006983,0.0009659769712015986,0.0025973496958613396,-0.398335725069046
1785138829866021140,0.006183792371302843,0.0025679301470518112,-0.38774511218070984
1785138829966004139,0.016239430755376816,0.002480307826772332,-0.3723909556865692
1785138830066021192,0.0470101535320282,0.00028583878884091973,-0.3402427136898041
1785138830166024810,0.10621460527181625,-0.001189541188068688,-0.2849406599998474
1785138830266013379,0.22032929956912994,-0.0015723524847999215,-0.2195543795824051
1785138830366055639,0.37384164333343506,0.0021973303519189358,-0.14777803421020508
1785138830466038918,0.5892717242240906,0.013016636483371258,-0.03398607298731804
1785138830566012349,0.7908273935317993,0.02486501820385456,0.11627659946680069
1785138830666019152,1.0633583068847656,0.04096058011054993,0.3003186881542206
1785138830766042096,1.3611351251602173,0.05795777961611748,0.487803190946579
1785138830866040323,1.7181552648544312,0.07735558599233627,0.7077584266662598
1785138830966040624,2.0368568897247314,0.09859701991081238,0.9267975091934204
1785138831066044362,2.395707130432129,0.12017533928155899,1.17026686668396
1785138831166020647,2.729752540588379,0.13806800544261932,1.399467945098877
1785138831266027029,3.090513229370117,0.15530510246753693,1.6521364450454712
1785138831366024374,3.440890073776245,0.1758085936307907,1.89569890499115
1785138831466041727,3.802147388458252,0.1926942765712738,2.1597442626953125
1785138831566060292,4.116818428039551,0.202617809176445,2.402080535888672
1785138831666066825,4.439450263977051,0.2076781690120697,2.655338764190674
1785138831766038591,4.749358177185059,0.2160203903913498,2.8819241523742676
1785138831866038111,5.055202484130859,0.21731561422348022,3.104905605316162
1785138831966039353,5.310574531555176,0.21270759403705597,3.289912223815918
1785138832066049412,5.561059474945068,0.20408065617084503,3.470182180404663
1785138832166043570,5.795506954193115,0.20643554627895355,3.632941484451294
