bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785138654055363993,[ 5.8829319e-05 -1.9627633e-03 -2.9641227e-03],[4.1528074e-05 4.0843799e-05 3.3914190e-02],1,[-0.00802707  0.00801685  0.21837217],[0.11232181 0.11250225 0.09020562],[0.7021245  0.00077335 0.0013942  0.71205246],0,6,1785138654049687,1785138654049687,[-0.02391761 -0.02224364  0.13630791],1,[0.01564055 0.01545682 0.00654276]
1785138654063296894,[ 5.8825128e-05  1.2330306e-03 -8.3359244e-04],[4.1571784e-05 4.0884337e-05 3.3914540e-02],1,[-0.00805499  0.00806824  0.21860965],[0.11273678 0.11291856 0.09048798],[0.70212996 0.00077159 0.00139408 0.71204704],0,6,1785138654057687,1785138654057687,[-0.02418865 -0.02247393  0.13648334],1,[0.01571198 0.01552605 0.00655601]
1785138654075315407,[ 5.8823265e-05 -2.4953936e-03 -5.6727685e-04],[4.1659121e-05 4.0967105e-05 3.3915255e-02],1,[-0.00812194  0.00815385  0.21915963],[0.11357422 0.11375859 0.09105556],[0.7021367  0.00077711 0.0013864  0.7120405 ],0,6,1785138654073687,1785138654073687,[-0.02383524 -0.02212292  0.13653794],1,[0.01585564 0.01566576 0.00658255]
1785138654083375349,[0.00032514 0.00016777 0.00076431],[4.1702770e-05 4.1008669e-05 3.3915605e-02],1,[-0.00815968  0.00818915  0.21946986],[0.11399672 0.11418235 0.0913408 ],[0.70213485 0.00077647 0.00138293 0.71204233],0,6,1785138654081687,1785138654081687,[-0.02378684 -0.02208013  0.13648605],1,[0.01592803 0.01573587 0.00659583]
1785138654095342554,[-0.00127275  0.00203198 -0.00163254],[4.1745250e-05 4.1049581e-05 3.3915963e-02],1,[-0.0082003   0.00821938  0.21977949],[0.11442176 0.11460864 0.09095277],[0.7021405  0.00077313 0.00138284 0.71203667],0,6,1785138654089687,1785138654089687,[-0.02363213 -0.02190994  0.13644466],1,[0.01600077 0.0158063  0.00658333]
1785138654103305422,[-4.7380745e-04 -9.8549761e-05 -5.6727219e-04],[4.1787549e-05 4.1092440e-05 3.3916313e-02],1,[-0.00824345  0.00824543  0.2201117 ],[0.11484934 0.11503745 0.09123781],[0.7021439  0.00076604 0.00138128 0.7120334 ],0,6,1785138654097687,1785138654097687,[-0.02349177 -0.02180636  0.13645217],1,[0.01607376 0.01587738 0.0065966 ]
1785138654115330456,[-0.00233888 -0.0019629  -0.00056816],[4.1871859e-05 4.1174764e-05 3.3914313e-02],1,[-0.00832692  0.00828049  0.22084266],[0.1157035  0.11589938 0.09181079],[0.7021418  0.00076811 0.0013713  0.7120355 ],0,6,1785138654113687,1785138654113687,[-0.02344401 -0.02214443  0.1364275 ],1,[0.01620841 0.01601453 0.00662318]
1785138654123324774,[-0.00127362 -0.00222922 -0.00509553],[4.1915162e-05 4.1216732e-05 3.3914663e-02],1,[-0.0083734   0.0082885   0.22123995],[0.11613866 0.11633579 0.09209873],[0.7021545  0.00076784 0.00135943 0.7120229 ],0,6,1785138654121687,1785138654121687,[-0.02337394 -0.02227245  0.13658577],1,[0.01628193 0.01608607 0.00663648]
1785138654135340040,[-0.000741   -0.00169658 -0.00216606],[4.1957941e-05 4.1258671e-05 3.3915013e-02],1,[-0.00842458  0.00828962  0.2216592 ],[0.11657643 0.11677478 0.09238762],[0.7021657  0.00077133 0.00134991 0.7120119 ],0,6,1785138654129687,1785138654129687,[-0.02365841 -0.02248345  0.13677424],1,[0.01635554 0.01615745 0.00664979]
1785138654143355939,[-4.7468150e-04 -9.8685268e-05  1.5623694e-03],[4.2000804e-05 4.1300755e-05 3.3915360e-02],1,[-0.00848026  0.0082841   0.22209984],[0.1170168  0.11721636 0.0926775 ],[0.7021655  0.00077028 0.00134416 0.7120122 ],0,6,1785138654137687,1785138654137687,[-0.02367191 -0.0226545   0.13691895],1,[0.01642955 0.01622927 0.00666311]
1785138654155319156,[-0.00047468  0.00096658 -0.00110079],[4.2086274e-05 4.1383213e-05 3.3916082e-02],1,[-0.00860273  0.00825753  0.22299065],[0.11790545 0.11810736 0.09256179],[0.7021622  0.00076925 0.00134453 0.7120154 ],0,6,1785138654153687,1785138654153687,[-0.0236679  -0.02256856  0.13719775],1,[0.01657905 0.01637494 0.00666297]
1785138654163411479,[-0.00260521  0.00203184 -0.00349764],[4.212921e-05 4.142459e-05 3.391643e-02],1,[-0.00866824  0.00823789  0.2234409 ],[0.11835376 0.1185568  0.09285239],[0.7021709  0.00075724 0.00134228 0.7120068 ],0,6,1785138654161687,1785138654161687,[-0.02362782 -0.02246542  0.13727911],1,[0.01665398 0.01644794 0.00667629]
1785138654175345482,[-0.0007402  -0.00222922 -0.00189983],[4.2173142e-05 4.1464536e-05 3.3914082e-02],1,[-0.00874217  0.00821309  0.22391203],[0.11879482 0.1190051  0.09314397],[0.7021804  0.00075657 0.00133415 0.7119975 ],0,6,1785138654169687,1785138654169687,[-0.02340407 -0.02262061  0.13761383],1,[0.01671669 0.01651542 0.00668962]
1785138654183345230,[ 5.8752019e-05 -3.0281683e-03 -1.1008852e-03],[4.2216168e-05 4.1506843e-05 3.3914432e-02],1,[-0.00881619  0.0081825   0.22440399],[0.11924832 0.11945979 0.09343652],[0.70218444 0.00076421 0.00132536 0.71199346],0,6,1785138654177687,1785138654177687,[-0.02302906 -0.02277486  0.13770367],1,[0.01679215 0.01658862 0.00670296]
1785138654195343524,[0.00112401 0.0030971  0.00182859],[4.2303211e-05 4.1591389e-05 3.3915132e-02],1,[-0.00896682  0.00810364  0.22544771],[0.12016341 0.12037721 0.09402456],[0.7021816  0.00076773 0.00132482 0.7119963 ],0,6,1785138654193687,1785138654193687,[-0.02255053 -0.0230957   0.1382756 ],1,[0.0169438  0.01673634 0.00672966]
1785138654203344494,[ 5.8756792e-05 -1.1639562e-03  1.2959600e-03],[4.2347678e-05 4.1633601e-05 3.3915468e-02],1,[-0.00904445  0.00805671  0.22599863],[0.12062504 0.12083996 0.09432005],[0.70217645 0.00076742 0.0013248  0.7120014 ],0,6,1785138654201687,1785138654201687,[-0.02260426 -0.02308518  0.1383603 ],1,[0.01702012 0.01681081 0.00674303]
1785138654215313954,[ 0.00218928 -0.00435975 -0.00083457],[4.2390995e-05 4.1675736e-05 3.3915821e-02],1,[-0.00912472  0.00800513  0.22652774],[0.12108942 0.12130544 0.09389777],[0.70217997 0.00078296 0.00131892 0.71199787],0,6,1785138654209687,1785138654209687,[-0.02245697 -0.02319666  0.13857487],1,[0.01709661 0.01688536 0.00672873]
