bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785139537249761271,12.0,world,249307524,1785139539,1,normal,0.0,4.0,13.5,5.0,4
1785139537349748522,12.0,world,249307524,1785139539,1,normal,0.0,4.0,13.5,5.0,4
1785139537449776248,12.0,world,249307524,1785139539,1,normal,0.0,4.0,13.5,5.0,4
1785139537549893384,12.0,world,249307524,1785139539,1,normal,0.0,4.0,13.5,5.0,4
1785139537650130446,12.0,world,249307524,1785139539,1,normal,0.0,4.0,13.5,5.0,4
1785139537750284602,12.0,world,249307524,1785139539,1,normal,0.0,4.0,13.5,5.0,4
1785139537850556500,12.0,world,249307524,1785139539,1,normal,0.0,4.0,13.5,5.0,4
1785139537950695457,12.0,world,249307524,1785139539,1,normal,0.0,4.0,13.5,5.0,4
1785139538050851346,12.0,world,249307524,1785139539,1,normal,0.0,4.0,13.5,5.0,4
1785139538150973561,12.0,world,249307524,1785139539,1,normal,0.0,4.0,13.5,5.0,4
