bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785139537249699525,12.0,world,249307524,1785139539,1,normal,0.0,5.75735931,9.25735931,5.0,3
1785139537349715319,12.0,world,249307524,1785139539,1,normal,0.0,5.75735931,9.25735931,5.0,3
1785139537449763755,12.0,world,249307524,1785139539,1,normal,0.0,5.75735931,9.25735931,5.0,3
1785139537549812301,12.0,world,249307524,1785139539,1,normal,0.0,5.75735931,9.25735931,5.0,3
1785139537650100690,12.0,world,249307524,1785139539,1,normal,0.0,5.75735931,9.25735931,5.0,3
1785139537750276497,12.0,world,249307524,1785139539,1,normal,0.0,5.75735931,9.25735931,5.0,3
1785139537850552372,12.0,world,249307524,1785139539,1,normal,0.0,5.75735931,9.25735931,5.0,3
1785139537950658788,12.0,world,249307524,1785139539,1,normal,0.0,5.75735931,9.25735931,5.0,3
1785139538050810779,12.0,world,249307524,1785139539,1,normal,0.0,5.75735931,9.25735931,5.0,3
1785139538150955948,12.0,world,249307524,1785139539,1,normal,0.0,5.75735931,9.25735931,5.0,3
