bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785139535760235702,[0.00029791 0.00151621 0.00022223],[3.9514631e-05 3.9187904e-05 3.4056652e-02],1,[-0.00382998 -0.00997926  0.31840408],[0.10650148 0.10663997 0.08503105],[ 0.6929906  -0.0009037   0.00086916  0.7209456 ],0,6,1785139535705915,1785139535705915,[-0.01192663 -0.03227779  0.16601923],1,[0.01403081 0.01387022 0.00599057]
1785139535768266795,[-0.0007677  -0.00114694  0.00075487],[3.955028e-05 3.922552e-05 3.405446e-02],1,[-0.00373384 -0.00982655  0.31798592],[0.10687208 0.10701527 0.08528689],[ 0.6929881  -0.00090468  0.00086507  0.720948  ],0,6,1785139535713915,1785139535713915,[-0.01179024 -0.03222879  0.16579239],1,[0.01408517 0.01392759 0.00600247]
1785139535776257030,[-0.00316455 -0.00114694  0.00075486],[3.9620441e-05 3.9292048e-05 3.4055084e-02],1,[-0.0035539  -0.00955468  0.3172592 ],[0.10763109 0.10777633 0.08520968],[ 0.69298595 -0.00090845  0.0008513   0.72095007],0,6,1785139535729915,1785139535729915,[-0.01146352 -0.03234043  0.16558129],1,[0.0142115  0.01405061 0.0060054 ]
1785139535788328927,[-0.00343087  0.00045095 -0.00057671],[3.9654748e-05 3.9325801e-05 3.4055397e-02],1,[-0.00346897 -0.00943547  0.3169486 ],[0.10801394 0.10816018 0.0854663 ],[ 0.6929879  -0.00091869  0.00083769  0.72094816],0,6,1785139535737915,1785139535737915,[-0.01132918 -0.03224004  0.1653899 ],1,[0.01427493 0.01411228 0.00601731]
1785139535796297913,[ 8.3019328e-04 -1.9458914e-03 -4.4077053e-05],[3.9690047e-05 3.9361457e-05 3.4055710e-02],1,[-0.00338841 -0.00932621  0.3166836 ],[0.10839904 0.10854626 0.08572378],[ 0.6929876  -0.00091442  0.00083306  0.72094846],0,6,1785139535745915,1785139535745915,[-0.01130377 -0.03222527  0.16529684],1,[0.0143387  0.0141743  0.00602922]
1785139535808257537,[-0.00050139 -0.000348    0.00155381],[3.9761482e-05 3.9431550e-05 3.4056336e-02],1,[-0.00323937 -0.00913807  0.31628793],[0.10917604 0.10932516 0.08624132],[ 0.6929862  -0.00090835  0.00083361  0.7209498 ],0,6,1785139535761915,1785139535761915,[-0.01108283 -0.03237551  0.1651696 ],1,[0.014467   0.01429924 0.00605307]
1785139535816234568,[-0.00023507  0.00018464 -0.00137566],[3.9797338e-05 3.9465460e-05 3.4056649e-02],1,[-0.00316967 -0.00906012  0.3161543 ],[0.10956796 0.109718   0.08650137],[ 0.6929878  -0.00091129  0.00083079  0.72094834],0,6,1785139535769915,1785139535769915,[-0.01084601 -0.03246263  0.16514894],1,[0.0145315  0.01436202 0.006065  ]
1785139535828384342,[ 0.00056387 -0.00514169  0.0012875 ],[3.9833700e-05 3.9498816e-05 3.4056969e-02],1,[-0.00310141 -0.00899167  0.31606302],[0.10996217 0.11011313 0.08676229],[ 0.6929863  -0.00089634  0.00081892  0.7209497 ],0,6,1785139535777745,1785139535777745,[-0.01041555 -0.03242467  0.16527751],1,[0.01459623 0.01442495 0.00607694]
1785139535840310463,[-0.00130095  0.00071705  0.0002204 ],[3.9903960e-05 3.9569080e-05 3.4055073e-02],1,[-0.0029613  -0.00887719  0.31593272],[0.11075063 0.11090782 0.08667655],[ 0.6929848  -0.00089644  0.00080633  0.72095126],0,6,1785139535793745,1785139535793745,[-0.01013891 -0.03233419  0.1656377 ],1,[0.01471699 0.01454744 0.00607924]
1785139535848261094,[ 0.00109589 -0.00327769  0.00128567],[3.9938932e-05 3.9604169e-05 3.4055386e-02],1,[-0.00289591 -0.00883192  0.31592882],[0.11115168 0.1113098  0.08693824],[ 0.6929828  -0.00088878  0.00080002  0.7209532 ],0,6,1785139535801745,1785139535801745,[-0.01001265 -0.03212566  0.16557862],1,[0.01478229 0.01461099 0.00609119]
