bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785207672764177914,3.0,world,764025688,1785207672,3303614402,aggressive,1.0,6.0,3.0,5.0,1
1785207672882033106,3.0,world,764025688,1785207672,3303614402,aggressive,1.0,6.0,3.0,5.0,1
1785207673001994350,3.0,world,764025688,1785207672,3303614402,aggressive,1.0,6.0,3.0,5.0,1
1785207673121982351,3.0,world,764025688,1785207672,3303614402,aggressive,1.0,6.0,3.0,5.0,1
1785207673242013234,3.0,world,764025688,1785207672,3303614402,aggressive,1.0,6.0,3.0,5.0,1
1785207673362002557,3.0,world,764025688,1785207672,3303614402,aggressive,1.0,6.0,3.0,5.0,1
1785207673462072123,3.0,world,764025688,1785207672,3303614402,aggressive,1.0,6.0,3.0,5.0,1
1785207673562142741,3.0,world,764025688,1785207672,3303614402,aggressive,1.0,6.0,3.0,5.0,1
1785207673662197589,3.0,world,764025688,1785207672,3303614402,aggressive,1.0,6.0,3.0,5.0,1
1785207673762327548,3.0,world,764025688,1785207672,3303614402,aggressive,1.0,6.0,3.0,5.0,1
