bag_time_ns,armed_time,arming_state,avoidance_system_required,avoidance_system_valid,calibration_enabled,can_set_nav_states_mask,component_id,executor_in_charge,failsafe,failsafe_and_user_took_over,failsafe_defer_state,failure_detector_status,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,hil_state,in_transition_mode,in_transition_to_fw,is_vtol,is_vtol_tailsitter,latest_arming_reason,latest_disarming_reason,nav_state,nav_state_timestamp,nav_state_user_intention,open_drone_id_system_healthy,open_drone_id_system_present,parachute_system_healthy,parachute_system_present,power_input_valid,pre_flight_checks_pass,rc_calibration_in_progress,safety_button_available,safety_off,system_id,system_type,takeoff_time,timestamp,usb_connected,valid_nav_states_mask,vehicle_type
1785207665731565018,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207665729717,False,2147411071,1
1785207666235570944,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207666233717,False,2147411071,1
1785207666739642256,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207666737725,False,2147411071,1
1785207667243585773,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207667241725,False,2147411071,1
1785207667749263736,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207667745738,False,2147411071,1
1785207668254427948,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207668249738,False,2147411071,1
1785207668757311263,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207668753752,False,2147411071,1
1785207669260991741,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207669257752,False,2147411071,1
1785207669765006874,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207669761764,False,2147411071,1
1785207670269093765,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207670265764,False,2147411071,1
1785207670773009830,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207670769776,False,2147411071,1
1785207671277116918,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207671273776,False,2147411071,1
1785207671781086422,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207671777789,False,2147411071,1
1785207672285250866,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207672281789,False,2147411071,1
1785207672789355913,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207672785802,False,2147411071,1
1785207673293378880,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207673289802,False,2147411071,1
1785207673797382465,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207673793815,False,2147411071,1
1785207674301475933,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207674297815,False,2147411071,1
1785207674805549949,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207674801829,False,2147411071,1
1785207675309591567,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207675305829,False,2147411071,1
1785207675813542340,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207675809843,False,2147411071,1
1785207676317584218,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207676313843,False,2147411071,1
1785207676821612515,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207676817857,False,2147411071,1
1785207677325537452,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207677321857,False,2147411071,1
1785207677829642362,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207677825870,False,2147411071,1
1785207678333543833,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207678329870,False,2147411071,1
1785207678837607154,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207678833884,False,2147411071,1
1785207679341590887,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207679337884,False,2147411071,1
1785207679846233517,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207679841899,False,2147411071,1
1785207680350425681,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207680345899,False,2147411071,1
1785207680854536369,22788000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24900000,14,False,False,False,False,True,True,False,True,True,2,2,26904000,1785207680849916,False,2147411071,1
