bag_time_ns,angular_velocity_0,angular_velocity_1,angular_velocity_2,orientation_variance_0,orientation_variance_1,orientation_variance_2,pose_frame,position_0,position_1,position_2,position_variance_0,position_variance_1,position_variance_2,q_0,q_1,q_2,q_3,quality,reset_counter,timestamp,timestamp_sample,velocity_0,velocity_1,velocity_2,velocity_frame,velocity_variance_0,velocity_variance_1,velocity_variance_2
1785207665547177030,0.0011605263,0.0010632132,0.00049138104,4.3410742e-05,4.258998e-05,0.034058854,1,0.0028446987,-0.0010509233,0.16760506,0.1071586,0.107311994,0.088134006,0.7027959,-0.0011348136,0.00096221897,0.71138996,0,6,1785207665541710,1785207665541710,-0.0017551185,-0.019324906,0.09579482,1,0.014763253,0.014576865,0.0064056856
1785207665555035783,-0.0007036041,-0.00026805792,0.0004936429,4.3454744e-05,4.2630192e-05,0.034055825,1,0.002990862,-0.00093598047,0.16740969,0.10753682,0.10769518,0.08778033,0.7027952,-0.0011396148,0.00095961767,0.7113907,0,6,1785207665549710,1785207665549710,-0.001923505,-0.019491041,0.09579157,1,0.01482142,0.014638512,0.0063951313
1785207665567112772,-0.00070360326,0.0018624703,-0.0013705704,4.35356e-05,4.2710773e-05,0.034056496,1,0.003274659,-0.00072553067,0.16710182,0.108311705,0.108472705,0.08832753,0.70279974,-0.0011484964,0.0009439393,0.7113862,0,6,1785207665565710,1785207665565710,-0.001610911,-0.01916383,0.095996454,1,0.0149586545,0.014771851,0.0064213546
1785207665575145142,0.0030248198,-0.001067007,0.00022732625,4.357777e-05,4.2751548e-05,0.034056827,1,0.0034141445,-0.000628883,0.16698866,0.108702675,0.10886497,0.08860252,0.7028003,-0.0011417517,0.0009486355,0.71138567,0,6,1785207665573710,1785207665573710,-0.0014173101,-0.019187793,0.096081145,1,0.015027689,0.014838903,0.0064344783
1785207665587167096,0.0011606094,-1.7415732e-06,-3.8993414e-05,4.362358e-05,4.2791904e-05,0.03405715,1,0.0035511695,-0.00053903635,0.16690147,0.10909601,0.109259576,0.08887845,0.7027997,-0.0011350072,0.0009495895,0.71138626,0,6,1785207665581717,1785207665581717,-0.0014098517,-0.019145165,0.096133955,1,0.015096748,0.014905966,0.0064476104
1785207665595264499,-0.0009699218,-0.0015996383,0.0015589041,4.366624e-05,4.283452e-05,0.034057494,1,0.003686081,-0.00045456903,0.1668386,0.10949173,0.10965654,0.089155324,0.7027968,-0.0011354139,0.00094638177,0.7113892,0,6,1785207665589717,1785207665589717,-0.0012992569,-0.019090893,0.0960448,1,0.015166338,0.014973537,0.006460751
1785207665607283638,-0.0020351834,-0.0002680584,0.00022732519,4.375065e-05,4.2914875e-05,0.03405815,1,0.0039463853,-0.0003068427,0.16673301,0.11029035,0.110457614,0.08906747,0.70278674,-0.0011414408,0.0009204154,0.71139914,0,6,1785207665605717,1785207665605717,-0.0014047325,-0.019427098,0.096398205,1,0.015306191,0.015109277,0.0064627295
1785207665615321929,-0.0028341333,0.000797207,-3.8993952e-05,4.3793105e-05,4.295497e-05,0.034058478,1,0.004074475,-0.00024337703,0.16671807,0.11069328,0.11086173,0.089345165,0.7027864,-0.0011501812,0.0009141964,0.7113995,0,6,1785207665613717,1785207665613717,-0.0010545788,-0.019487394,0.09652406,1,0.015376515,0.015177421,0.006475875
1785207665627330689,0.0016931435,0.0018621976,-0.0013725627,4.3836106e-05,4.2994918e-05,0.03405549,1,0.004201294,-0.00018473815,0.16672623,0.11109162,0.111265644,0.0896238,0.7027883,-0.0011552456,0.00091931183,0.7113976,0,6,1785207665621717,1785207665621717,-0.0011340205,-0.019693961,0.09657949,1,0.015436321,0.015241061,0.0064890296
1785207665635345556,0.0046226177,0.0002643005,-0.0008399316,4.387836e-05,4.303697e-05,0.034055825,1,0.004326425,-0.0001332995,0.16675699,0.111499295,0.11167454,0.089903384,0.7027921,-0.0011456745,0.00093017844,0.71139383,0,6,1785207665629717,1785207665629717,-0.00090734765,-0.01978554,0.0966117,1,0.015507202,0.015309784,0.006502192
