bag_time_ns,angular_velocity_0,angular_velocity_1,angular_velocity_2,orientation_variance_0,orientation_variance_1,orientation_variance_2,pose_frame,position_0,position_1,position_2,position_variance_0,position_variance_1,position_variance_2,q_0,q_1,q_2,q_3,quality,reset_counter,timestamp,timestamp_sample,velocity_0,velocity_1,velocity_2,velocity_frame,velocity_variance_0,velocity_variance_1,velocity_variance_2
1785206483385691225,0.0019342798,1.2859702e-05,-0.0016413791,4.4252658e-05,4.340828e-05,0.034103252,1,0.010380674,-0.0054592276,0.15822928,0.114423126,0.11460971,0.09063308,0.7027944,-0.001251942,0.0009913921,0.7113913,0,6,1785206483384435,1785206483384435,0.0009294197,-0.02342456,0.09572602,1,0.016003776,0.015792307,0.0065530064
1785206483393583261,-0.0009952029,0.0021433888,0.00075546646,4.429503e-05,4.3447184e-05,0.0341036,1,0.010478818,-0.005494173,0.15840097,0.114850804,0.11503847,0.090916604,0.7027971,-0.0012587985,0.0009923651,0.7113886,0,6,1785206483392435,1785206483392435,0.0009703854,-0.023648579,0.095759,1,0.016076699,0.015862947,0.0065662037
1785206483405608310,0.0014016483,0.0013444386,-0.0029729572,4.4338612e-05,4.348972e-05,0.03410394,1,0.01057581,-0.0055345516,0.15858948,0.115281045,0.11546977,0.09120108,0.70280284,-0.0012611722,0.0009986758,0.7113829,0,6,1785206483400435,1785206483400435,0.00095095194,-0.02373834,0.09565718,1,0.016149899,0.015933875,0.0065794094
1785206483413588230,0.0008690058,-0.0031829346,-0.0059024356,4.4379252e-05,4.3533164e-05,0.03410428,1,0.010671187,-0.0055789864,0.15879503,0.11571387,0.11590362,0.09148652,0.7028229,-0.0012525783,0.0009941483,0.71136314,0,6,1785206483408435,1785206483408435,0.0008818259,-0.023834208,0.09582311,1,0.016223194,0.016004987,0.0065926253
1785206483425595554,0.0006026959,0.0042739166,-0.0005761129,4.446617e-05,4.3615746e-05,0.034104962,1,0.010857506,-0.00568276,0.15926178,0.1165873,0.11677904,0.09206028,0.7028363,-0.0012584154,0.000999819,0.7113499,0,6,1785206483424435,1785206483424435,0.00080816034,-0.024139807,0.0964314,1,0.016370522,0.01614786,0.0066190823
1785206483433587358,-0.0023267816,0.00054549146,0.001554414,4.4508073e-05,4.3655495e-05,0.034105305,1,0.010948817,-0.0057409895,0.1595215,0.11702794,0.117220625,0.09234861,0.70283526,-0.001265637,0.0009998815,0.7113509,0,6,1785206483432435,1785206483432435,0.00087776384,-0.024093907,0.09650878,1,0.01644468,0.016219761,0.006632323
1785206483445591075,-0.0015281372,-0.0047811004,0.00022093437,4.4550623e-05,4.3697535e-05,0.034102302,1,0.011041203,-0.0058001694,0.1597758,0.11746179,0.11766125,0.09194878,0.7028357,-0.001261827,0.000981596,0.7113505,0,6,1785206483440435,1785206483440435,0.0007447696,-0.024053618,0.09651885,1,0.016507035,0.016286591,0.006619222
1785206483453660042,-0.002593407,-0.0010526753,0.002085136,4.4590863e-05,4.37418e-05,0.034102645,1,0.0111312475,-0.0058628707,0.16004549,0.11790754,0.118108004,0.092236884,0.702833,-0.001262179,0.0009674771,0.7113532,0,6,1785206483448435,1785206483448435,0.0005836714,-0.024051923,0.09653767,1,0.016581742,0.016358977,0.0066324566
1785206483465571656,-0.000995506,0.00027890503,-0.0016432862,4.4676548e-05,4.3830845e-05,0.034103315,1,0.011304964,-0.0059946803,0.1606316,0.118807025,0.119009405,0.092816,0.7028403,-0.0012709539,0.0009637789,0.7113459,0,6,1785206483464435,1785206483464435,0.0005618018,-0.023624482,0.0968727,1,0.016731651,0.016504224,0.0066589536
1785206483473610573,-0.0028597182,0.0045399633,-0.0029748688,4.472213e-05,4.38722e-05,0.034103643,1,0.011390893,-0.0060641933,0.16094923,0.11926079,0.11946409,0.093107015,0.70285034,-0.0012891187,0.0009658551,0.711336,0,6,1785206483472435,1785206483472435,0.00056898536,-0.023714075,0.09713281,1,0.016807219,0.016577404,0.0066722143
