bag_time_ns,average_speed,duration,gain_multiplier,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,omega_c_x,omega_c_y,omega_c_z,omega_o_x,omega_o_y,omega_o_z,peak_acceleration,peak_velocity,settling_time,target_distance,tracking_rmse,uav_id
1785206490796975371,2.603661298751831,3.0,1.0,world,796946574,1785206490,2287948605,smooth,3.0,3.0,3.5,10.0,10.0,15.0,0.704565167427063,0.21955963969230652,nan,7.810984134674072,0.012947997078299522,1
1785206490896994707,2.603661298751831,3.0,1.0,world,896937013,1785206490,2287948605,smooth,3.0,3.0,3.5,10.0,10.0,15.0,0.898986279964447,0.21955963969230652,nan,7.810984134674072,0.025844961404800415,1
1785206490996960186,2.603661298751831,3.0,1.0,world,996933744,1785206490,2287948605,smooth,3.0,3.0,3.5,10.0,10.0,15.0,3.2637264728546143,0.21955963969230652,nan,7.810984134674072,0.041609276086091995,1
1785206491096964541,2.603661298751831,3.0,1.0,world,96941695,1785206491,2287948605,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.676975250244141,0.5148425102233887,nan,7.810984134674072,0.060336433351039886,1
1785206491196988192,2.603661298751831,3.0,1.0,world,196947141,1785206491,2287948605,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.286027431488037,1.128135085105896,nan,7.810984134674072,0.07852590084075928,1
1785206491297039539,2.603661298751831,3.0,1.0,world,296966454,1785206491,2287948605,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.286027431488037,1.5637441873550415,nan,7.810984134674072,0.09876839816570282,1
1785206491397035937,2.603661298751831,3.0,1.0,world,396972731,1785206491,2287948605,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.286027431488037,1.8967803716659546,nan,7.810984134674072,0.12507888674736023,1
1785206491497027364,2.603661298751831,3.0,1.0,world,496983988,1785206491,2287948605,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.286027431488037,2.1723790168762207,nan,7.810984134674072,0.15796153247356415,1
1785206491597038281,2.603661298751831,3.0,1.0,world,596994234,1785206491,2287948605,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.286027431488037,2.36489200592041,nan,7.810984134674072,0.19763587415218353,1
1785206491697087153,2.603661298751831,3.0,1.0,world,697008236,1785206491,2287948605,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.286027431488037,2.4715464115142822,nan,7.810984134674072,0.24713024497032166,1
1785206491797062248,2.603661298751831,3.0,1.0,world,797021096,1785206491,2287948605,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.286027431488037,2.566601276397705,nan,7.810984134674072,0.307221919298172,1
