bag_time_ns,average_speed,duration,gain_multiplier,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,omega_c_x,omega_c_y,omega_c_z,omega_o_x,omega_o_y,omega_o_z,peak_acceleration,peak_velocity,settling_time,target_distance,tracking_rmse,uav_id
1785206675696752212,2.591708183288574,3.0,1.0,world,696685422,1785206675,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,0.2588261365890503,0.2309960573911667,nan,7.775124549865723,0.01886347495019436,1
1785206675796720634,2.591708183288574,3.0,1.0,world,796676117,1785206675,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,1.540560007095337,0.2309960573911667,nan,7.775124549865723,0.03446683660149574,1
1785206675896718123,2.591708183288574,3.0,1.0,world,896685910,1785206675,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,5.674372673034668,0.2309960573911667,nan,7.775124549865723,0.0528084896504879,1
1785206675996750970,2.591708183288574,3.0,1.0,world,996699330,1785206675,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,0.8207017779350281,nan,7.775124549865723,0.07167122513055801,1
1785206676096727132,2.591708183288574,3.0,1.0,world,96698016,1785206676,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,1.1830508708953857,nan,7.775124549865723,0.08890989422798157,1
1785206676196794561,2.591708183288574,3.0,1.0,world,196748532,1785206676,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,1.3831725120544434,nan,7.775124549865723,0.10598576068878174,1
1785206676296777806,2.591708183288574,3.0,1.0,world,296752838,1785206676,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,1.8404791355133057,nan,7.775124549865723,0.1279687136411667,1
1785206676396789848,2.591708183288574,3.0,1.0,world,396730582,1785206676,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,2.274531602859497,nan,7.775124549865723,0.15423280000686646,1
1785206676496771209,2.591708183288574,3.0,1.0,world,496724908,1785206676,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,2.4536776542663574,nan,7.775124549865723,0.18873903155326843,1
1785206676596795454,2.591708183288574,3.0,1.0,world,596740457,1785206676,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,2.549640417098999,nan,7.775124549865723,0.23339378833770752,1
1785206676696820540,2.591708183288574,3.0,1.0,world,696800060,1785206676,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,2.613788366317749,nan,7.775124549865723,0.28996220231056213,1
1785206676796832862,2.591708183288574,3.0,1.0,world,796762956,1785206676,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,2.6862545013427734,nan,7.775124549865723,0.3574220836162567,1
1785206676896809264,2.591708183288574,3.0,1.0,world,896770037,1785206676,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,2.767827272415161,nan,7.775124549865723,0.4346161484718323,1
1785206676996817718,2.591708183288574,3.0,1.0,world,996770756,1785206676,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,2.8644070625305176,nan,7.775124549865723,0.5188564658164978,1
1785206677096846406,2.591708183288574,3.0,1.0,world,96799836,1785206677,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,2.964639186859131,nan,7.775124549865723,0.6090170741081238,1
1785206677196825698,2.591708183288574,3.0,1.0,world,196785880,1785206677,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.0776476860046387,nan,7.775124549865723,0.701832115650177,1
1785206677296859205,2.591708183288574,3.0,1.0,world,296789990,1785206677,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.187288999557495,nan,7.775124549865723,0.794563889503479,1
1785206677396876711,2.591708183288574,3.0,1.0,world,396817616,1785206677,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.295727252960205,nan,7.775124549865723,0.8838385939598083,1
1785206677496851584,2.591708183288574,3.0,1.0,world,496812708,1785206677,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.3849172592163086,nan,7.775124549865723,0.9681478142738342,1
1785206677596888478,2.591708183288574,3.0,1.0,world,596837037,1785206677,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.4674315452575684,nan,7.775124549865723,1.0447803735733032,1
1785206677696865234,2.591708183288574,3.0,1.0,world,696843682,1785206677,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.52801513671875,nan,7.775124549865723,1.1120598316192627,1
1785206677796901346,2.591708183288574,3.0,1.0,world,796839366,1785206677,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.567986488342285,nan,7.775124549865723,1.167991042137146,1
1785206677896886389,2.591708183288574,3.0,1.0,world,896833536,1785206677,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.5782148838043213,nan,7.775124549865723,1.2122572660446167,1
1785206677996888074,2.591708183288574,3.0,1.0,world,996845140,1785206677,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.5782148838043213,nan,7.775124549865723,1.2440873384475708,1
1785206678096909022,2.591708183288574,3.0,1.0,world,96873863,1785206678,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.5782148838043213,nan,7.775124549865723,1.2635916471481323,1
1785206678196920801,2.591708183288574,3.0,1.0,world,196885442,1785206678,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.5782148838043213,nan,7.775124549865723,1.2713842391967773,1
1785206678296953080,2.591708183288574,3.0,1.0,world,296888384,1785206678,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.5782148838043213,nan,7.775124549865723,1.2695682048797607,1
1785206678396948276,2.591708183288574,3.0,1.0,world,396909260,1785206678,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.5782148838043213,nan,7.775124549865723,1.2603214979171753,1
1785206678496977459,2.591708183288574,3.0,1.0,world,496920188,1785206678,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.5782148838043213,nan,7.775124549865723,1.2459311485290527,1
1785206678596976143,2.591708183288574,3.0,1.0,world,596891578,1785206678,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.198902130126953,3.5782148838043213,nan,7.775124549865723,1.228784203529358,1
1785206678696955589,2.591708183288574,3.0,1.0,world,696902084,1785206678,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,9.517151832580566,3.5782148838043213,nan,7.775124549865723,1.2108389139175415,1
1785206678797002546,2.591708183288574,3.0,1.0,world,796942920,1785206678,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.180662155151367,3.5782148838043213,nan,7.775124549865723,1.1928982734680176,1
1785206678896970380,2.591708183288574,3.0,1.0,world,896938478,1785206678,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.180662155151367,3.5782148838043213,nan,7.775124549865723,1.1751683950424194,1
1785206678996997449,2.591708183288574,3.0,1.0,world,996957320,1785206678,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.180662155151367,3.5782148838043213,nan,7.775124549865723,1.1579498052597046,1
1785206679096974775,2.591708183288574,3.0,1.0,world,96929687,1785206679,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.180662155151367,3.5782148838043213,nan,7.775124549865723,1.1414297819137573,1
1785206679197016888,2.591708183288574,3.0,1.0,world,196958183,1785206679,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.180662155151367,3.5782148838043213,nan,7.775124549865723,1.125556468963623,1
1785206679297005927,2.591708183288574,3.0,1.0,world,296944477,1785206679,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.180662155151367,3.5782148838043213,nan,7.775124549865723,1.1102988719940186,1
1785206679397037418,2.591708183288574,3.0,1.0,world,396971600,1785206679,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.180662155151367,3.5782148838043213,3.7155709266662598,7.775124549865723,1.0957142114639282,1
1785206679497054582,2.591708183288574,3.0,1.0,world,496992962,1785206679,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.180662155151367,3.5782148838043213,3.7155709266662598,7.775124549865723,1.0817064046859741,1
1785206679597051677,2.591708183288574,3.0,1.0,world,596980779,1785206679,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.180662155151367,3.5782148838043213,3.7155709266662598,7.775124549865723,1.0682320594787598,1
1785206679697045736,2.591708183288574,3.0,1.0,world,696995748,1785206679,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.180662155151367,3.5782148838043213,3.7155709266662598,7.775124549865723,1.055263638496399,1
1785206679797076746,2.591708183288574,3.0,1.0,world,797016399,1785206679,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,1.0427827835083008,1
1785206679897081536,2.591708183288574,3.0,1.0,world,897024475,1785206679,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,1.0306546688079834,1
1785206679997085925,2.591708183288574,3.0,1.0,world,997039745,1785206679,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,1.0188815593719482,1
1785206680097040842,2.591708183288574,3.0,1.0,world,97024600,1785206680,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,1.007521629333496,1
1785206680197096435,2.591708183288574,3.0,1.0,world,197058531,1785206680,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,0.9965896010398865,1
1785206680297087973,2.591708183288574,3.0,1.0,world,297053065,1785206680,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,0.9859961867332458,1
1785206680397096615,2.591708183288574,3.0,1.0,world,397046767,1785206680,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,0.9757080078125,1
1785206680497089666,2.591708183288574,3.0,1.0,world,497041792,1785206680,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,0.9657206535339355,1
1785206680597097185,2.591708183288574,3.0,1.0,world,597041156,1785206680,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,0.9560249447822571,1
1785206680697118972,2.591708183288574,3.0,1.0,world,697082040,1785206680,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,0.9466347694396973,1
1785206680797048920,2.591708183288574,3.0,1.0,world,797023561,1785206680,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,0.9375626444816589,1
1785206680897080356,2.591708183288574,3.0,1.0,world,897045438,1785206680,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,0.9287598133087158,1
1785206680997110730,2.591708183288574,3.0,1.0,world,997082274,1785206680,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,0.9201457500457764,1
1785206681097145176,2.591708183288574,3.0,1.0,world,97099788,1785206681,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,0.9117594957351685,1
1785206681197177538,2.591708183288574,3.0,1.0,world,197118633,1785206681,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,0.9036659598350525,1
1785206681297166175,2.591708183288574,3.0,1.0,world,297142669,1785206681,2977365213,normal,3.0,3.0,3.5,10.0,10.0,15.0,10.207231521606445,3.5782148838043213,3.7155709266662598,7.775124549865723,0.8958463668823242,1
