bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785206675601216917,3.0,world,601073488,1785206675,2977365213,normal,1.0,6.0,3.0,5.0,1
1785206675716930721,3.0,world,601073488,1785206675,2977365213,normal,1.0,6.0,3.0,5.0,1
1785206675836828756,3.0,world,601073488,1785206675,2977365213,normal,1.0,6.0,3.0,5.0,1
1785206675956850603,3.0,world,601073488,1785206675,2977365213,normal,1.0,6.0,3.0,5.0,1
1785206676076922295,3.0,world,601073488,1785206675,2977365213,normal,1.0,6.0,3.0,5.0,1
1785206676196940205,3.0,world,601073488,1785206675,2977365213,normal,1.0,6.0,3.0,5.0,1
1785206676296984740,3.0,world,601073488,1785206675,2977365213,normal,1.0,6.0,3.0,5.0,1
1785206676397161402,3.0,world,601073488,1785206675,2977365213,normal,1.0,6.0,3.0,5.0,1
1785206676516931188,3.0,world,601073488,1785206675,2977365213,normal,1.0,6.0,3.0,5.0,1
1785206676636984267,3.0,world,601073488,1785206675,2977365213,normal,1.0,6.0,3.0,5.0,1
