bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785138493378037500,12.0,world,377644396,1785138495,5,normal,0.0,5.75735931,9.25735931,5.0,3
1785138493478038968,12.0,world,377644396,1785138495,5,normal,0.0,5.75735931,9.25735931,5.0,3
1785138493578292212,12.0,world,377644396,1785138495,5,normal,0.0,5.75735931,9.25735931,5.0,3
1785138493678329067,12.0,world,377644396,1785138495,5,normal,0.0,5.75735931,9.25735931,5.0,3
1785138493778408692,12.0,world,377644396,1785138495,5,normal,0.0,5.75735931,9.25735931,5.0,3
1785138493878542300,12.0,world,377644396,1785138495,5,normal,0.0,5.75735931,9.25735931,5.0,3
1785138493978660088,12.0,world,377644396,1785138495,5,normal,0.0,5.75735931,9.25735931,5.0,3
1785138494078790700,12.0,world,377644396,1785138495,5,normal,0.0,5.75735931,9.25735931,5.0,3
1785138494178883649,12.0,world,377644396,1785138495,5,normal,0.0,5.75735931,9.25735931,5.0,3
1785138494279018919,12.0,world,377644396,1785138495,5,normal,0.0,5.75735931,9.25735931,5.0,3
