bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785138493378117341,12.0,world,377644396,1785138495,5,normal,0.0,16.0,13.5,5.0,5
1785138493478094934,12.0,world,377644396,1785138495,5,normal,0.0,16.0,13.5,5.0,5
1785138493578370210,12.0,world,377644396,1785138495,5,normal,0.0,16.0,13.5,5.0,5
1785138493678373320,12.0,world,377644396,1785138495,5,normal,0.0,16.0,13.5,5.0,5
1785138493778466081,12.0,world,377644396,1785138495,5,normal,0.0,16.0,13.5,5.0,5
1785138493878584220,12.0,world,377644396,1785138495,5,normal,0.0,16.0,13.5,5.0,5
1785138493978703069,12.0,world,377644396,1785138495,5,normal,0.0,16.0,13.5,5.0,5
1785138494078843459,12.0,world,377644396,1785138495,5,normal,0.0,16.0,13.5,5.0,5
1785138494178925970,12.0,world,377644396,1785138495,5,normal,0.0,16.0,13.5,5.0,5
1785138494279070567,12.0,world,377644396,1785138495,5,normal,0.0,16.0,13.5,5.0,5
