bag_time_ns,armed_time,arming_state,avoidance_system_required,avoidance_system_valid,calibration_enabled,can_set_nav_states_mask,component_id,executor_in_charge,failsafe,failsafe_and_user_took_over,failsafe_defer_state,failure_detector_status,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,hil_state,in_transition_mode,in_transition_to_fw,is_vtol,is_vtol_tailsitter,latest_arming_reason,latest_disarming_reason,nav_state,nav_state_timestamp,nav_state_user_intention,open_drone_id_system_healthy,open_drone_id_system_present,parachute_system_healthy,parachute_system_present,power_input_valid,pre_flight_checks_pass,rc_calibration_in_progress,safety_button_available,safety_off,system_id,system_type,takeoff_time,timestamp,usb_connected,valid_nav_states_mask,vehicle_type
1785206847575577525,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206847574267,False,2147411071,1
1785206848079592942,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206848078267,False,2147411071,1
1785206848584413592,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206848582274,False,2147411071,1
1785206849088577998,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206849086274,False,2147411071,1
1785206849594457682,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206849590292,False,2147411071,1
1785206850098187112,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206850094292,False,2147411071,1
1785206850601503229,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206850598318,False,2147411071,1
1785206851105269642,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206851102318,False,2147411071,1
1785206851609293647,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206851606328,False,2147411071,1
1785206852113296699,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206852110328,False,2147411071,1
1785206852617344913,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206852614338,False,2147411071,1
1785206853121366213,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206853118338,False,2147411071,1
1785206853625482502,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206853622349,False,2147411071,1
1785206854129650357,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206854126349,False,2147411071,1
1785206854633575321,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206854630360,False,2147411071,1
1785206855137723470,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206855134360,False,2147411071,1
1785206855641883922,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206855638372,False,2147411071,1
1785206856152549880,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206856142372,False,2147411071,1
1785206856650056919,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206856646384,False,2147411071,1
1785206857153999077,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206857150384,False,2147411071,1
1785206857658108989,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206857654396,False,2147411071,1
1785206858162169718,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206858158396,False,2147411071,1
1785206858666207987,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206858662409,False,2147411071,1
1785206859170274000,22580000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,24692000,14,False,False,False,False,True,True,False,True,True,2,2,26792000,1785206859166409,False,2147411071,1
