bag_time_ns,is_hover_stable,uav_id
1785125262050488897,False,2
1785125262070500887,False,2
1785125262090491587,False,2
1785125262110478681,False,2
1785125262130538118,False,2
1785125262150487723,False,2
1785125262170488522,False,2
1785125262190487467,False,2
1785125262210476444,False,2
1785125262230507710,False,2
1785125262250475868,False,2
1785125262270486846,False,2
1785125262290476204,False,2
1785125262310470891,False,2
1785125262330496025,False,2
1785125262350454947,False,2
1785125262370466165,False,2
1785125262390458739,False,2
1785125262410468655,False,2
1785125262430451821,False,2
1785125262450454013,False,2
1785125262470446456,False,2
1785125262490446544,False,2
1785125262510478901,False,2
1785125262530459813,False,2
1785125262550466513,False,2
1785125262570440352,False,2
1785125262590453684,False,2
1785125262610450176,False,2
1785125262630472584,False,2
1785125262650509280,False,2
1785125262670455147,False,2
1785125262690449013,False,2
1785125262710456134,False,2
1785125262730468394,False,2
1785125262750446541,False,2
1785125262770447020,False,2
1785125262790431048,False,2
1785125262810436134,False,2
1785125262830458764,False,2
1785125262850463129,False,2
1785125262870434073,False,2
1785125262890428280,False,2
1785125262910398893,False,2
1785125262930459703,False,2
1785125262950440906,False,2
1785125262970488822,False,2
1785125262990415394,False,2
1785125263010424177,False,2
1785125263030470241,False,2
1785125263050480818,False,2
1785125263070390960,False,2
1785125263090435751,False,2
1785125263110436470,False,2
1785125263130450073,False,2
1785125263150423312,False,2
1785125263170374219,False,2
1785125263190435170,False,2
1785125263210452880,False,2
1785125263230463187,False,2
1785125263250446484,False,2
1785125263270430032,False,2
1785125263290437995,False,2
1785125263310430078,False,2
1785125263330392216,False,2
1785125263350430044,False,2
1785125263370405546,False,2
1785125263390420783,False,2
1785125263410430719,False,2
1785125263430447268,False,2
1785125263450452355,False,2
1785125263470422758,False,2
1785125263490424970,False,2
1785125263510395013,False,2
1785125263530443140,False,2
1785125263550389659,False,2
1785125263570421676,False,2
1785125263590380127,False,2
1785125263610389893,False,2
1785125263630402484,False,2
1785125263650381233,False,2
1785125263670376112,False,2
1785125263690427455,False,2
1785125263710418215,False,2
1785125263730400941,False,2
1785125263750430264,False,2
1785125263770423970,False,2
1785125263790432734,False,2
1785125263810407505,False,2
1785125263830423743,False,2
1785125263850413212,False,2
1785125263870377885,False,2
1785125263890370098,False,2
1785125263910386176,False,2
1785125263930427240,False,2
1785125263950403053,False,2
1785125263970369910,False,2
1785125263990397749,False,2
1785125264010386587,False,2
1785125264030448009,False,2
1785125264050392725,False,2
1785125264070381513,False,2
1785125264090392311,False,2
1785125264110442943,False,2
1785125264130463189,False,2
1785125264150474949,False,2
1785125264170422290,False,2
1785125264190388296,False,2
1785125264210433799,False,2
1785125264230418629,False,2
1785125264250422585,False,2
1785125264270368062,False,2
1785125264290439282,False,2
1785125264310396562,False,2
1785125264330436835,False,2
1785125264350446972,False,2
1785125264370437393,False,2
1785125264390412706,False,2
1785125264410444894,False,2
1785125264430417902,False,2
1785125264450413793,False,2
1785125264470437545,False,2
1785125264490410754,False,2
1785125264510421502,False,2
1785125264530449493,False,2
1785125264550406061,False,2
1785125264570426938,False,2
1785125264590410536,False,2
1785125264610398001,False,2
1785125264630517250,False,2
1785125264650445326,False,2
1785125264670405300,False,2
1785125264690399648,False,2
1785125264710437827,False,2
1785125264730421015,False,2
1785125264750404402,False,2
1785125264770422815,False,2
1785125264790423474,False,2
1785125264810442278,False,2
1785125264830417120,False,2
1785125264850415635,False,2
1785125264870405785,False,2
1785125264890409631,False,2
1785125264910421361,False,2
1785125264930397355,False,2
1785125264950400960,False,2
1785125264970408373,False,2
1785125264990406367,False,2
1785125265010423217,False,2
1785125265030479991,False,2
1785125265050438593,False,2
1785125265070427602,False,2
1785125265090398748,False,2
1785125265110447066,False,2
1785125265130454919,False,2
1785125265150431415,False,2
1785125265170416235,False,2
1785125265190402178,False,2
1785125265210433676,False,2
1785125265230431120,False,2
1785125265250424076,False,2
1785125265270400070,False,2
1785125265290411911,False,2
1785125265310409375,False,2
1785125265330448797,False,2
1785125265350390819,False,2
1785125265370408490,False,2
1785125265390417286,False,2
1785125265410403108,False,2
1785125265430447680,False,2
1785125265450460633,False,2
1785125265470393998,False,2
1785125265490411550,False,2
1785125265510394637,False,2
1785125265530421626,False,2
1785125265550406267,False,2
1785125265570412116,False,2
1785125265590409470,False,2
1785125265610387970,False,2
1785125265630426239,False,2
1785125265650386835,False,2
1785125265670385792,False,2
1785125265690381103,False,2
1785125265710422338,False,2
1785125265730419451,False,2
1785125265750395786,False,2
1785125265770398380,False,2
1785125265790397748,False,2
1785125265810412374,False,2
1785125265830404067,False,2
1785125265850393607,False,2
1785125265870370313,False,2
1785125265890380370,False,2
1785125265910385399,False,2
1785125265930402459,False,2
1785125265950413749,False,2
1785125265970382750,False,2
1785125265990383010,False,2
1785125266010386045,False,2
1785125266030413465,False,2
1785125266050413124,False,2
1785125266070377186,False,2
1785125266090381394,False,2
1785125266110395229,False,2
1785125266130407150,False,2
1785125266150398463,False,2
1785125266170395117,False,2
1785125266190380839,False,2
1785125266210415513,False,2
1785125266230465655,False,2
1785125266250395034,False,2
1785125266270387049,False,2
1785125266290389673,False,2
1785125266310375787,False,2
1785125266330411392,False,2
1785125266350372089,False,2
1785125266370374693,False,2
1785125266390393447,False,2
1785125266410365404,False,2
1785125266430411539,False,2
1785125266450398304,False,2
1785125266470397061,False,2
1785125266490373206,False,2
1785125266510372545,False,2
1785125266530394585,False,2
1785125266550402338,False,2
1785125266570383663,False,2
1785125266590357023,False,2
1785125266610398439,False,2
1785125266630399881,False,2
1785125266650460613,False,2
1785125266670401323,False,2
1785125266690417182,False,2
1785125266710380513,False,2
1785125266730435114,False,2
1785125266750389298,False,2
1785125266770394357,False,2
1785125266790359502,False,2
1785125266810363869,False,2
1785125266830431344,False,2
1785125266850380729,False,2
1785125266870398752,False,2
1785125266890374627,False,2
1785125266910374426,False,2
1785125266930399492,False,2
1785125266950372241,False,2
1785125266970393800,False,2
1785125266990333628,False,2
1785125267010372259,False,2
1785125267030369534,False,2
1785125267050376287,False,2
1785125267070396574,False,2
1785125267090366849,False,2
1785125267110386816,False,2
1785125267130430607,False,2
1785125267150397525,False,2
1785125267170351860,False,2
1785125267190401432,False,2
1785125267210390392,False,2
1785125267230368852,False,2
1785125267250432880,False,2
1785125267270354795,False,2
1785125267290380733,False,2
1785125267310351920,False,2
1785125267330474967,False,2
1785125267350382166,False,2
1785125267370365625,False,2
1785125267390358141,False,2
1785125267410367648,False,2
1785125267430366776,False,2
1785125267450340958,False,2
1785125267470359393,False,2
1785125267490412631,False,2
1785125267510398685,False,2
1785125267530411789,False,2
1785125267550368258,False,2
1785125267570338283,False,2
1785125267590382895,False,2
1785125267610363509,False,2
1785125267630363629,False,2
1785125267650347770,False,2
1785125267670383676,False,2
1785125267690370532,False,2
1785125267710357568,False,2
1785125267730421706,False,2
1785125267750417328,False,2
1785125267770429580,False,2
1785125267790432776,False,2
1785125267810374198,False,2
1785125267830370200,False,2
1785125267850350143,False,2
1785125267870330567,False,2
1785125267890393743,False,2
1785125267910335155,False,2
1785125267930351154,False,2
1785125267950383133,False,2
1785125267970382592,False,2
1785125267990371491,False,2
1785125268010456018,False,2
1785125268030371502,False,2
1785125268050373306,False,2
1785125268070378085,False,2
1785125268090390198,False,2
1785125268110391430,False,2
1785125268130368518,False,2
1785125268150387734,False,2
1785125268170358250,False,2
1785125268190361937,False,2
1785125268210382285,False,2
1785125268230397203,False,2
1785125268250382115,False,2
1785125268270374311,False,2
1785125268290372699,False,2
1785125268310415238,False,2
1785125268330395732,False,2
1785125268350375675,False,2
1785125268370361870,False,2
1785125268390327687,False,2
1785125268410324261,False,2
1785125268430359176,False,2
1785125268450362412,False,2
1785125268470341283,False,2
1785125268490356071,False,2
1785125268510397388,False,2
1785125268530384234,False,2
1785125268550361021,False,2
1785125268570324905,False,2
1785125268590395095,False,2
1785125268610391719,False,2
1785125268630377834,False,2
1785125268650397561,False,2
1785125268670346717,False,2
1785125268690374749,False,2
1785125268710343201,False,2
1785125268730331700,False,2
1785125268750349904,False,2
1785125268770347600,False,2
1785125268790330469,False,2
1785125268810334336,False,2
1785125268830377797,False,2
1785125268850375473,False,2
1785125268870333646,False,2
1785125268890343395,False,2
1785125268910302209,False,2
1785125268930352522,False,2
1785125268950345920,False,2
1785125268970356440,False,2
1785125268990348836,False,2
1785125269010362783,False,2
1785125269030355650,False,2
1785125269050385106,False,2
1785125269070337729,False,2
1785125269090333873,False,2
1785125269110322202,False,2
1785125269130338122,False,2
1785125269150427308,False,2
1785125269170308389,False,2
1785125269190366687,False,2
