bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785141420037797367,[-0.00073388 -0.00139709 -0.00051136],[4.1645850e-05 4.1008490e-05 3.3906076e-02],1,[-0.01088598  0.00318322  0.20338462],[0.10794622 0.10810645 0.08778708],[0.7031055  0.00079796 0.00156268 0.7110835 ],0,6,1785141420037310,1785141420037310,[-0.02588682 -0.02888225  0.1299861 ],1,[0.01494644 0.01477411 0.00645022]
1785141420045772259,[-1.0001961e-03 -5.9813913e-04  2.1275238e-05],[4.1689309e-05 4.1051593e-05 3.3906441e-02],1,[-0.01082368  0.00324987  0.20336692],[0.10833523 0.10849688 0.08806195],[0.7031073  0.00079614 0.00155562 0.7110816 ],0,6,1785141420045310,1785141420045310,[-0.02606511 -0.02895797  0.13016325],1,[0.01501576 0.0148415  0.00646349]
1785141420057812368,[5.9770030e-04 2.8639711e-03 2.1275251e-05],[4.1732266e-05 4.1095584e-05 3.3906799e-02],1,[-0.0107679   0.00330814  0.20338121],[0.1087266  0.10888966 0.08833777],[0.70310944 0.00079087 0.00155872 0.7110795 ],0,6,1785141420053310,1785141420053310,[-0.02586411 -0.02899126  0.13038062],1,[0.01508533 0.0149093  0.00647676]
1785141420065789814,[-0.00206629 -0.00059807 -0.0026413 ],[4.177515e-05 4.113765e-05 3.390456e-02],1,[-0.01071178  0.00335808  0.2034274 ],[0.10911399 0.10928241 0.08861453],[0.7031176  0.00078449 0.00155544 0.7110715 ],0,6,1785141420061310,1785141420061310,[-0.02562037 -0.0290536   0.13080677],1,[0.01514448 0.01497237 0.00649004]
1785141420077847186,[ 1.3958236e-03 -2.7285982e-03  2.1856355e-05],[4.1860902e-05 4.1220377e-05 3.3905268e-02],1,[-0.01061055  0.0034367   0.20357649],[0.1099084  0.1100797  0.08853216],[0.7031174  0.0007932  0.00155092 0.7110717 ],0,6,1785141420077310,1785141420077310,[-0.02498182 -0.02880031  0.13128558],1,[0.01528468 0.01510832 0.00649217]
1785141420085871059,[-0.00153366  0.00233141 -0.00344025],[4.1903852e-05 4.1261032e-05 3.3905625e-02],1,[-0.01056712  0.00346713  0.203676  ],[0.11030922 0.11048193 0.08880977],[0.70312816 0.00078565 0.00155032 0.71106106],0,6,1785141420085310,1785141420085310,[-0.02499716 -0.02865227  0.13127238],1,[0.01535507 0.01517669 0.00650546]
1785141420097854341,[ 0.0011295   0.00153246 -0.00024446],[4.1946674e-05 4.1303716e-05 3.3905983e-02],1,[-0.01052902  0.00349224  0.20380314],[0.11071246 0.11088657 0.08908834],[0.70313203 0.00078148 0.00155464 0.7110572 ],0,6,1785141420093310,1785141420093310,[-0.02485884 -0.02837335  0.13135181],1,[0.01542587 0.0152455  0.00651875]
1785141420105889376,[ 0.0011295  -0.00086439 -0.00237499],[4.1990115e-05 4.1345214e-05 3.3906337e-02],1,[-0.01049576  0.00351262  0.20395775],[0.11111815 0.11129363 0.08936784],[0.7031389  0.00078598 0.00155488 0.71105045],0,6,1785141420101310,1785141420101310,[-0.02479027 -0.02819468  0.13149118],1,[0.01549688 0.01531451 0.00653206]
1785141420117897865,[0.00086319 0.00099983 0.00082081],[4.2077441e-05 4.1427174e-05 3.3907067e-02],1,[-0.01044365  0.00353576  0.20434445],[0.11193688 0.11211506 0.0899297 ],[0.7031418  0.00079278 0.00154859 0.71104753],0,6,1785141420117310,1785141420117310,[-0.02455135 -0.02810375  0.13144986],1,[0.01563981 0.01545281 0.00655869]
1785141420125933772,[ 0.00112929 -0.00086461  0.00055292],[4.2121203e-05 4.1469102e-05 3.3904824e-02],1,[-0.01042278  0.00354006  0.20457496],[0.11234249 0.11252663 0.09021207],[0.70314205 0.00079804 0.00154886 0.7110473 ],0,6,1785141420125310,1785141420125310,[-0.02442846 -0.02800826  0.13158475],1,[0.01570027 0.01551753 0.00657202]
