mission_id,uav_id,motion_style,target_distance,duration,average_speed,gain_multiplier,omega_o_x,omega_o_y,omega_o_z,omega_c_x,omega_c_y,omega_c_z,peak_velocity,peak_acceleration,settling_time,tracking_rmse
2210610535,1,smooth,7.705768,3.000000,2.568589,1.044111,10.441105,10.441105,15.661657,3.132332,3.132332,3.654387,3.504857,12.259607,3.486930,1.054878
