bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785139042941704441,12.0,world,941291972,1785139044,1,normal,0.0,14.24264069,17.74264069,5.0,7
1785139043041825361,12.0,world,941291972,1785139044,1,normal,0.0,14.24264069,17.74264069,5.0,7
1785139043141915924,12.0,world,941291972,1785139044,1,normal,0.0,14.24264069,17.74264069,5.0,7
1785139043242037956,12.0,world,941291972,1785139044,1,normal,0.0,14.24264069,17.74264069,5.0,7
1785139043342182741,12.0,world,941291972,1785139044,1,normal,0.0,14.24264069,17.74264069,5.0,7
1785139043442289434,12.0,world,941291972,1785139044,1,normal,0.0,14.24264069,17.74264069,5.0,7
1785139043542415864,12.0,world,941291972,1785139044,1,normal,0.0,14.24264069,17.74264069,5.0,7
1785139043642511126,12.0,world,941291972,1785139044,1,normal,0.0,14.24264069,17.74264069,5.0,7
1785139043742645982,12.0,world,941291972,1785139044,1,normal,0.0,14.24264069,17.74264069,5.0,7
1785139043842843597,12.0,world,941291972,1785139044,1,normal,0.0,14.24264069,17.74264069,5.0,7
