bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785139042941535833,12.0,world,941291972,1785139044,1,normal,0.0,10.0,7.5,5.0,1
1785139043041682782,12.0,world,941291972,1785139044,1,normal,0.0,10.0,7.5,5.0,1
1785139043141789485,12.0,world,941291972,1785139044,1,normal,0.0,10.0,7.5,5.0,1
1785139043241907840,12.0,world,941291972,1785139044,1,normal,0.0,10.0,7.5,5.0,1
1785139043342055631,12.0,world,941291972,1785139044,1,normal,0.0,10.0,7.5,5.0,1
1785139043442165310,12.0,world,941291972,1785139044,1,normal,0.0,10.0,7.5,5.0,1
1785139043542269909,12.0,world,941291972,1785139044,1,normal,0.0,10.0,7.5,5.0,1
1785139043642377093,12.0,world,941291972,1785139044,1,normal,0.0,10.0,7.5,5.0,1
1785139043742521166,12.0,world,941291972,1785139044,1,normal,0.0,10.0,7.5,5.0,1
1785139043842627539,12.0,world,941291972,1785139044,1,normal,0.0,10.0,7.5,5.0,1
