[INFO] [1788085131.213430015] [uav5.ladrc_position_controller]: 已创建 7 个邻居 Odom 订阅
[INFO] [1788085131.224119645] [uav5.ladrc_position_controller]: LADRC 集群执行节点已初始化 (命名空间: /uav5), ENU偏移=[0.0, 15.0, 0.0]
[INFO] [1788085131.224157446] [uav5.ladrc_position_controller]: 等待 swarm_command 和 vehicle_odometry 消息...
[INFO] [1788085131.224170310] [uav5.ladrc_position_controller]: 控制模式: ladrc_acceleration
[INFO] [1788085131.226724835] [uav5.ladrc_position_controller]: 已接收到 vehicle_odometry 消息
[INFO] [1788085143.324081297] [uav5.ladrc_position_controller]: 请求 ARM（第 1 次）
[INFO] [1788085143.424089278] [uav5.ladrc_position_controller]: 请求 OFFBOARD（第 1 次）
[INFO] [1788085143.544155226] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.01,-0.01,-0.21] Cmd[-0.1,0.0,4.7]
[INFO] [1788085144.564149187] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.01,-0.02,-0.22] Cmd[-0.0,0.0,8.0]
[INFO] [1788085145.584095558] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.02,-0.04,0.95] Cmd[-0.3,0.4,3.7]
[INFO] [1788085146.604080510] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.05,-0.05,1.39] Cmd[0.6,0.2,3.7]
[INFO] [1788085147.604085027] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.05,-0.00,1.51] Cmd[-0.2,0.0,4.0]
[INFO] [1788085148.624076659] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.03,0.02,1.87] Cmd[0.1,-0.0,-0.8]
[INFO] [1788085149.644056658] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.01,-0.03,1.69] Cmd[-0.1,0.2,-0.2]
[INFO] [1788085150.664052807] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.00,0.01,1.55] Cmd[0.1,-0.1,0.8]
[INFO] [1788085151.424063965] [uav5.ladrc_position_controller]: 自动起飞稳定保持完成，进入 READY
[INFO] [1788085151.684024358] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.02,-0.01,1.51] Cmd[-0.1,0.1,0.0]
[INFO] [1788085152.684032745] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[0.00,-0.02,1.51] Cmd[-0.0,0.2,-0.1]
[INFO] [1788085153.704001128] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,-0.0,1.5] Safe[-0.0,-0.0,1.5] Pos[-0.01,-0.00,1.51] Cmd[-0.0,0.0,-0.1]
