mission_id,uav_id,motion_style,target_distance,duration,average_speed,gain_multiplier,omega_o_x,omega_o_y,omega_o_z,omega_c_x,omega_c_y,omega_c_z,peak_velocity,peak_acceleration,settling_time,tracking_rmse
1960128837,1,aggressive,7.620553,3.000000,2.540184,1.292523,12.925230,12.925230,19.387846,3.877569,3.877569,4.523831,3.427144,11.316834,10.185947,0.611088
