bag_time_ns,angular_velocity_0,angular_velocity_1,angular_velocity_2,orientation_variance_0,orientation_variance_1,orientation_variance_2,pose_frame,position_0,position_1,position_2,position_variance_0,position_variance_1,position_variance_2,q_0,q_1,q_2,q_3,quality,reset_counter,timestamp,timestamp_sample,velocity_0,velocity_1,velocity_2,velocity_frame,velocity_variance_0,velocity_variance_1,velocity_variance_2
1785206727825685524,0.001140878,0.0010679238,0.00048368715,4.345677e-05,4.2630512e-05,0.034064252,1,0.0066059595,0.0013015746,0.15586744,0.107162036,0.1073169,0.08731812,0.7032444,-0.0011704124,0.0009356799,0.7109466,0,6,1785206727818610,1785206727818610,-0.0004514375,-0.018704388,0.093469724,1,0.014764375,0.014580467,0.006385954
1785206727833574500,-0.0007233361,-0.00026365602,0.00048369268,4.350138e-05,4.2670403e-05,0.034064576,1,0.0067352564,0.0013123616,0.1557178,0.107546166,0.10770231,0.0875903,0.7032427,-0.0011754271,0.0009334066,0.71094835,0,6,1785206727826610,1785206727826610,-0.00062580116,-0.018918814,0.09346402,1,0.014832579,0.014646641,0.006399059
1785206727845607978,-0.0007233353,0.0018668722,-0.0013805205,4.3582273e-05,4.275108e-05,0.03406523,1,0.006987548,0.0013212141,0.15549625,0.10832143,0.10848009,0.08813744,0.7032464,-0.0011846734,0.00091829285,0.71094465,0,6,1785206727842610,1785206727842610,-0.0003237674,-0.01868504,0.093686886,1,0.014969971,0.014780056,0.0064252955
1785206727853632206,0.0030034997,-0.0010629403,0.0002150468,4.362428e-05,4.279204e-05,0.034062203,1,0.007122327,0.0013225975,0.15538593,0.108706355,0.108870186,0.08778448,0.70324653,-0.0011780717,0.00092322245,0.71094453,0,6,1785206727850610,1785206727850610,-0.00012257439,-0.018750895,0.09377503,1,0.015028783,0.014842523,0.0064146086
1785206727865603523,0.0011392895,2.3250468e-06,-5.127286e-05,4.3670207e-05,4.2832424e-05,0.034062523,1,0.007255247,0.0013192857,0.155301,0.10909975,0.109264866,0.08805843,0.70324564,-0.0011714569,0.0009243793,0.7109454,0,6,1785206727858612,1785206727858612,-0.00010787978,-0.018748526,0.09383103,1,0.015097839,0.014909599,0.0064277276
1785206727873605859,-0.0009912418,-0.0015955716,0.0015466247,4.3712895e-05,4.2875065e-05,0.03406285,1,0.007386638,0.0013126594,0.15523987,0.109495535,0.10966191,0.088333316,0.7032424,-0.0011719775,0.0009213538,0.7109486,0,6,1785206727866612,1785206727866612,9.826748e-06,-0.018733514,0.09374496,1,0.015167419,0.014977191,0.0064408546
1785206727885620159,-0.002056503,-0.0002639927,0.00021504622,4.379736e-05,4.2955497e-05,0.0340635,1,0.0076415814,0.0012842456,0.15518796,0.11029429,0.11046313,0.08888591,0.7032319,-0.0011781926,0.0008956846,0.71095914,0,6,1785206727882612,1785206727882612,-8.2468396e-05,-0.019144539,0.094114274,1,0.015307253,0.015112962,0.0064671347
1785206727893638446,-0.002855453,0.0008012727,-5.1272917e-05,4.3839857e-05,4.2995624e-05,0.034063827,1,0.0077677956,0.0012625853,0.15519811,0.11069729,0.11086733,0.08916362,0.70323133,-0.0011869983,0.00088958454,0.71095955,0,6,1785206727890612,1785206727890612,0.00027420587,-0.019241156,0.09424774,1,0.015377553,0.015181112,0.0064802873
1785206727905593431,0.0016719224,0.0018665371,-0.0013828485,4.3883083e-05,4.303561e-05,0.034064155,1,0.007892532,0.0012363482,0.15523024,0.11110272,0.11127394,0.08944227,0.7032331,-0.0011921063,0.0008947964,0.7109578,0,6,1785206727898612,1785206727898612,0.00018581556,-0.019484872,0.09431049,1,0.015448162,0.015249619,0.0064934487
1785206727913571370,0.0046013966,0.00026864,-0.0008502175,4.3925378e-05,4.3077693e-05,0.034064475,1,0.008015992,0.0012047997,0.15528384,0.111510605,0.11168298,0.08972186,0.7032364,-0.001182562,0.0009057317,0.71095455,0,6,1785206727906612,1785206727906612,0.00041320687,-0.019612791,0.0943498,1,0.015519103,0.015318392,0.006506618
