bag_time_ns,arrival_time_error,elapsed_time,final_position_error,header_frame_id,header_stamp_nanosec,header_stamp_sec,integrated_squared_jerk,is_finished,is_hover_stable,max_acceleration,max_jerk,max_velocity,motion_style,path_length,requested_duration,safety_factor,start_pos_x,start_pos_y,start_pos_z,target_pos_x,target_pos_y,target_pos_z,trajectory_duration,uav_id
1785206431007641823,nan,0.09306620806455612,7.734188556671143,world,7576202,1785206431,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206431107615481,nan,0.19306929409503937,7.7270989418029785,world,107577806,1785206431,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206431207634851,nan,0.29308146238327026,7.709603786468506,world,207590833,1785206431,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206431307647608,nan,0.39309433102607727,7.660456657409668,world,307603069,1785206431,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206431407646898,nan,0.4931032657623291,7.558222770690918,world,407611116,1785206431,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206431507653943,nan,0.5931105613708496,7.447990417480469,world,507618422,1785206431,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206431607699255,nan,0.6931265592575073,7.301220417022705,world,607635086,1785206431,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206431707698424,nan,0.7931407690048218,7.110040664672852,world,707649065,1785206431,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206431807728936,nan,0.8931567668914795,6.869649887084961,world,807664808,1785206431,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206431907815661,nan,0.9931960701942444,6.631545066833496,world,907718467,1785206431,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206432007802404,nan,1.0932140350341797,6.364567756652832,world,7731292,1785206432,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206432107852780,nan,1.1932094097137451,6.1077046394348145,world,107724905,1785206432,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206432207782295,nan,1.293208122253418,5.814302921295166,world,207717004,1785206432,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206432307784255,nan,1.3932228088378906,5.537962436676025,world,307732511,1785206432,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206432407793298,nan,1.4932341575622559,5.230747699737549,world,407742727,1785206432,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206432507883975,nan,1.5932612419128418,4.936117172241211,world,507780007,1785206432,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206432607836546,nan,1.6932801008224487,4.6014628410339355,world,607790374,1785206432,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206432707842724,nan,1.793277382850647,4.285736560821533,world,707791151,1785206432,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206432807821076,nan,1.8932795524597168,3.9360218048095703,world,807787569,1785206432,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206432907846994,nan,1.9932942390441895,3.602215528488159,world,907802455,1785206432,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206433007857950,nan,2.093302011489868,3.2249555587768555,world,7810204,1785206433,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206433107867870,nan,2.1933157444000244,2.8760340213775635,world,107823952,1785206433,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206433207883211,nan,2.2933316230773926,2.499605178833008,world,207839754,1785206433,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
1785206433307905786,nan,2.393340587615967,2.1500072479248047,world,307848792,1785206433,177.62940979003906,False,False,4.966966152191162,17.20607566833496,4.839208602905273,smooth,7.742733955383301,3.0,1.0,0.0060915881767869,2.9972101380117238,0.09867551177740097,6.0,3.0,5.0,3.0,1
