bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785141845307797727,8.0,world,307591868,1785141847,4,normal,0.0,6.0,0.0,5.0,0
1785141845407905880,8.0,world,307591868,1785141847,4,normal,0.0,6.0,0.0,5.0,0
1785141845507938040,8.0,world,307591868,1785141847,4,normal,0.0,6.0,0.0,5.0,0
1785141845607995147,8.0,world,307591868,1785141847,4,normal,0.0,6.0,0.0,5.0,0
1785141845708072443,8.0,world,307591868,1785141847,4,normal,0.0,6.0,0.0,5.0,0
1785141845808160879,8.0,world,307591868,1785141847,4,normal,0.0,6.0,0.0,5.0,0
1785141845908249797,8.0,world,307591868,1785141847,4,normal,0.0,6.0,0.0,5.0,0
1785141846008350246,8.0,world,307591868,1785141847,4,normal,0.0,6.0,0.0,5.0,0
1785141846108466264,8.0,world,307591868,1785141847,4,normal,0.0,6.0,0.0,5.0,0
1785141846208555512,8.0,world,307591868,1785141847,4,normal,0.0,6.0,0.0,5.0,0
