trial_id,scenario,scenario_seed,num_uav,method,assignment,total_path_length,avg_path_length,xy_crossings,proximity_crossings,min_distance,safety_cost,safety_violation_count,critical_violation_count,arrival_time_variance,failed_assignment,critical_failed_assignment,total_cost,compute_time_ms
2,small,1363390165,3,hungarian_distance,"[1,2,0]",7.675404,2.558468,0,0,4.093936,0.000000,0,0,0.054452,0,0,7.675404,0.009878
2,small,1363390165,3,hungarian_crossing_penalty,"[1,2,0]",7.675404,2.558468,0,0,4.093936,0.000000,0,0,0.054452,0,0,7.675404,0.571845
2,small,1363390165,3,safety_aware_local_swap,"[1,2,0]",7.675404,2.558468,0,0,4.093936,0.000000,0,0,0.054452,0,0,7.675404,0.557688
3,small,1435346075,3,random,"[2,0,1]",13.113295,4.371098,1,1,0.220510,4.514472,38,27,2.998028,1,1,37.627767,0.004197
3,small,1435346075,3,nearest_neighbor,"[0,2,1]",8.021448,2.673816,0,0,2.407857,0.000000,0,0,0.544265,0,0,8.021448,0.015869
3,small,1435346075,3,hungarian_distance,"[0,2,1]",8.021448,2.673816,0,0,2.407857,0.000000,0,0,0.544265,0,0,8.021448,0.009267
3,small,1435346075,3,hungarian_crossing_penalty,"[0,2,1]",8.021448,2.673816,0,0,2.407857,0.000000,0,0,0.544265,0,0,8.021448,0.550776
3,small,1435346075,3,safety_aware_local_swap,"[0,2,1]",8.021448,2.673816,0,0,2.407857,0.000000,0,0,0.544265,0,0,8.021448,0.557999
4,small,681567888,3,random,"[2,1,0]",11.996699,3.998900,0,0,2.374506,0.000000,0,0,3.890682,0,0,11.996699,0.004118
4,small,681567888,3,nearest_neighbor,"[2,0,1]",6.491452,2.163817,0,0,3.505363,0.000000,0,0,0.622950,0,0,6.491452,0.016211
4,small,681567888,3,hungarian_distance,"[2,0,1]",6.491452,2.163817,0,0,3.505363,0.000000,0,0,0.622950,0,0,6.491452,0.010189
4,small,681567888,3,hungarian_crossing_penalty,"[2,0,1]",6.491452,2.163817,0,0,3.505363,0.000000,0,0,0.622950,0,0,6.491452,0.552409
4,small,681567888,3,safety_aware_local_swap,"[2,0,1]",6.491452,2.163817,0,0,3.505363,0.000000,0,0,0.622950,0,0,6.491452,0.543040
5,small,1032468036,3,random,"[0,1,2]",11.518657,3.839552,0,1,1.385365,0.721311,47,17,9.587026,1,1,22.239968,0.004368
5,small,1032468036,3,nearest_neighbor,"[1,2,0]",14.125910,4.708637,0,1,1.716798,0.582141,36,0,0.335590,1,0,24.708051,0.015449
5,small,1032468036,3,hungarian_distance,"[0,1,2]",11.518657,3.839552,0,1,1.385365,0.721311,47,17,9.587026,1,1,22.239968,0.009828
5,small,1032468036,3,hungarian_crossing_penalty,"[0,1,2]",11.518657,3.839552,0,1,1.385365,0.721311,47,17,9.587026,1,1,22.239968,0.558810
5,small,1032468036,3,safety_aware_local_swap,"[1,0,2]",11.924243,3.974748,0,0,2.301319,0.000000,0,0,3.673831,0,0,11.924243,0.946800
6,small,415139589,3,random,"[1,2,0]",15.230329,5.076776,3,3,0.337442,5.615983,116,79,0.086932,1,1,80.846311,0.004078
6,small,415139589,3,nearest_neighbor,"[0,1,2]",6.146261,2.048754,0,0,3.178080,0.000000,0,0,0.074071,0,0,6.146261,0.021651
6,small,415139589,3,hungarian_distance,"[0,1,2]",6.146261,2.048754,0,0,3.178080,0.000000,0,0,0.074071,0,0,6.146261,0.009719
6,small,415139589,3,hungarian_crossing_penalty,"[0,1,2]",6.146261,2.048754,0,0,3.178080,0.000000,0,0,0.074071,0,0,6.146261,0.565032
6,small,415139589,3,safety_aware_local_swap,"[0,1,2]",6.146261,2.048754,0,0,3.178080,0.000000,0,0,0.074071,0,0,6.146261,0.538091
7,small,1642873678,3,random,"[1,0,2]",10.878499,3.626166,0,0,2.585328,0.000000,0,0,2.544347,0,0,10.878499,0.004258
7,small,1642873678,3,nearest_neighbor,"[0,1,2]",7.076255,2.358752,0,0,4.187625,0.000000,0,0,2.802043,0,0,7.076255,0.014988
7,small,1642873678,3,hungarian_distance,"[0,1,2]",7.076255,2.358752,0,0,4.187625,0.000000,0,0,2.802043,0,0,7.076255,0.009528
7,small,1642873678,3,hungarian_crossing_penalty,"[0,1,2]",7.076255,2.358752,0,0,4.187625,0.000000,0,0,2.802043,0,0,7.076255,0.548591
7,small,1642873678,3,safety_aware_local_swap,"[0,1,2]",7.076255,2.358752,0,0,4.187625,0.000000,0,0,2.802043,0,0,7.076255,0.543212
8,small,1250862551,3,random,"[1,0,2]",7.769375,2.589792,0,1,1.904884,0.524691,14,0,4.145950,1,0,18.294066,0.004148
8,small,1250862551,3,nearest_neighbor,"[1,0,2]",7.769375,2.589792,0,1,1.904884,0.524691,14,0,4.145950,1,0,18.294066,0.015379
8,small,1250862551,3,hungarian_distance,"[2,0,1]",5.010670,1.670223,0,0,3.366439,0.000000,0,0,1.459213,0,0,5.010670,0.009217
8,small,1250862551,3,hungarian_crossing_penalty,"[2,0,1]",5.010670,1.670223,0,0,3.366439,0.000000,0,0,1.459213,0,0,5.010670,0.539664
8,small,1250862551,3,safety_aware_local_swap,"[2,0,1]",5.010670,1.670223,0,0,3.366439,0.000000,0,0,1.459213,0,0,5.010670,0.541127
9,small,1667242277,3,random,"[1,2,0]",11.656696,3.885565,1,1,0.577419,1.728852,38,27,1.772453,1,1,33.385547,0.004138
9,small,1667242277,3,nearest_neighbor,"[2,1,0]",5.679016,1.893005,0,0,3.244304,0.000000,0,0,0.080250,0,0,5.679016,0.015499
9,small,1667242277,3,hungarian_distance,"[2,1,0]",5.679016,1.893005,0,0,3.244304,0.000000,0,0,0.080250,0,0,5.679016,0.009418
9,small,1667242277,3,hungarian_crossing_penalty,"[2,1,0]",5.679016,1.893005,0,0,3.244304,0.000000,0,0,0.080250,0,0,5.679016,0.535847
9,small,1667242277,3,safety_aware_local_swap,"[2,1,0]",5.679016,1.893005,0,0,3.244304,0.000000,0,0,0.080250,0,0,5.679016,0.546898
10,small,592010160,3,random,"[2,0,1]",15.237845,5.079282,1,1,0.509433,1.959123,31,23,0.925918,1,1,37.196968,0.004258
10,small,592010160,3,nearest_neighbor,"[1,0,2]",14.291936,4.763979,1,1,0.885108,1.128530,45,30,5.639973,1,1,35.420466,0.021089
10,small,592010160,3,hungarian_distance,"[2,1,0]",7.319018,2.439673,0,0,2.739134,0.000000,0,0,1.413055,0,0,7.319018,0.009387
10,small,592010160,3,hungarian_crossing_penalty,"[2,1,0]",7.319018,2.439673,0,0,2.739134,0.000000,0,0,1.413055,0,0,7.319018,0.536308
10,small,592010160,3,safety_aware_local_swap,"[2,1,0]",7.319018,2.439673,0,0,2.739134,0.000000,0,0,1.413055,0,0,7.319018,0.536939
11,small,1180070726,3,random,"[0,2,1]",15.078936,5.026312,0,2,1.259307,1.387157,56,20,1.849782,1,1,36.466093,0.004128
11,small,1180070726,3,nearest_neighbor,"[2,0,1]",7.108682,2.369561,0,0,2.637207,0.000000,0,0,0.434432,0,0,7.108682,0.015339
11,small,1180070726,3,hungarian_distance,"[2,0,1]",7.108682,2.369561,0,0,2.637207,0.000000,0,0,0.434432,0,0,7.108682,0.009908
11,small,1180070726,3,hungarian_crossing_penalty,"[2,0,1]",7.108682,2.369561,0,0,2.637207,0.000000,0,0,0.434432,0,0,7.108682,0.550034
11,small,1180070726,3,safety_aware_local_swap,"[2,0,1]",7.108682,2.369561,0,0,2.637207,0.000000,0,0,0.434432,0,0,7.108682,0.534485
12,small,2030455522,3,random,"[1,0,2]",13.272779,4.424260,1,1,0.226298,4.399502,66,43,0.974462,1,1,37.672281,0.004037
12,small,2030455522,3,nearest_neighbor,"[1,0,2]",13.272779,4.424260,1,1,0.226298,4.399502,66,43,0.974462,1,1,37.672281,0.015069
12,small,2030455522,3,hungarian_distance,"[0,1,2]",10.176466,3.392155,0,0,2.103083,0.000000,0,0,1.839627,0,0,10.176466,0.009338
12,small,2030455522,3,hungarian_crossing_penalty,"[0,1,2]",10.176466,3.392155,0,0,2.103083,0.000000,0,0,1.839627,0,0,10.176466,0.551577
12,small,2030455522,3,safety_aware_local_swap,"[0,1,2]",10.176466,3.392155,0,0,2.103083,0.000000,0,0,1.839627,0,0,10.176466,0.547599
13,small,234973449,3,random,"[2,1,0]",9.211715,3.070572,0,0,2.261890,0.000000,0,0,1.837909,0,0,9.211715,0.004177
13,small,234973449,3,nearest_neighbor,"[0,1,2]",9.312028,3.104009,0,2,1.363343,1.239457,56,18,6.082409,1,1,30.551486,0.015199
13,small,234973449,3,hungarian_distance,"[0,2,1]",9.129002,3.043001,0,0,2.266393,0.000000,0,0,1.644599,0,0,9.129002,0.009257
13,small,234973449,3,hungarian_crossing_penalty,"[0,2,1]",9.129002,3.043001,0,0,2.266393,0.000000,0,0,1.644599,0,0,9.129002,0.541999
13,small,234973449,3,safety_aware_local_swap,"[0,2,1]",9.129002,3.043001,0,0,2.266393,0.000000,0,0,1.644599,0,0,9.129002,0.551276
14,small,652474354,3,random,"[1,0,2]",13.111359,4.370453,0,1,1.677236,0.595864,23,0,0.022774,1,0,23.707223,0.004198
14,small,652474354,3,nearest_neighbor,"[0,2,1]",4.817660,1.605887,0,0,2.771627,0.000000,0,0,0.487144,0,0,4.817660,0.018805
14,small,652474354,3,hungarian_distance,"[0,2,1]",4.817660,1.605887,0,0,2.771627,0.000000,0,0,0.487144,0,0,4.817660,0.009368
14,small,652474354,3,hungarian_crossing_penalty,"[0,2,1]",4.817660,1.605887,0,0,2.771627,0.000000,0,0,0.487144,0,0,4.817660,0.532982
14,small,652474354,3,safety_aware_local_swap,"[0,2,1]",4.817660,1.605887,0,0,2.771627,0.000000,0,0,0.487144,0,0,4.817660,0.529014
15,small,1723685751,3,random,"[2,0,1]",16.396853,5.465618,3,3,0.397963,4.448125,98,52,0.002860,1,1,80.844978,0.004038
15,small,1723685751,3,nearest_neighbor,"[0,2,1]",8.562846,2.854282,0,1,1.664375,0.600466,25,0,3.932854,1,0,19.163312,0.015078
15,small,1723685751,3,hungarian_distance,"[1,2,0]",5.596991,1.865664,0,0,3.318227,0.000000,0,0,1.023992,0,0,5.596991,0.009357
15,small,1723685751,3,hungarian_crossing_penalty,"[1,2,0]",5.596991,1.865664,0,0,3.318227,0.000000,0,0,1.023992,0,0,5.596991,0.550094
15,small,1723685751,3,safety_aware_local_swap,"[1,2,0]",5.596991,1.865664,0,0,3.318227,0.000000,0,0,1.023992,0,0,5.596991,0.536368
16,small,1449477884,3,random,"[0,2,1]",10.840627,3.613542,0,0,2.496722,0.000000,0,0,4.016495,0,0,10.840627,0.004158
16,small,1449477884,3,nearest_neighbor,"[2,0,1]",6.869877,2.289959,0,0,2.760685,0.000000,0,0,0.587828,0,0,6.869877,0.015179
16,small,1449477884,3,hungarian_distance,"[2,0,1]",6.869877,2.289959,0,0,2.760685,0.000000,0,0,0.587828,0,0,6.869877,0.009267
16,small,1449477884,3,hungarian_crossing_penalty,"[2,0,1]",6.869877,2.289959,0,0,2.760685,0.000000,0,0,0.587828,0,0,6.869877,0.545505
16,small,1449477884,3,safety_aware_local_swap,"[2,0,1]",6.869877,2.289959,0,0,2.760685,0.000000,0,0,0.587828,0,0,6.869877,0.541157
17,small,1402860734,3,random,"[1,2,0]",15.807214,5.269071,1,1,0.079037,12.494216,38,28,3.108164,1,1,48.301430,0.004077
17,small,1402860734,3,nearest_neighbor,"[0,1,2]",7.351901,2.450634,0,0,3.920413,0.000000,0,0,0.800982,0,0,7.351901,0.015178
17,small,1402860734,3,hungarian_distance,"[0,1,2]",7.351901,2.450634,0,0,3.920413,0.000000,0,0,0.800982,0,0,7.351901,0.009338
17,small,1402860734,3,hungarian_crossing_penalty,"[0,1,2]",7.351901,2.450634,0,0,3.920413,0.000000,0,0,0.800982,0,0,7.351901,0.542981
17,small,1402860734,3,safety_aware_local_swap,"[0,1,2]",7.351901,2.450634,0,0,3.920413,0.000000,0,0,0.800982,0,0,7.351901,0.547188
18,small,1353708395,3,random,"[2,0,1]",9.657228,3.219076,0,0,4.964868,0.000000,0,0,0.302017,0,0,9.657228,0.004067
18,small,1353708395,3,nearest_neighbor,"[2,0,1]",9.657228,3.219076,0,0,4.964868,0.000000,0,0,0.302017,0,0,9.657228,0.015008
18,small,1353708395,3,hungarian_distance,"[2,0,1]",9.657228,3.219076,0,0,4.964868,0.000000,0,0,0.302017,0,0,9.657228,0.009398
18,small,1353708395,3,hungarian_crossing_penalty,"[2,0,1]",9.657228,3.219076,0,0,4.964868,0.000000,0,0,0.302017,0,0,9.657228,0.543091
18,small,1353708395,3,safety_aware_local_swap,"[2,0,1]",9.657228,3.219076,0,0,4.964868,0.000000,0,0,0.302017,0,0,9.657228,0.540185
19,small,1963937555,3,random,"[0,1,2]",11.356452,3.785484,0,1,0.993072,1.005963,42,26,1.367043,1,1,22.362415,0.004227
19,small,1963937555,3,nearest_neighbor,"[1,0,2]",7.872054,2.624018,0,0,2.950543,0.000000,0,0,0.021177,0,0,7.872054,0.015068
19,small,1963937555,3,hungarian_distance,"[1,0,2]",7.872054,2.624018,0,0,2.950543,0.000000,0,0,0.021177,0,0,7.872054,0.009257
19,small,1963937555,3,hungarian_crossing_penalty,"[1,0,2]",7.872054,2.624018,0,0,2.950543,0.000000,0,0,0.021177,0,0,7.872054,0.552328
19,small,1963937555,3,safety_aware_local_swap,"[1,0,2]",7.872054,2.624018,0,0,2.950543,0.000000,0,0,0.021177,0,0,7.872054,0.539545
20,small,1125130069,3,random,"[1,2,0]",19.809837,6.603279,3,2,1.466685,1.309353,41,5,0.090675,1,1,71.119190,0.004048
20,small,1125130069,3,nearest_neighbor,"[2,0,1]",5.487646,1.829215,0,0,4.915539,0.000000,0,0,0.538817,0,0,5.487646,0.015499
20,small,1125130069,3,hungarian_distance,"[2,0,1]",5.487646,1.829215,0,0,4.915539,0.000000,0,0,0.538817,0,0,5.487646,0.009298
20,small,1125130069,3,hungarian_crossing_penalty,"[2,0,1]",5.487646,1.829215,0,0,4.915539,0.000000,0,0,0.538817,0,0,5.487646,0.542950
20,small,1125130069,3,safety_aware_local_swap,"[2,0,1]",5.487646,1.829215,0,0,4.915539,0.000000,0,0,0.538817,0,0,5.487646,0.540076
21,small,916423560,3,random,"[2,1,0]",11.621222,3.873741,1,1,1.163838,0.858489,32,19,1.737259,1,1,32.479711,0.004158
21,small,916423560,3,nearest_neighbor,"[2,0,1]",6.176391,2.058797,0,0,3.751953,0.000000,0,0,0.576858,0,0,6.176391,0.015470
21,small,916423560,3,hungarian_distance,"[2,0,1]",6.176391,2.058797,0,0,3.751953,0.000000,0,0,0.576858,0,0,6.176391,0.009218
21,small,916423560,3,hungarian_crossing_penalty,"[2,0,1]",6.176391,2.058797,0,0,3.751953,0.000000,0,0,0.576858,0,0,6.176391,0.535536
21,small,916423560,3,safety_aware_local_swap,"[2,0,1]",6.176391,2.058797,0,0,3.751953,0.000000,0,0,0.576858,0,0,6.176391,0.544984
22,small,336145324,3,random,"[2,1,0]",14.368420,4.789473,2,3,1.324673,1.910933,71,16,0.533244,1,1,66.279354,0.003958
22,small,336145324,3,nearest_neighbor,"[0,2,1]",4.159306,1.386435,0,0,3.136556,0.000000,0,0,0.255728,0,0,4.159306,0.014928
22,small,336145324,3,hungarian_distance,"[0,2,1]",4.159306,1.386435,0,0,3.136556,0.000000,0,0,0.255728,0,0,4.159306,0.009087
22,small,336145324,3,hungarian_crossing_penalty,"[0,2,1]",4.159306,1.386435,0,0,3.136556,0.000000,0,0,0.255728,0,0,4.159306,0.547920
22,small,336145324,3,safety_aware_local_swap,"[0,2,1]",4.159306,1.386435,0,0,3.136556,0.000000,0,0,0.255728,0,0,4.159306,0.536459
23,small,1647042259,3,random,"[2,1,0]",9.027671,3.009224,0,0,3.311775,0.000000,0,0,2.455900,0,0,9.027671,0.004668
23,small,1647042259,3,nearest_neighbor,"[0,2,1]",9.438804,3.146268,0,0,3.290270,0.000000,0,0,1.792701,0,0,9.438804,0.015639
23,small,1647042259,3,hungarian_distance,"[2,1,0]",9.027671,3.009224,0,0,3.311775,0.000000,0,0,2.455900,0,0,9.027671,0.009528
23,small,1647042259,3,hungarian_crossing_penalty,"[2,1,0]",9.027671,3.009224,0,0,3.311775,0.000000,0,0,2.455900,0,0,9.027671,0.554463
23,small,1647042259,3,safety_aware_local_swap,"[2,1,0]",9.027671,3.009224,0,0,3.311775,0.000000,0,0,2.455900,0,0,9.027671,0.533072
24,small,429518732,3,random,"[0,1,2]",15.606435,5.202145,1,1,1.426112,0.700716,21,7,1.139601,1,1,36.307150,0.004148
24,small,429518732,3,nearest_neighbor,"[1,0,2]",12.015175,4.005058,1,0,2.631890,0.000000,0,0,2.781858,0,0,22.015175,0.015329
24,small,429518732,3,hungarian_distance,"[0,2,1]",8.131619,2.710540,0,0,3.137569,0.000000,0,0,1.345192,0,0,8.131619,0.009097
24,small,429518732,3,hungarian_crossing_penalty,"[0,2,1]",8.131619,2.710540,0,0,3.137569,0.000000,0,0,1.345192,0,0,8.131619,0.545666
24,small,429518732,3,safety_aware_local_swap,"[0,2,1]",8.131619,2.710540,0,0,3.137569,0.000000,0,0,1.345192,0,0,8.131619,0.553300
25,small,288897200,3,random,"[1,0,2]",15.548958,5.182986,1,2,1.522564,1.215174,47,0,0.931033,1,0,46.764132,0.004008
25,small,288897200,3,nearest_neighbor,"[0,1,2]",9.685490,3.228497,1,1,0.188067,5.289128,46,32,5.196616,1,1,34.974617,0.015129
25,small,288897200,3,hungarian_distance,"[2,1,0]",5.918138,1.972713,0,0,3.156451,0.000000,0,0,0.841691,0,0,5.918138,0.009047
25,small,288897200,3,hungarian_crossing_penalty,"[2,1,0]",5.918138,1.972713,0,0,3.156451,0.000000,0,0,0.841691,0,0,5.918138,0.538482
25,small,288897200,3,safety_aware_local_swap,"[2,1,0]",5.918138,1.972713,0,0,3.156451,0.000000,0,0,0.841691,0,0,5.918138,0.549082
26,small,64928149,3,random,"[0,2,1]",14.431509,4.810503,0,1,1.981462,0.504423,6,0,0.201260,1,0,24.935932,0.003967
26,small,64928149,3,nearest_neighbor,"[1,0,2]",5.530380,1.843460,0,0,4.018494,0.000000,0,0,1.482017,0,0,5.530380,0.015459
26,small,64928149,3,hungarian_distance,"[1,0,2]",5.530380,1.843460,0,0,4.018494,0.000000,0,0,1.482017,0,0,5.530380,0.009267
26,small,64928149,3,hungarian_crossing_penalty,"[1,0,2]",5.530380,1.843460,0,0,4.018494,0.000000,0,0,1.482017,0,0,5.530380,0.541688
26,small,64928149,3,safety_aware_local_swap,"[1,0,2]",5.530380,1.843460,0,0,4.018494,0.000000,0,0,1.482017,0,0,5.530380,0.540666
27,small,1598417532,3,random,"[0,2,1]",13.284968,4.428323,0,1,0.537560,1.856803,32,23,1.945039,1,1,25.141770,0.004168
27,small,1598417532,3,nearest_neighbor,"[0,1,2]",4.511634,1.503878,0,0,3.581440,0.000000,0,0,0.664317,0,0,4.511634,0.017754
27,small,1598417532,3,hungarian_distance,"[0,1,2]",4.511634,1.503878,0,0,3.581440,0.000000,0,0,0.664317,0,0,4.511634,0.010400
27,small,1598417532,3,hungarian_crossing_penalty,"[0,1,2]",4.511634,1.503878,0,0,3.581440,0.000000,0,0,0.664317,0,0,4.511634,0.559963
27,small,1598417532,3,safety_aware_local_swap,"[0,1,2]",4.511634,1.503878,0,0,3.581440,0.000000,0,0,0.664317,0,0,4.511634,0.564061
28,small,303872512,3,random,"[1,2,0]",7.135068,2.378356,0,0,5.194900,0.000000,0,0,1.941795,0,0,7.135068,0.004388
28,small,303872512,3,nearest_neighbor,"[1,2,0]",7.135068,2.378356,0,0,5.194900,0.000000,0,0,1.941795,0,0,7.135068,0.015970
28,small,303872512,3,hungarian_distance,"[1,2,0]",7.135068,2.378356,0,0,5.194900,0.000000,0,0,1.941795,0,0,7.135068,0.009958
28,small,303872512,3,hungarian_crossing_penalty,"[1,2,0]",7.135068,2.378356,0,0,5.194900,0.000000,0,0,1.941795,0,0,7.135068,0.541769
28,small,303872512,3,safety_aware_local_swap,"[1,2,0]",7.135068,2.378356,0,0,5.194900,0.000000,0,0,1.941795,0,0,7.135068,0.544393
29,small,183144117,3,random,"[0,1,2]",19.989600,6.663200,2,3,0.986449,2.183638,54,19,1.111014,1,1,72.173238,0.004138
29,small,183144117,3,nearest_neighbor,"[2,0,1]",7.373786,2.457929,0,0,5.020976,0.000000,0,0,2.174805,0,0,7.373786,0.015629
29,small,183144117,3,hungarian_distance,"[2,0,1]",7.373786,2.457929,0,0,5.020976,0.000000,0,0,2.174805,0,0,7.373786,0.009788
29,small,183144117,3,hungarian_crossing_penalty,"[2,0,1]",7.373786,2.457929,0,0,5.020976,0.000000,0,0,2.174805,0,0,7.373786,0.549122
29,small,183144117,3,safety_aware_local_swap,"[2,0,1]",7.373786,2.457929,0,0,5.020976,0.000000,0,0,2.174805,0,0,7.373786,0.544003
30,small,2097714449,3,random,"[0,2,1]",17.024050,5.674683,2,3,0.634390,3.621637,81,52,0.326108,1,1,70.645687,0.004128
30,small,2097714449,3,nearest_neighbor,"[2,1,0]",5.272784,1.757595,0,0,2.965446,0.000000,0,0,1.556346,0,0,5.272784,0.015639
30,small,2097714449,3,hungarian_distance,"[2,1,0]",5.272784,1.757595,0,0,2.965446,0.000000,0,0,1.556346,0,0,5.272784,0.009498
30,small,2097714449,3,hungarian_crossing_penalty,"[2,1,0]",5.272784,1.757595,0,0,2.965446,0.000000,0,0,1.556346,0,0,5.272784,0.542940
30,small,2097714449,3,safety_aware_local_swap,"[2,1,0]",5.272784,1.757595,0,0,2.965446,0.000000,0,0,1.556346,0,0,5.272784,0.537490
31,small,1361547835,3,random,"[2,1,0]",11.619377,3.873126,0,0,2.325794,0.000000,0,0,5.859009,0,0,11.619377,0.004218
31,small,1361547835,3,nearest_neighbor,"[2,0,1]",7.726763,2.575588,0,0,3.419838,0.000000,0,0,0.697587,0,0,7.726763,0.015158
31,small,1361547835,3,hungarian_distance,"[2,0,1]",7.726763,2.575588,0,0,3.419838,0.000000,0,0,0.697587,0,0,7.726763,0.009007
31,small,1361547835,3,hungarian_crossing_penalty,"[2,0,1]",7.726763,2.575588,0,0,3.419838,0.000000,0,0,0.697587,0,0,7.726763,0.592944
31,small,1361547835,3,safety_aware_local_swap,"[2,0,1]",7.726763,2.575588,0,0,3.419838,0.000000,0,0,0.697587,0,0,7.726763,0.549433
32,small,1133878096,3,random,"[1,2,0]",16.647827,5.549276,2,3,0.263097,5.722021,110,70,1.073952,1,1,72.369847,0.004208
32,small,1133878096,3,nearest_neighbor,"[0,1,2]",7.550956,2.516985,0,0,2.624526,0.000000,0,0,1.548833,0,0,7.550956,0.015129
32,small,1133878096,3,hungarian_distance,"[0,1,2]",7.550956,2.516985,0,0,2.624526,0.000000,0,0,1.548833,0,0,7.550956,0.009328
32,small,1133878096,3,hungarian_crossing_penalty,"[0,1,2]",7.550956,2.516985,0,0,2.624526,0.000000,0,0,1.548833,0,0,7.550956,0.544715
32,small,1133878096,3,safety_aware_local_swap,"[0,1,2]",7.550956,2.516985,0,0,2.624526,0.000000,0,0,1.548833,0,0,7.550956,0.542179
33,small,928235902,3,random,"[0,2,1]",9.287662,3.095887,0,0,2.371762,0.000000,0,0,3.208372,0,0,9.287662,0.004057
33,small,928235902,3,nearest_neighbor,"[2,1,0]",11.198914,3.732971,0,1,1.997581,0.500355,4,0,3.443607,1,0,21.699269,0.019667
33,small,928235902,3,hungarian_distance,"[0,2,1]",9.287662,3.095887,0,0,2.371762,0.000000,0,0,3.208372,0,0,9.287662,0.009217
33,small,928235902,3,hungarian_crossing_penalty,"[0,2,1]",9.287662,3.095887,0,0,2.371762,0.000000,0,0,3.208372,0,0,9.287662,0.980634
33,small,928235902,3,safety_aware_local_swap,"[0,2,1]",9.287662,3.095887,0,0,2.371762,0.000000,0,0,3.208372,0,0,9.287662,0.607883
34,small,1079500318,3,random,"[2,0,1]",11.138594,3.712865,0,1,1.361456,0.733969,29,13,6.902691,1,1,21.872563,0.004548
34,small,1079500318,3,nearest_neighbor,"[2,1,0]",9.791918,3.263973,0,0,3.380236,0.000000,0,0,1.513856,0,0,9.791918,0.022041
34,small,1079500318,3,hungarian_distance,"[0,2,1]",8.593877,2.864626,0,0,3.376120,0.000000,0,0,0.417633,0,0,8.593877,0.010320
34,small,1079500318,3,hungarian_crossing_penalty,"[0,2,1]",8.593877,2.864626,0,0,3.376120,0.000000,0,0,0.417633,0,0,8.593877,0.622670
34,small,1079500318,3,safety_aware_local_swap,"[0,2,1]",8.593877,2.864626,0,0,3.376120,0.000000,0,0,0.417633,0,0,8.593877,0.710326
35,small,214347437,3,random,"[2,1,0]",9.107139,3.035713,0,1,1.362919,0.733181,54,20,0.696895,1,1,19.840320,0.004929
35,small,214347437,3,nearest_neighbor,"[0,1,2]",7.036902,2.345634,0,0,2.130449,0.000000,0,0,0.174979,0,0,7.036902,0.016371
35,small,214347437,3,hungarian_distance,"[0,1,2]",7.036902,2.345634,0,0,2.130449,0.000000,0,0,0.174979,0,0,7.036902,0.009949
35,small,214347437,3,hungarian_crossing_penalty,"[0,1,2]",7.036902,2.345634,0,0,2.130449,0.000000,0,0,0.174979,0,0,7.036902,0.534965
35,small,214347437,3,safety_aware_local_swap,"[0,1,2]",7.036902,2.345634,0,0,2.130449,0.000000,0,0,0.174979,0,0,7.036902,0.535196
36,small,1881112128,3,random,"[2,1,0]",8.074342,2.691447,0,0,2.733727,0.000000,0,0,0.537821,0,0,8.074342,0.004178
36,small,1881112128,3,nearest_neighbor,"[2,0,1]",8.362300,2.787433,0,0,2.652371,0.000000,0,0,0.383298,0,0,8.362300,0.015639
36,small,1881112128,3,hungarian_distance,"[2,1,0]",8.074342,2.691447,0,0,2.733727,0.000000,0,0,0.537821,0,0,8.074342,0.009418
