bag_time_ns,angular_velocity_0,angular_velocity_1,angular_velocity_2,orientation_variance_0,orientation_variance_1,orientation_variance_2,pose_frame,position_0,position_1,position_2,position_variance_0,position_variance_1,position_variance_2,q_0,q_1,q_2,q_3,quality,reset_counter,timestamp,timestamp_sample,velocity_0,velocity_1,velocity_2,velocity_frame,velocity_variance_0,velocity_variance_1,velocity_variance_2
1785207481273441324,0.0030189978,-0.001058578,0.00022650581,4.410084e-05,4.322405e-05,0.034095265,1,0.006410507,0.0016352911,0.15484215,0.108707994,0.10887091,0.08849759,0.7030564,-0.001207556,0.0010219967,0.7111324,0,6,1785207481269873,1785207481269873,-0.002412167,-0.01877784,0.0940383,1,0.015041322,0.014850025,0.0064319447
1785207481285403577,0.0011547876,6.6873617e-06,-3.981385e-05,4.4147393e-05,4.3264572e-05,0.0340956,1,0.0065369606,0.0016309731,0.15477629,0.109101444,0.10926562,0.088773265,0.70305616,-0.0012010416,0.0010231129,0.71113265,0,6,1785207481277884,1785207481277884,-0.0024086703,-0.018777862,0.09409803,1,0.015110507,0.014917176,0.006445076
1785207481293340087,-0.00097574363,-0.0015912093,0.0015580837,4.419034e-05,4.330746e-05,0.034095936,1,0.006661357,0.001623325,0.1547338,0.10949728,0.10966269,0.08904988,0.70305365,-0.0012016598,0.0010200458,0.71113515,0,6,1785207481285884,1785207481285884,-0.0023021072,-0.018765232,0.094015576,1,0.015180219,0.014984842,0.0064582154
1785207481305316517,-0.002839955,-0.0015912089,0.0023570284,4.423405e-05,4.334855e-05,0.03409627,1,0.0067828293,0.0016108295,0.1546806,0.109895505,0.11006214,0.08868652,0.7030462,-0.0012025884,0.0010060596,0.7111425,0,6,1785207481293884,1785207481293884,-0.002466568,-0.01899561,0.094081834,1,0.015250215,0.015052739,0.0064471
1785207481313313982,-0.0020418032,-0.0002600588,0.0002234138,4.42751e-05,4.3388063e-05,0.03409327,1,0.006905986,0.0015955125,0.15465212,0.11028938,0.11046147,0.088963024,0.7030445,-0.0012080605,0.0009942952,0.7111442,0,6,1785207481301884,1785207481301884,-0.0024097133,-0.019177528,0.09437906,1,0.015309655,0.015115987,0.0064602364
1785207481325290502,0.0016866223,0.001870471,-0.001374481,4.4361284e-05,4.3468342e-05,0.03409394,1,0.0071497853,0.0015507828,0.15466636,0.111097656,0.111272246,0.08951885,0.70304817,-0.0012221647,0.0009933215,0.7111406,0,6,1785207481317884,1785207481317884,-0.0021366114,-0.01951536,0.09456968,1,0.015450672,0.015252726,0.006486534
1785207481333337841,0.0046160966,0.0002725739,-0.0008418499,4.4403747e-05,4.3510634e-05,0.034094274,1,0.00726902,0.00152076,0.15470657,0.111505456,0.11168126,0.08979818,0.70305264,-0.0012127176,0.0010042189,0.7111361,0,6,1785207481325884,1785207481325884,-0.0019094066,-0.01964219,0.0946063,1,0.015521673,0.015321539,0.0064996956
1785207481345358675,0.0006213579,0.0010715225,-0.00057553465,4.448687e-05,4.3590935e-05,0.03409495,1,0.0075018345,0.0014519567,0.15484692,0.11232845,0.11250662,0.09035969,0.7030521,-0.001212927,0.0010089634,0.71113664,0,6,1785207481341884,1785207481341884,-0.0019841727,-0.019593315,0.09455568,1,0.015664177,0.015459762,0.0065260446
1785207481353394091,0.0019529412,0.0021367867,-0.00430396,4.4530632e-05,4.3634172e-05,0.03409528,1,0.007614044,0.001411832,0.1549481,0.11274366,0.11292299,0.090641856,0.7030623,-0.0012136392,0.0010156416,0.7111266,0,6,1785207481349884,1785207481349884,-0.002100086,-0.01969723,0.09480904,1,0.015735561,0.015529077,0.0065392335
1785207481365296191,0.0011539847,0.0010715234,0.0012886757,4.4573622e-05,4.3676693e-05,0.034095615,1,0.0077232057,0.001367942,0.15504669,0.11316138,0.11334183,0.09026102,0.70306367,-0.0012154809,0.0010242085,0.71112514,0,6,1785207481357884,1785207481357884,-0.0021472685,-0.019766157,0.0947995,1,0.015807645,0.015598974,0.0065271873
1785207481373315677,0.0006213595,-0.0013253209,0.0015549914,4.4617842e-05,4.3718217e-05,0.03409595,1,0.007830225,0.0013210893,0.15516448,0.113581605,0.11376316,0.090543024,0.703058,-0.0012104788,0.0010230324,0.71113086,0,6,1785207481365884,1785207481365884,-0.0021022938,-0.019725151,0.09489988,1,0.015879763,0.015668873,0.0065403706
1785207481385427573,0.0019528233,6.0647726e-06,-0.0016422247,4.4700533e-05,4.3802047e-05,0.034093272,1,0.008039505,0.0012201583,0.15545818,0.11442141,0.114610255,0.091109894,0.7030653,-0.0011990068,0.0010221548,0.7111236,0,6,1785207481381884,1785207481381884,-0.0020702025,-0.019969348,0.09510644,1,0.016013129,0.015804268,0.0065667634
1785207481393360556,-0.0009766595,0.002136594,0.0007546209,4.474305e-05,4.3841534e-05,0.03409361,1,0.008141954,0.0011633829,0.15563269,0.114849105,0.115039065,0.09139477,0.7030666,-0.001206073,0.0010231936,0.7111223,0,6,1785207481389884,1785207481389884,-0.0020317903,-0.02020931,0.09514047,1,0.016086161,0.01587505,0.006579971
1785207481405291219,0.0014201917,0.0013376437,-0.0029738026,4.4786837e-05,4.388404e-05,0.034093946,1,0.008242446,0.0011021296,0.15582387,0.11527936,0.115470424,0.091680594,0.70307094,-0.0012086454,0.0010295671,0.711118,0,6,1785207481397884,1785207481397884,-0.0020540473,-0.020314405,0.095039666,1,0.016159454,0.015946144,0.006593187
