bag_time_ns,arrival_time_error,elapsed_time,final_position_error,header_frame_id,header_stamp_nanosec,header_stamp_sec,integrated_squared_jerk,is_finished,is_hover_stable,max_acceleration,max_jerk,max_velocity,motion_style,path_length,requested_duration,safety_factor,start_pos_x,start_pos_y,start_pos_z,target_pos_x,target_pos_y,target_pos_z,trajectory_duration,uav_id
1785207495409202573,nan,0.08223506063222885,7.733671188354492,world,409143481,1785207495,177.31326293945312,False,False,4.962543964385986,17.19075584411621,4.834900379180908,normal,7.735840320587158,3.0,1.0,0.005061333533376455,3.0061106723733246,0.1108383908867836,6.0,3.0,5.0,3.0,1
1785207495509229167,nan,0.18226952850818634,7.729059219360352,world,509180446,1785207495,177.31326293945312,False,False,4.962543964385986,17.19075584411621,4.834900379180908,normal,7.735840320587158,3.0,1.0,0.005061333533376455,3.0061106723733246,0.1108383908867836,6.0,3.0,5.0,3.0,1
1785207495609194878,nan,0.2822369635105133,7.712212085723877,world,609145575,1785207495,177.31326293945312,False,False,4.962543964385986,17.19075584411621,4.834900379180908,normal,7.735840320587158,3.0,1.0,0.005061333533376455,3.0061106723733246,0.1108383908867836,6.0,3.0,5.0,3.0,1
1785207495709196656,nan,0.38223743438720703,7.649592876434326,world,709145730,1785207495,177.31326293945312,False,False,4.962543964385986,17.19075584411621,4.834900379180908,normal,7.735840320587158,3.0,1.0,0.005061333533376455,3.0061106723733246,0.1108383908867836,6.0,3.0,5.0,3.0,1
1785207495809225114,nan,0.4822727143764496,7.564599514007568,world,809183416,1785207495,177.31326293945312,False,False,4.962543964385986,17.19075584411621,4.834900379180908,normal,7.735840320587158,3.0,1.0,0.005061333533376455,3.0061106723733246,0.1108383908867836,6.0,3.0,5.0,3.0,1
1785207495909201955,nan,0.5822525024414062,7.4611592292785645,world,909162892,1785207495,177.31326293945312,False,False,4.962543964385986,17.19075584411621,4.834900379180908,normal,7.735840320587158,3.0,1.0,0.005061333533376455,3.0061106723733246,0.1108383908867836,6.0,3.0,5.0,3.0,1
1785207496009207951,nan,0.6822397112846375,7.316319465637207,world,9147287,1785207496,177.31326293945312,False,False,4.962543964385986,17.19075584411621,4.834900379180908,normal,7.735840320587158,3.0,1.0,0.005061333533376455,3.0061106723733246,0.1108383908867836,6.0,3.0,5.0,3.0,1
1785207496109203875,nan,0.7822439074516296,7.103700160980225,world,109152117,1785207496,177.31326293945312,False,False,4.962543964385986,17.19075584411621,4.834900379180908,normal,7.735840320587158,3.0,1.0,0.005061333533376455,3.0061106723733246,0.1108383908867836,6.0,3.0,5.0,3.0,1
1785207496209202193,nan,0.882248044013977,6.879380226135254,world,209156848,1785207496,177.31326293945312,False,False,4.962543964385986,17.19075584411621,4.834900379180908,normal,7.735840320587158,3.0,1.0,0.005061333533376455,3.0061106723733246,0.1108383908867836,6.0,3.0,5.0,3.0,1
1785207496309198738,nan,0.9822449684143066,6.630051612854004,world,309153393,1785207496,177.31326293945312,False,False,4.962543964385986,17.19075584411621,4.834900379180908,normal,7.735840320587158,3.0,1.0,0.005061333533376455,3.0061106723733246,0.1108383908867836,6.0,3.0,5.0,3.0,1
