mission_id,uav_id,motion_style,target_distance,duration,average_speed,gain_multiplier,omega_o_x,omega_o_y,omega_o_z,omega_c_x,omega_c_y,omega_c_z,peak_velocity,peak_acceleration,settling_time,tracking_rmse
3937510630,1,aggressive,7.806413,3.000000,2.602138,1.300267,13.002672,13.002672,19.504007,3.900802,3.900802,4.550935,3.762691,11.128958,5.134613,0.920038
