experiment_id,batch_id,task_type,trial_id,overall_success,semantic_success,execution_success,safety_success,parsing_latency_ms,lfs_compilation_latency_ms,assignment_compute_time_ms,command_dispatch_skew_ms,planned_xy_crossings,planned_proximity_crossings,planned_min_distance,local_swap_iterations,total_latency,completion_time,total_end_to_end_time,mission_completion_overhead,controller_tracking_rmse,tracking_rmse,avoidance_deviation,arrival_spread,min_distance,iapf_activation_count,iapf_active_duration,violation_count,violation_duration,near_miss_duration,mean_rtf,min_rtf,p5_rtf,mean_cpu,p95_cpu,max_cpu,mean_memory_bytes,max_memory_bytes,control_loop_effective_frequency,failure_reason
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,True,True,True,True,8825,0.8514649998687673,64.95347999953083,0.4103440005565062,1,0,2.2941787462177246,1,10856.867746999342,33.11263624200001,53.44910851500026,23.112636242000008,0.5397834913912377,0.5397834913912377,0.0,0.009396783001648146,2.2953234401340006,0,0.0,0,0,0,0.9950731000311469,0.062142877715997885,0.9999747617514505,10.009530010766417,18.43579218997279,25.908479138627186,11599530152.907217,11623567360.0,50.00085474135848,
