experiment_id,batch_id,task_type,trial_id,mission_id,uav_id,controller_tracking_rmse,avoidance_deviation,peak_velocity,peak_acceleration,semantic_gain_multiplier,sample_count
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,1,0.6062450539784191,0.0,1.2272287607192993,1.4308110475540161,0.8626241087913513,1878
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,3,0.4601941945364125,0.0,0.7782286405563354,1.338405966758728,0.8316227197647095,1878
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,6,0.5771271377654896,0.0,1.1328444480895996,1.1839101314544678,0.8574093580245972,1878
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,8,0.6002294364502394,0.0,1.2240465879440308,1.0732429027557373,0.8629871010780334,1878
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,2,0.550268943943857,0.0,1.0605030059814453,1.3420792818069458,0.8519378304481506,1878
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,7,0.5484426511882754,0.0,1.0580978393554688,1.141587257385254,0.8514829277992249,1878
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,4,0.49796167230413246,0.0,0.9143056273460388,1.2529184818267822,0.8400237560272217,1878
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,5,0.454660081321863,0.0,0.7665733098983765,1.197089672088623,0.8302717804908752,1878
