experiment_id,batch_id,task_type,trial_id,stage_id,mission_id,uav_id,dispatch_time,arrival_time,completion_time,arrival_time_error,final_position_error
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,1,1,15.931810418000168,25.93917018999855,10.007359771998381,0.008621791377663612,0.33558738231658936
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,1,2,15.932039544999498,25.942791882000165,10.010752337000667,0.01209428533911705,0.33949950337409973
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,1,3,15.932171581000148,25.94076438799857,10.008592806998422,0.010148873552680016,0.3400014340877533
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,1,4,15.932302834999064,25.946265339000092,10.013962504001029,0.01564025692641735,0.3400045931339264
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,1,5,15.93243042299946,25.948566973000197,10.016136550000738,0.017622806131839752,0.3362227976322174
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,1,6,15.932552629999918,25.94134005900014,10.008787429000222,0.010028719902038574,0.33070623874664307
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,1,7,15.932686498999828,25.943327398999827,10.010640899999999,0.012212485074996948,0.3340534567832947
experiments_10,exp10-pilot-rtf-freeze-20260731,task_a_simple,1,1,1,8,15.932915194998714,25.941886556998725,10.008971362000011,0.01091296598315239,0.34029898047447205
