bag_time_ns,angular_velocity_0,angular_velocity_1,angular_velocity_2,orientation_variance_0,orientation_variance_1,orientation_variance_2,pose_frame,position_0,position_1,position_2,position_variance_0,position_variance_1,position_variance_2,q_0,q_1,q_2,q_3,quality,reset_counter,timestamp,timestamp_sample,velocity_0,velocity_1,velocity_2,velocity_frame,velocity_variance_0,velocity_variance_1,velocity_variance_2
1785207910885643179,-0.00070340896,0.001859186,-0.0013830035,4.349891e-05,4.2690117e-05,0.03407205,1,0.0034148088,0.0016524594,0.16138716,0.1083124,0.10846803,0.08752695,0.70286834,-0.0010831953,0.00097578805,0.71131843,0,6,1785207910879356,1785207910879356,-0.0035864501,-0.017829567,0.095695145,1,0.014951693,0.014760201,0.006402011
1785207910893601525,0.003025014,-0.0010702913,0.00021489314,4.354102e-05,4.2730804e-05,0.03407237,1,0.0033877448,0.0016624528,0.16132551,0.10870333,0.10886018,0.08779999,0.7028699,-0.0010757678,0.0009814627,0.711317,0,6,1785207910887356,1785207910887356,-0.0034803487,-0.01789286,0.0957987,1,0.015020682,0.014827167,0.006415121
1785207910905616713,-0.0009697949,-0.0016033137,0.0015436383,4.362944e-05,4.281368e-05,0.03406969,1,0.0033352978,0.0016719264,0.16127484,0.10948583,0.10964909,0.08834888,0.7028683,-0.0010679961,0.0009810907,0.7113186,0,6,1785207910903356,1785207910903356,-0.0035308986,-0.017867936,0.0957986,1,0.015148793,0.014956886,0.006441365
1785207910913596990,-0.0028340057,-0.0016033147,0.0023425836,4.3672688e-05,4.2854503e-05,0.03407001,1,0.0033092261,0.0016712544,0.16128351,0.10988376,0.11004826,0.08862473,0.70286196,-0.0010679787,0.00096789154,0.7113249,0,6,1785207910911356,1785207910911356,-0.003772414,-0.018090783,0.09588222,1,0.015218528,0.015024571,0.0064545
1785207910925597050,-0.0020350562,-0.00027173478,0.00021205991,4.371366e-05,4.2893585e-05,0.03407033,1,0.0032821044,0.001665031,0.16131586,0.110284105,0.110449806,0.08890152,0.7028613,-0.0010725028,0.00095691346,0.7113255,0,6,1785207910919356,1785207910919356,-0.0037972264,-0.018268794,0.09619646,1,0.015288372,0.015092376,0.006467643
1785207910933607894,-0.0028340067,0.00079353154,-5.4259617e-05,4.375604e-05,4.2933403e-05,0.034070652,1,0.003257144,0.0016540592,0.16134965,0.11068686,0.11085375,0.0885404,0.7028625,-0.0010804536,0.00095155835,0.71132433,0,6,1785207910927356,1785207910927356,-0.003524875,-0.018360015,0.09633934,1,0.015358536,0.015160402,0.0064564985
1785207910945619215,0.004622843,0.00026089884,-0.00085320417,4.3841344e-05,4.301521e-05,0.034071293,1,0.003208667,0.001617508,0.1614827,0.11149968,0.11166888,0.0890947,0.7028709,-0.0010743133,0.0009692101,0.71131593,0,6,1785207910943356,1785207910943356,-0.0035298748,-0.018721424,0.09645961,1,0.01549982,0.015297424,0.006482787
1785207910953633615,-0.00017084589,0.0002608993,0.0010110022,4.388262e-05,4.3055534e-05,0.03407162,1,0.0031855898,0.0015936233,0.16157967,0.11190977,0.11208008,0.08937326,0.70286983,-0.0010717754,0.0009737052,0.71131706,0,6,1785207910951356,1785207910951356,-0.003608585,-0.018552879,0.09633497,1,0.015570727,0.015366159,0.006495944
1785207910965651078,0.0006281044,0.0010598474,-0.0005868889,4.392411e-05,4.3094682e-05,0.034071945,1,0.0031617498,0.0015668146,0.16169596,0.11232232,0.11249374,0.08965277,0.7028713,-0.0010726152,0.0009755368,0.7113156,0,6,1785207910959356,1785207910959356,-0.0037510595,-0.018664472,0.09643162,1,0.015641958,0.015435296,0.00650911
1785207910973595156,0.0019596876,0.0021251116,-0.0043153143,4.3967477e-05,4.313788e-05,0.03407226,1,0.003137263,0.0015357307,0.161833,0.112737365,0.11290985,0.089933224,0.70288193,-0.001072371,0.000983008,0.7113051,0,6,1785207910967356,1785207910967356,-0.003937516,-0.01876439,0.096695885,1,0.015713178,0.015504442,0.006522285
