bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785141704036305543,12.0,world,35899567,1785141706,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785141704136345428,12.0,world,35899567,1785141706,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785141704236499519,12.0,world,35899567,1785141706,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785141704336619635,12.0,world,35899567,1785141706,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785141704436831275,12.0,world,35899567,1785141706,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785141704536936423,12.0,world,35899567,1785141706,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785141704637036311,12.0,world,35899567,1785141706,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785141704737238723,12.0,world,35899567,1785141706,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785141704837337800,12.0,world,35899567,1785141706,403,normal,0.0,5.75735931,9.25735931,5.0,3
1785141704937621785,12.0,world,35899567,1785141706,403,normal,0.0,5.75735931,9.25735931,5.0,3
