experiment_id,batch_id,task_type,trial_id,mission_id,uav_id,controller_tracking_rmse,avoidance_deviation,peak_velocity,peak_acceleration,semantic_gain_multiplier,sample_count
experiments_10,exp10-pilot-v2b-20260731,task_b_sequential,1,1,3,0.5555161101420083,0.0,1.1962858438491821,4.884082794189453,0.7120202779769897,2018
experiments_10,exp10-pilot-v2b-20260731,task_b_sequential,1,1,6,0.5370951490495035,0.0,1.1305664777755737,4.501742839813232,0.7101984024047852,2021
experiments_10,exp10-pilot-v2b-20260731,task_b_sequential,1,1,7,0.7955318359787277,0.0,1.8855091333389282,5.2987775802612305,0.7806107997894287,2021
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,1,1,0.6508723724561423,0.0,1.0981935262680054,2.466864824295044,0.8518567681312561,950
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,2,6,0.39371547365143555,0.0,0.6256575584411621,1.8923307657241821,0.8257289528846741,949
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,1,4,0.619216843671938,0.0,1.03241765499115,2.069150686264038,0.8477645516395569,949
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,1,2,0.8427689421572384,0.0,1.446679711341858,2.1524441242218018,0.8763786554336548,949
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,2,8,0.6188665624140466,0.0,1.0308512449264526,1.9814053773880005,0.8517625331878662,949
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,2,7,0.8058584593090017,0.0,1.3621721267700195,1.9067344665527344,0.8760567307472229,949
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,1,3,0.4187842749521869,0.0,0.6658890843391418,2.1990346908569336,0.8257579803466797,949
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,2,5,0.5818692600472912,0.0,0.97023606300354,2.651554822921753,0.8481532335281372,949
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,4,6,1.687208284923708,0.0,2.6358766555786133,2.487123727798462,0.9586064219474792,762
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,3,2,1.698380646198323,0.0,2.6149814128875732,2.251901388168335,0.9586489796638489,762
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,3,4,1.6886198004814283,0.0,2.6157047748565674,2.42754864692688,0.9587432742118835,762
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,4,8,1.7032711022016347,0.0,2.641615867614746,2.263911008834839,0.9584653973579407,762
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,4,7,1.7283126952720322,0.0,2.6343183517456055,2.3780646324157715,0.9583154916763306,741
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,3,3,1.7103745258732501,0.0,2.620985507965088,2.2034735679626465,0.9582017660140991,752
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,4,5,1.726961553369557,0.0,2.6403284072875977,2.3318967819213867,0.9587220549583435,741
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,3,1,1.681685201538474,0.0,2.6083970069885254,2.4503962993621826,0.9584286212921143,761
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,5,1,0.5205874928752104,0.0,0.8171729445457458,2.328831911087036,0.8034416437149048,835
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,5,6,0.6230846463799181,0.0,0.9515249133110046,3.5738720893859863,0.8293117880821228,835
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,5,2,0.7736254412593271,0.0,1.2156744003295898,4.326977252960205,0.8380804657936096,834
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,5,4,0.8076438984603086,0.0,1.2669557332992554,4.449439525604248,0.8438306450843811,834
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,5,8,0.39814659504869643,0.0,0.5698546171188354,2.3615458011627197,0.8007239699363708,834
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,5,7,0.6821817546133281,0.0,1.0337038040161133,3.9537463188171387,0.8365750312805176,833
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,5,3,0.7130329074978526,0.0,1.1102405786514282,3.617509126663208,0.8304616808891296,834
experiments_10,exp10-pilot-v2b-20260731,task_e_mixed,1,5,5,0.7331193019593836,0.0,1.1187107563018799,4.388909816741943,0.842586874961853,834
