timestamp,uav_id,x,y,z
1785407214.6765084,1,0.3496268093585968,-3.245265483856201,3.0539331436157227
1785407214.6768177,2,3.05161452293396,2.1621079444885254,3.0906906127929688
1785407214.6771271,3,4.643472671508789,4.572280406951904,3.1153931617736816
1785407214.6773894,4,-2.8278822898864746,2.056934356689453,3.1671392917633057
1785407214.776507,1,0.3490069508552551,-3.2484846115112305,3.0522334575653076
1785407214.776824,2,3.049921751022339,2.15950345993042,3.090418577194214
1785407214.7771444,3,4.642241954803467,4.569602012634277,3.1082959175109863
1785407214.7774134,4,-2.8293073177337646,2.053852081298828,3.1584560871124268
1785407214.876489,1,0.3496898114681244,-3.2476606369018555,3.0572166442871094
1785407214.8768146,2,3.0482983589172363,2.156503200531006,3.09315824508667
1785407214.8773973,3,4.642610549926758,4.571401119232178,3.1058554649353027
1785407214.8775392,4,-2.8305776119232178,2.056529998779297,3.1558849811553955
1785407214.976459,1,0.34957483410835266,-3.2478885650634766,3.061173677444458
1785407214.9767697,2,3.0470502376556396,2.1537630558013916,3.0969862937927246
1785407214.9770741,3,4.64223051071167,4.570827007293701,3.1015825271606445
1785407214.977357,4,-2.83210825920105,2.056638717651367,3.150974988937378
1785407215.0764399,1,0.34866559505462646,-3.24898624420166,3.063230037689209
1785407215.0767431,2,3.0480880737304688,2.1534457206726074,3.1034886837005615
1785407215.0770233,3,4.641242504119873,4.56844425201416,3.0952985286712646
1785407215.077281,4,-2.8336644172668457,2.054806709289551,3.145045042037964
1785407215.176419,1,0.34709545969963074,-3.2505412101745605,3.0652999877929688
1785407215.1770322,2,3.0485999584198,2.152555465698242,3.1079208850860596
1785407215.1775312,3,4.639904499053955,4.565011024475098,3.088839054107666
1785407215.1780367,4,-2.835310697555542,2.0516090393066406,3.1381638050079346
1785407215.2764852,1,0.3464082181453705,-3.250211715698242,3.0714216232299805
1785407215.2769604,2,3.048509359359741,2.151292085647583,3.1098129749298096
1785407215.2772827,3,4.641780853271484,4.562893867492676,3.0882978439331055
1785407215.2774227,4,-2.8342978954315186,2.0509157180786133,3.136232376098633
1785407215.376411,1,0.34409889578819275,-3.2519073486328125,3.0753324031829834
1785407215.3767164,2,3.0484251976013184,2.1500747203826904,3.111445665359497
1785407215.3770742,3,4.64252233505249,4.559597492218018,3.0890650749206543
1785407215.3773842,4,-2.8336100578308105,2.048707962036133,3.1368980407714844
1785407215.4763734,1,0.3406578302383423,-3.2550344467163086,3.0767769813537598
1785407215.4766786,2,3.0501694679260254,2.151097059249878,3.117264986038208
1785407215.4769518,3,4.6424102783203125,4.55525541305542,3.092808485031128
1785407215.4772425,4,-2.833383798599243,2.0457887649536133,3.141120672225952
1785407215.5763586,1,0.3365108370780945,-3.259115219116211,3.077641010284424
1785407215.5766687,2,3.0509445667266846,2.151142120361328,3.120854616165161
1785407215.5769627,3,4.641277313232422,4.550748825073242,3.096205711364746
1785407215.5772288,4,-2.8336851596832275,2.042207717895508,3.1460585594177246
1785407215.6763535,1,0.33575281500816345,-3.261000156402588,3.0818395614624023
1785407215.676747,2,3.050792694091797,2.1503729820251465,3.122126340866089
1785407215.6772895,3,4.641816139221191,4.552426338195801,3.1032090187072754
1785407215.6774695,4,-2.8330612182617188,2.041853904724121,3.1544840335845947
1785407215.7763314,1,0.3327086865901947,-3.265378952026367,3.083728790283203
1785407215.7767282,2,3.0500009059906006,2.149052381515503,3.12259578704834
1785407215.7770255,3,4.639891624450684,4.551467418670654,3.107050657272339
1785407215.7771466,4,-2.8334410190582275,2.039496421813965,3.160585403442383
1785407215.8762996,1,0.32805126905441284,-3.271420955657959,3.0836544036865234
1785407215.8766124,2,3.050743341445923,2.1500251293182373,3.12764048576355
1785407215.8769944,3,4.635143756866455,4.547693252563477,3.109326124191284
1785407215.8773065,4,-2.8347206115722656,2.0354385375976562,3.163971424102783
1785407215.9762685,1,0.3216393291950226,-3.279165267944336,3.0837199687957764
1785407215.976605,2,3.0502138137817383,2.149913787841797,3.1299898624420166
1785407215.9768867,3,4.628256797790527,4.541759967803955,3.110128879547119
1785407215.977234,4,-2.837003231048584,2.0288352966308594,3.165616989135742
1785407216.0763152,1,0.31629642844200134,-3.2849488258361816,3.088059425354004
1785407216.0768003,2,3.0487637519836426,2.1488702297210693,3.12996768951416
1785407216.0771446,3,4.627850532531738,4.53999662399292,3.1178486347198486
1785407216.0772917,4,-2.8344833850860596,2.0259790420532227,3.1723766326904297
1785407216.176245,1,0.30832332372665405,-3.293546199798584,3.089902639389038
1785407216.1765852,2,3.047093391418457,2.1473705768585205,3.1292238235473633
1785407216.176963,3,4.623105049133301,4.534538745880127,3.122205972671509
1785407216.1772714,4,-2.833888053894043,2.019695281982422,3.1763274669647217
1785407216.2762437,1,0.2991355061531067,-3.3034911155700684,3.0896663665771484
1785407216.2765913,2,3.0477852821350098,2.147472620010376,3.1329054832458496
1785407216.2769203,3,4.613712310791016,4.5250773429870605,3.124354600906372
1785407216.2772076,4,-2.835021734237671,2.01119327545166,3.1776528358459473
1785407216.3761911,1,0.2877427339553833,-3.3156018257141113,3.0890865325927734
1785407216.3765619,2,3.047008752822876,2.1461546421051025,3.1341335773468018
1785407216.3768198,3,4.601315498352051,4.51336145401001,3.124371290206909
1785407216.3771396,4,-2.8379530906677246,1.9992876052856445,3.1773931980133057
1785407216.4761631,1,0.2769969701766968,-3.325504779815674,3.093533754348755
1785407216.476458,2,3.0451526641845703,2.143833637237549,3.1330928802490234
1785407216.4767044,3,4.588669776916504,4.5047712326049805,3.130376100540161
1785407216.4772093,4,-2.8388993740081787,1.9893302917480469,3.182265520095825
1785407216.5761662,1,0.2633388638496399,-3.3387198448181152,3.0954995155334473
1785407216.5764797,2,3.0427322387695312,2.1406712532043457,3.1316187381744385
1785407216.5768235,3,4.572938919067383,4.492602825164795,3.1330223083496094
1785407216.5771604,4,-2.842139959335327,1.9752120971679688,3.184680223464966
1785407216.6761408,1,0.2490358054637909,-3.352977752685547,3.094817876815796
1785407216.6764536,2,3.0425424575805664,2.1384735107421875,3.1348462104797363
1785407216.676772,3,4.551859378814697,4.475291728973389,3.1332690715789795
1785407216.677062,4,-2.8469316959381104,1.9595069885253906,3.184628486633301
1785407216.7761385,1,0.23289057612419128,-3.3704185485839844,3.093435525894165
1785407216.7764807,2,3.04069447517395,2.1347815990448,3.135403871536255
1785407216.7767825,3,4.528900623321533,4.455783367156982,3.1321704387664795
1785407216.7771657,4,-2.853954553604126,1.9398441314697266,3.182642936706543
1785407216.8760962,1,0.22129715979099274,-3.387570858001709,3.0964179039001465
1785407216.8763926,2,3.0376763343811035,2.130255699157715,3.1339166164398193
1785407216.8766608,3,4.510309219360352,4.437582492828369,3.1380534172058105
1785407216.877053,4,-2.8614003658294678,1.9237279891967773,3.186275005340576
1785407216.9762309,1,0.2058858573436737,-3.408482551574707,3.0968017578125
1785407216.97671,2,3.0335333347320557,2.1245360374450684,3.1313705444335938
1785407216.977076,3,4.488050937652588,4.416414260864258,3.140117883682251
