bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785206999594673042,3.0,world,594511292,1785206999,3179763358,normal,1.0,6.0,3.0,5.0,1
1785206999696106631,3.0,world,594511292,1785206999,3179763358,normal,1.0,6.0,3.0,5.0,1
1785206999816097831,3.0,world,594511292,1785206999,3179763358,normal,1.0,6.0,3.0,5.0,1
1785206999916175537,3.0,world,594511292,1785206999,3179763358,normal,1.0,6.0,3.0,5.0,1
1785207000036101941,3.0,world,594511292,1785206999,3179763358,normal,1.0,6.0,3.0,5.0,1
1785207000156139089,3.0,world,594511292,1785206999,3179763358,normal,1.0,6.0,3.0,5.0,1
1785207000276158603,3.0,world,594511292,1785206999,3179763358,normal,1.0,6.0,3.0,5.0,1
1785207000376207616,3.0,world,594511292,1785206999,3179763358,normal,1.0,6.0,3.0,5.0,1
1785207000476370316,3.0,world,594511292,1785206999,3179763358,normal,1.0,6.0,3.0,5.0,1
1785207000596126677,3.0,world,594511292,1785206999,3179763358,normal,1.0,6.0,3.0,5.0,1
