bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785140025095387453,[-0.00072924  0.0020544   0.00320633],[4.2687818e-05 4.1987299e-05 3.3956423e-02],1,[-0.00204432  0.00633992  0.2075816 ],[0.11836734 0.11857694 0.09306877],[0.7022417  0.00084621 0.00151973 0.71193653],0,6,1785140025089319,1785140025089319,[-0.02425181 -0.02536992  0.13441771],1,[0.0167113  0.01650657 0.00670551]
1785140025107332506,[ 6.970565e-05  7.228181e-04 -2.119993e-03],[4.2774813e-05 4.2072486e-05 3.3957157e-02],1,[-0.00208614  0.0061588   0.20853421],[0.11927292 0.11948492 0.09365542],[0.70224774 0.0008467  0.00152221 0.7119305 ],0,6,1785140025105319,1785140025105319,[-0.02442805 -0.02511634  0.13488114],1,[0.01686283 0.01665357 0.00673235]
1785140025115326876,[0.00086865 0.00072282 0.00027685],[4.2819149e-05 4.2115626e-05 3.3957515e-02],1,[-0.00211311  0.0060626   0.20904179],[0.11972976 0.11994293 0.09395023],[0.70224917 0.00084527 0.0015256  0.7119291 ],0,6,1785140025113319,1785140025113319,[-0.02441236 -0.02542468  0.13536143],1,[0.0169391  0.01672758 0.00674578]
1785140025127329377,[-2.0608264e-03  7.2281947e-04  1.0532533e-05],[4.2863896e-05 4.2158503e-05 3.3957876e-02],1,[-0.00214415  0.00596084  0.20949696],[0.12018933 0.12040364 0.09353285],[0.7022517  0.00083938 0.00152376 0.71192664],0,6,1785140025121319,1785140025121319,[-0.02446401 -0.0255882   0.13545841],1,[0.01701573 0.01680174 0.00673168]
1785140025135334066,[-0.00099556  0.00152177  0.00134212],[4.2907879e-05 4.2201784e-05 3.3958241e-02],1,[-0.00218048  0.00585549  0.2099709 ],[0.12065164 0.12086707 0.09382737],[0.70225114 0.00083278 0.0015197  0.71192724],0,6,1785140025129319,1785140025129319,[-0.02472984 -0.02559878  0.1354023 ],1,[0.01709257 0.01687625 0.00674511]
1785140025147358789,[-0.00179464 -0.00140774  0.00214084],[4.2996682e-05 4.2284737e-05 3.3956356e-02],1,[-0.00226931  0.0056359   0.21097396],[0.12157349 0.12179786 0.0944194 ],[0.7022419  0.00081963 0.00151479 0.7119364 ],0,6,1785140025145319,1785140025145319,[-0.02518134 -0.02554935  0.1356956 ],1,[0.01723385 0.0170201  0.00677199]
1785140025155334343,[-0.00046305  0.00045647 -0.0034518 ],[4.3040531e-05 4.2328084e-05 3.3956721e-02],1,[-0.00232096  0.00552177  0.21150412],[0.12204391 0.12226944 0.09471688],[0.7022491  0.00081761 0.00150871 0.71192926],0,6,1785140025153319,1785140025153319,[-0.02521008 -0.02551903  0.13581443],1,[0.01731112 0.01709546 0.00678544]
1785140025167312919,[ 0.00193379  0.0009891  -0.00052232],[4.3084208e-05 4.2372987e-05 3.3957079e-02],1,[-0.00237577  0.00540592  0.21205199],[0.12251712 0.12274378 0.09501537],[0.702254   0.00081817 0.00151589 0.71192443],0,6,1785140025161319,1785140025161319,[-0.02512013 -0.02526439  0.13586487],1,[0.01738864 0.01717103 0.0067989 ]
1785140025175302781,[-4.6305894e-04 -3.4247944e-04  1.0309140e-05],[4.3128068e-05 4.2414318e-05 3.3957444e-02],1,[-0.00243479  0.00528836  0.21261717],[0.12299314 0.1232209  0.09531485],[0.702257   0.0008173  0.00151483 0.7119215 ],0,6,1785140025169319,1785140025169319,[-0.02540106 -0.02531335  0.13611713],1,[0.0174665  0.01724637 0.00681237]
1785140025187319749,[ 6.9573871e-05 -7.6162163e-05 -1.8539036e-03],[4.3217562e-05 4.2499207e-05 3.3958167e-02],1,[-0.00257128  0.00504226  0.21374181],[0.12395367 0.12418355 0.0951805 ],[0.7022688  0.00082733 0.00150583 0.7119099 ],0,6,1785140025185319,1785140025185319,[-0.0261201  -0.02557782  0.13651192],1,[0.01762319 0.0173986  0.0068109 ]
1785140025195368181,[6.9573405e-05 4.5647053e-04 1.0310309e-05],[4.3262571e-05 4.2541753e-05 3.3958532e-02],1,[-0.0026481   0.00491284  0.21433103],[0.1244382  0.1246691  0.09548065],[0.7022712  0.00082462 0.00150758 0.7119075 ],0,6,1785140025193319,1785140025193319,[-0.02617568 -0.02571764  0.13672599],1,[0.01770206 0.01747498 0.00682437]
1785140025207331207,[ 0.00060221 -0.00140774 -0.00158759],[4.3307766e-05 4.2584124e-05 3.3958897e-02],1,[-0.00272729  0.00478138  0.214937  ],[0.12492561 0.1251575  0.0957818 ],[0.70227504 0.00082722 0.00150566 0.71190363],0,6,1785140025201319,1785140025201319,[-0.02593627 -0.02553401  0.13679399],1,[0.01778122 0.01755193 0.00683785]
1785140025215340445,[-0.00099669 -0.00060921  0.00160545],[4.3353037e-05 4.2626001e-05 3.3956666e-02],1,[-0.00280008  0.00465126  0.21555893],[0.12540318 0.12564383 0.09608394],[0.70227474 0.00082989 0.00149927 0.711904  ],0,6,1785140025209319,1785140025209319,[-0.02587819 -0.02556494  0.13691425],1,[0.0178467  0.01762278 0.00685134]
1785140025227399223,[-0.00179564  0.00258658 -0.00079139],[4.3441454e-05 4.2711916e-05 3.3957385e-02],1,[-0.00295357  0.00438344  0.21684778],[0.12639202 0.12663479 0.09669124],[0.70228213 0.00082009 0.00150162 0.7118967 ],0,6,1785140025225319,1785140025225319,[-0.02563706 -0.02541947  0.13695858],1,[0.01800675 0.0177778  0.00687835]
1785140025235338408,[ 0.00033489 -0.0003429  -0.00025876],[4.3485357e-05 4.2755997e-05 3.3957746e-02],1,[-0.00303373  0.00424621  0.217478  ],[0.12689084 0.1271346  0.09624115],[0.70228475 0.00082013 0.00150026 0.7118941 ],0,6,1785140025233319,1785140025233319,[-0.02558679 -0.02557554  0.13712023],1,[0.01808714 0.01785599 0.00686255]
1785140025247341320,[-0.00019774 -0.00114185  0.0024044 ],[4.3528999e-05 4.2798347e-05 3.3958104e-02],1,[-0.00311691  0.00410442  0.21812393],[0.12739259 0.12763733 0.09654494],[0.70228016 0.00082208 0.00149934 0.7118986 ],0,6,1785140025241319,1785140025241319,[-0.02557484 -0.0259154   0.13714662],1,[0.01816766 0.01793417 0.00687605]
1785140025255318999,[-0.00232826 -0.00140816 -0.00292192],[4.3573400e-05 4.2842519e-05 3.3958472e-02],1,[-0.00320294  0.00395846  0.21878424],[0.12789729 0.128143   0.09684972],[0.70228654 0.00081996 0.00148752 0.7118924 ],0,6,1785140025249319,1785140025249319,[-0.0255043  -0.02601529  0.13722852],1,[0.01824858 0.01801298 0.00688956]
