bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785140027972846301,8.0,world,972677872,1785140029,2,normal,0.0,6.0,0.0,5.0,0
1785140028072923620,8.0,world,972677872,1785140029,2,normal,0.0,6.0,0.0,5.0,0
1785140028173030917,8.0,world,972677872,1785140029,2,normal,0.0,6.0,0.0,5.0,0
1785140028273150537,8.0,world,972677872,1785140029,2,normal,0.0,6.0,0.0,5.0,0
1785140028373229710,8.0,world,972677872,1785140029,2,normal,0.0,6.0,0.0,5.0,0
1785140028473345944,8.0,world,972677872,1785140029,2,normal,0.0,6.0,0.0,5.0,0
1785140028573505799,8.0,world,972677872,1785140029,2,normal,0.0,6.0,0.0,5.0,0
1785140028673585834,8.0,world,972677872,1785140029,2,normal,0.0,6.0,0.0,5.0,0
1785140028773685887,8.0,world,972677872,1785140029,2,normal,0.0,6.0,0.0,5.0,0
1785140028873749441,8.0,world,972677872,1785140029,2,normal,0.0,6.0,0.0,5.0,0
