bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785125315515266490,8.0,world,514918545,1785125317,1,normal,0.0,6.76393202,6.64885899,5.0,2
1785125315604634706,8.0,world,514918545,1785125317,1,normal,0.0,6.76393202,6.64885899,5.0,2
1785125315605173394,8.0,world,514918545,1785125317,1,normal,0.0,6.76393202,6.64885899,5.0,2
1785125315704537153,8.0,world,514918545,1785125317,1,normal,0.0,6.76393202,6.64885899,5.0,2
1785125315705115955,8.0,world,514918545,1785125317,1,normal,0.0,6.76393202,6.64885899,5.0,2
1785125315804640152,8.0,world,514918545,1785125317,1,normal,0.0,6.76393202,6.64885899,5.0,2
1785125315805240834,8.0,world,514918545,1785125317,1,normal,0.0,6.76393202,6.64885899,5.0,2
1785125315904599123,8.0,world,514918545,1785125317,1,normal,0.0,6.76393202,6.64885899,5.0,2
1785125315905176152,8.0,world,514918545,1785125317,1,normal,0.0,6.76393202,6.64885899,5.0,2
1785125316005352667,8.0,world,514918545,1785125317,1,normal,0.0,6.76393202,6.64885899,5.0,2
