bag_time_ns,is_hover_stable,uav_id
1785125316264846565,False,5
1785125316284846336,False,5
1785125316304868680,False,5
1785125316324843705,False,5
1785125316344878241,False,5
1785125316364831296,False,5
1785125316384829916,False,5
1785125316404846208,False,5
1785125316424851980,False,5
1785125316444884332,False,5
1785125316464848097,False,5
1785125316484849301,False,5
1785125316504862117,False,5
1785125316524836782,False,5
1785125316544873101,False,5
1785125316564832648,False,5
1785125316584830506,False,5
1785125316604841358,False,5
1785125316624834367,False,5
1785125316644854607,False,5
1785125316664832237,False,5
1785125316684847628,False,5
1785125316704834706,False,5
1785125316724824098,False,5
1785125316744854647,False,5
1785125316764823531,False,5
1785125316784847147,False,5
1785125316804856746,False,5
1785125316824843263,False,5
1785125316844860477,False,5
1785125316864828079,False,5
1785125316884923438,False,5
1785125316904835737,False,5
1785125316924840678,False,5
1785125316944880454,False,5
1785125316964836645,False,5
1785125316984824664,False,5
1785125317004869650,False,5
1785125317024836180,False,5
1785125317044857863,False,5
1785125317064820787,False,5
1785125317084819266,False,5
1785125317104847901,False,5
1785125317124820563,False,5
1785125317144877561,False,5
1785125317164817282,False,5
1785125317184816603,False,5
1785125317204820382,False,5
1785125317224858155,False,5
1785125317244849792,False,5
1785125317264822063,False,5
1785125317284817607,False,5
1785125317304818210,False,5
1785125317324823202,False,5
1785125317344835126,False,5
1785125317364817166,False,5
1785125317384813822,False,5
1785125317404821308,False,5
1785125317424809078,False,5
1785125317444836371,False,5
1785125317464808271,False,5
1785125317484820296,False,5
1785125317504810850,False,5
1785125317524843754,False,5
1785125317544853655,False,5
1785125317564829412,False,5
1785125317584824806,False,5
1785125317604812976,False,5
1785125317624811456,False,5
1785125317644824783,False,5
1785125317664833812,False,5
1785125317684819478,False,5
1785125317704804282,False,5
1785125317724805076,False,5
1785125317744822180,False,5
1785125317764808086,False,5
1785125317784787300,False,5
1785125317804809494,False,5
1785125317824803415,False,5
1785125317844816852,False,5
1785125317864799462,False,5
1785125317884841022,False,5
1785125317904816108,False,5
1785125317924802305,False,5
1785125317944825630,False,5
1785125317964798082,False,5
1785125317984807221,False,5
1785125318004830607,False,5
1785125318024815391,False,5
1785125318044820003,False,5
1785125318064804557,False,5
1785125318084794000,False,5
1785125318104829358,False,5
1785125318124804335,False,5
1785125318144813354,False,5
1785125318164797939,False,5
1785125318184794495,False,5
1785125318204824724,False,5
1785125318224804870,False,5
1785125318244825401,False,5
1785125318264789407,False,5
1785125318284805800,False,5
1785125318304806294,False,5
1785125318324794375,False,5
1785125318344816579,False,5
1785125318364794090,False,5
1785125318384800044,False,5
1785125318404806498,False,5
1785125318424793868,False,5
1785125318444836039,False,5
1785125318464787311,False,5
1785125318484789027,False,5
1785125318504793869,False,5
1785125318524794743,False,5
1785125318544813811,False,5
1785125318564789640,False,5
1785125318584789302,False,5
1785125318604813269,False,5
1785125318624789107,False,5
1785125318644786896,False,5
1785125318664788491,False,5
1785125318684787883,False,5
1785125318704782706,False,5
1785125318724777460,False,5
1785125318744795957,False,5
1785125318764778317,False,5
1785125318784782597,False,5
1785125318804801976,False,5
1785125318824785238,False,5
1785125318844815387,False,5
1785125318864782919,False,5
1785125318884802578,False,5
1785125318904806268,False,5
1785125318924782737,False,5
1785125318944792368,False,5
1785125318964786831,False,5
1785125318984792203,False,5
1785125319004805220,False,5
1785125319024787070,False,5
1785125319044803073,False,5
1785125319064780124,False,5
1785125319084772813,False,5
1785125319104793184,False,5
1785125319124778300,False,5
1785125319144805203,False,5
1785125319164767627,False,5
1785125319184765245,False,5
1785125319204774406,False,5
1785125319224768518,False,5
1785125319244780443,False,5
1785125319264767863,False,5
1785125319284771283,False,5
1785125319304774071,False,5
1785125319324766721,False,5
1785125319344800056,False,5
1785125319364773159,False,5
1785125319384772491,False,5
1785125319404783104,False,5
1785125319424786173,False,5
1785125319444800483,False,5
1785125319464902555,False,5
1785125319484773389,False,5
1785125319504778602,False,5
1785125319524758267,False,5
1785125319544777987,False,5
1785125319564758454,False,5
1785125319584756494,False,5
1785125319604766806,False,5
1785125319624752613,False,5
1785125319644774898,False,5
1785125319664750025,False,5
1785125319684753605,False,5
1785125319704773375,False,5
1785125319724761265,False,5
1785125319744766078,False,5
1785125319764752325,False,5
1785125319784750074,False,5
1785125319804762851,False,5
1785125319824765129,False,5
1785125319844774900,False,5
1785125319864761298,False,5
1785125319884750862,False,5
1785125319904792452,False,5
1785125319924755878,False,5
1785125319944779665,False,5
1785125319964752248,False,5
1785125319984771497,False,5
1785125320004807737,False,5
1785125320024756466,False,5
1785125320044767560,False,5
1785125320064751153,False,5
1785125320084753722,False,5
1785125320104754306,False,5
1785125320124766072,False,5
1785125320144770363,False,5
1785125320164759086,False,5
1785125320184752768,False,5
1785125320204774833,False,5
1785125320224752034,False,5
1785125320244775501,False,5
1785125320264757411,False,5
1785125320284758287,False,5
1785125320304760785,False,5
1785125320324742525,False,5
1785125320344765190,False,5
1785125320364748664,False,5
1785125320384746423,False,5
1785125320404746006,False,5
1785125320424731613,False,5
1785125320444749500,False,5
1785125320464743142,False,5
1785125320484730472,False,5
1785125320504740654,False,5
1785125320524730760,False,5
1785125320544753165,False,5
1785125320564743300,False,5
1785125320584746760,False,5
1785125320604746463,False,5
1785125320624747559,False,5
1785125320644749647,False,5
1785125320664735815,False,5
1785125320684732021,False,5
1785125320704732396,False,5
1785125320724735645,False,5
1785125320744743674,False,5
1785125320764732627,False,5
1785125320784731348,False,5
1785125320804747402,False,5
1785125320824746884,False,5
1785125320844773016,False,5
1785125320864746481,False,5
1785125320884739221,False,5
1785125320904743122,False,5
1785125320924722297,False,5
1785125320944747337,False,5
1785125320964743083,False,5
1785125320984763915,False,5
1785125321004772565,False,5
1785125321024727315,False,5
1785125321044740033,False,5
1785125321064724799,False,5
1785125321084723440,False,5
1785125321104755334,False,5
1785125321124730191,False,5
1785125321144753929,False,5
1785125321164744456,False,5
1785125321184720095,False,5
1785125321204740446,False,5
1785125321224720644,False,5
1785125321244744853,False,5
1785125321264724579,False,5
1785125321284718582,False,5
1785125321304749484,False,5
1785125321324721336,False,5
1785125321344750624,False,5
1785125321364718899,False,5
1785125321384715437,False,5
1785125321404720911,False,5
1785125321424732737,False,5
1785125321444730607,False,5
1785125321464711757,False,5
1785125321484714095,False,5
1785125321504719319,False,5
1785125321524726095,False,5
1785125321544776863,False,5
1785125321564708301,False,5
1785125321584720177,False,5
1785125321604722645,False,5
1785125321624713583,False,5
1785125321644732362,False,5
1785125321664713501,False,5
1785125321684714847,False,5
1785125321704723117,False,5
1785125321724717170,False,5
1785125321744727964,False,5
1785125321764709624,False,5
1785125321784716390,False,5
1785125321804729719,False,5
1785125321824720927,False,5
1785125321844719939,False,5
1785125321864708122,False,5
1785125321884704800,False,5
1785125321904743455,False,5
1785125321924720918,False,5
1785125321944741921,False,5
1785125321964716087,False,5
1785125321984739003,False,5
1785125322004735521,False,5
1785125322024702524,False,5
1785125322044729789,False,5
1785125322064717301,False,5
1785125322084720211,False,5
1785125322104725725,False,5
1785125322124706114,False,5
1785125322144713672,False,5
1785125322164695653,False,5
1785125322184700867,False,5
1785125322204701182,False,5
1785125322224697139,False,5
1785125322244730876,False,5
1785125322264703460,False,5
1785125322284707873,False,5
1785125322304708469,False,5
1785125322324712491,False,5
1785125322344722884,False,5
1785125322364703723,False,5
1785125322384694731,False,5
1785125322404718089,False,5
1785125322424693147,False,5
1785125322444705926,False,5
1785125322464689690,False,5
1785125322484688252,False,5
1785125322504701872,False,5
1785125322524689443,False,5
1785125322544708874,False,5
1785125322564691796,False,5
1785125322584690959,False,5
1785125322604699880,False,5
1785125322624701167,False,5
1785125322644771161,False,5
1785125322664697489,False,5
1785125322684688918,False,5
1785125322704738825,False,5
1785125322724694377,False,5
1785125322744698690,False,5
1785125322764691892,False,5
1785125322784692968,False,5
1785125322804693975,False,5
1785125322824706362,False,5
1785125322844727205,False,5
1785125322864715468,False,5
1785125322884687501,False,5
1785125322904698245,False,5
1785125322924699342,False,5
1785125322944732337,False,5
1785125322964716953,False,5
1785125322984708582,False,5
1785125323004728173,False,5
1785125323024686992,False,5
1785125323044707956,False,5
1785125323064687363,False,5
1785125323084680685,False,5
1785125323104698433,False,5
1785125323124691896,False,5
1785125323144696800,False,5
1785125323164694931,False,5
1785125323184696459,False,5
1785125323204741508,False,5
1785125323224677935,False,5
1785125323244724646,False,5
1785125323264698212,False,5
1785125323284706883,False,5
1785125323304714142,False,5
1785125323324677078,False,5
1785125323344691670,False,5
1785125323364673721,False,5
1785125323384678926,False,5
1785125323404682828,False,5
1785125323424684526,False,5
1785125323444685613,False,5
1785125323464680449,False,5
1785125323484676536,False,5
1785125323504686500,False,5
1785125323524670755,False,5
1785125323544709703,False,5
1785125323564675885,False,5
1785125323584670440,False,5
1785125323604687967,False,5
1785125323624694093,False,5
1785125323644713224,False,5
1785125323664685107,False,5
1785125323684688007,False,5
1785125323704677312,False,5
1785125323724676506,False,5
1785125323744705564,False,5
1785125323764675393,False,5
1785125323784685437,False,5
1785125323804678359,False,5
1785125323824661252,False,5
1785125323844683358,False,5
1785125323864663706,False,5
1785125323884662329,False,5
1785125323904667223,False,5
1785125323924663110,False,5
1785125323944672542,False,5
1785125323964659994,False,5
1785125323984685526,False,5
1785125324004675593,False,5
1785125324024674566,False,5
1785125324044684630,False,5
1785125324064677953,False,5
1785125324084664814,False,5
1785125324104672945,False,5
1785125324124663603,False,5
1785125324144695718,False,5
1785125324164673752,False,5
1785125324184668528,False,5
1785125324204650139,False,5
1785125324224667317,False,5
1785125324244676599,False,5
1785125324264654443,False,5
1785125324284651063,False,5
1785125324304783133,False,5
1785125324324659830,False,5
1785125324344667840,False,5
1785125324364653248,False,5
1785125324384650859,False,5
1785125324404661825,False,5
1785125324424647654,False,5
1785125324444667125,False,5
1785125324464651051,False,5
1785125324484646888,False,5
1785125324504654378,False,5
1785125324524648212,False,5
1785125324544669787,False,5
1785125324564661357,False,5
1785125324584660631,False,5
1785125324604656398,False,5
1785125324624655071,False,5
1785125324644679572,False,5
1785125324664668487,False,5
1785125324684664395,False,5
1785125324704645575,False,5
1785125324724658444,False,5
1785125324744681933,False,5
1785125324764648286,False,5
1785125324784651317,False,5
1785125324804643147,False,5
1785125324824646629,False,5
1785125324844655291,False,5
1785125324864666968,False,5
1785125324884649601,False,5
1785125324904658713,False,5
1785125324924640334,False,5
1785125324944643425,False,5
1785125324964640345,False,5
1785125324984639178,False,5
1785125325004713071,False,5
1785125325024649769,False,5
1785125325044658551,False,5
1785125325064640494,False,5
1785125325084639127,False,5
1785125325104655353,False,5
1785125325124592452,False,5
1785125325144671314,False,5
1785125325164655490,False,5
1785125325184644335,False,5
1785125325204606812,False,5
1785125325224636092,False,5
1785125325244653530,False,5
1785125325264665017,False,5
1785125325284614078,False,5
1785125325304661782,False,5
1785125325324634287,False,5
1785125325344648710,False,5
1785125325364648084,False,5
1785125325384633473,False,5
1785125325404577635,False,5
1785125325424643102,False,5
1785125325444645252,False,5
1785125325464633797,False,5
1785125325484634364,False,5
1785125325504624812,False,5
1785125325524633614,False,5
1785125325544644810,False,5
1785125325564624839,False,5
1785125325584624725,False,5
1785125325604587842,False,5
1785125325624626700,False,5
1785125325644649237,False,5
1785125325664631040,False,5
1785125325684635884,False,5
1785125325704580037,False,5
1785125325724626138,False,5
1785125325744647393,False,5
1785125325764607545,False,5
1785125325784635773,False,5
1785125325804619178,False,5
1785125325824614185,False,5
1785125325844631252,False,5
1785125325864629254,False,5
1785125325884625333,False,5
1785125325904626170,False,5
1785125325924631065,False,5
1785125325944599031,False,5
1785125325964615908,False,5
1785125325984573215,False,5
1785125326004582728,False,5
1785125326024620114,False,5
1785125326044615682,False,5
1785125326064620317,False,5
1785125326084573135,False,5
1785125326104610491,False,5
1785125326124550897,False,5
1785125326144622115,False,5
1785125326164585243,False,5
1785125326184613251,False,5
1785125326204633745,False,5
1785125326224603655,False,5
1785125326244640891,False,5
1785125326264574584,False,5
1785125326284605648,False,5
1785125326304677808,False,5
1785125326324584220,False,5
1785125326344600457,False,5
1785125326364663069,False,5
1785125326384577947,False,5
1785125326404632775,False,5
1785125326424607505,False,5
1785125326444639851,False,5
1785125326464604712,False,5
1785125326484586605,False,5
1785125326504581451,False,5
1785125326524556872,False,5
1785125326544739587,True,5
1785125326564601717,True,5
1785125326584558113,True,5
1785125326604565132,True,5
1785125326624560359,True,5
1785125326644608405,True,5
1785125326664559370,True,5
1785125326684589833,True,5
1785125326704612471,True,5
1785125326724606255,True,5
1785125326744621730,True,5
1785125326764599866,True,5
1785125326784611624,True,5
1785125326804580132,True,5
1785125326824597330,True,5
1785125326844568753,True,5
1785125326864542120,True,5
1785125326884619770,True,5
1785125326904568591,True,5
1785125326924589496,True,5
1785125326944716358,True,5
1785125326964581374,True,5
1785125326984598792,True,5
1785125327004621040,True,5
1785125327024605728,True,5
1785125327044653904,True,5
1785125327064582779,True,5
1785125327084622870,True,5
1785125327104602098,True,5
1785125327124572049,True,5
1785125327144631385,True,5
1785125327164609081,True,5
1785125327184582328,True,5
1785125327204631866,True,5
1785125327224597940,True,5
1785125327244648430,True,5
1785125327264593174,True,5
1785125327284628576,True,5
1785125327304636057,True,5
1785125327324634220,True,5
1785125327344623557,True,5
1785125327364596914,True,5
1785125327384628249,True,5
1785125327404695160,True,5
1785125327424618955,True,5
1785125327444683892,True,5
1785125327464639566,True,5
1785125327484614968,True,5
1785125327504639920,True,5
1785125327524616784,True,5
1785125327544737484,True,5
1785125327564631244,True,5
1785125327584630379,True,5
1785125327604589620,True,5
1785125327624607941,True,5
1785125327644674581,True,5
1785125327664604007,True,5
1785125327684658545,True,5
1785125327704629708,True,5
1785125327724592225,True,5
1785125327744601288,True,5
1785125327764579024,True,5
1785125327784598346,True,5
1785125327804628669,True,5
1785125327824609510,True,5
1785125327844694504,True,5
1785125327864633317,True,5
1785125327884619549,True,5
1785125327904608445,True,5
1785125327924611787,True,5
1785125327944632382,True,5
1785125327964635515,True,5
1785125327984657282,True,5
1785125328004639295,True,5
1785125328024644051,True,5
1785125328044605987,True,5
1785125328064588682,True,5
1785125328084590022,True,5
1785125328104595719,True,5
1785125328124596488,True,5
1785125328144646468,True,5
1785125328164624464,True,5
1785125328184642184,True,5
1785125328204636180,True,5
1785125328224614907,True,5
1785125328244639730,True,5
1785125328264601847,True,5
1785125328284597747,True,5
1785125328304633820,True,5
1785125328324616045,True,5
1785125328344589753,True,5
1785125328364592285,True,5
1785125328384619362,True,5
1785125328404592319,True,5
1785125328424576036,True,5
1785125328444665438,True,5
1785125328464578044,True,5
1785125328484622333,True,5
1785125328504563661,True,5
