bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785125315515312395,8.0,world,514918545,1785125317,1,normal,0.0,11.23606798,12.80422607,5.0,5
1785125315604694557,8.0,world,514918545,1785125317,1,normal,0.0,11.23606798,12.80422607,5.0,5
1785125315605212226,8.0,world,514918545,1785125317,1,normal,0.0,11.23606798,12.80422607,5.0,5
1785125315704606372,8.0,world,514918545,1785125317,1,normal,0.0,11.23606798,12.80422607,5.0,5
1785125315705176007,8.0,world,514918545,1785125317,1,normal,0.0,11.23606798,12.80422607,5.0,5
1785125315804720941,8.0,world,514918545,1785125317,1,normal,0.0,11.23606798,12.80422607,5.0,5
1785125315805315082,8.0,world,514918545,1785125317,1,normal,0.0,11.23606798,12.80422607,5.0,5
1785125315904682257,8.0,world,514918545,1785125317,1,normal,0.0,11.23606798,12.80422607,5.0,5
1785125315905246883,8.0,world,514918545,1785125317,1,normal,0.0,11.23606798,12.80422607,5.0,5
1785125316005431964,8.0,world,514918545,1785125317,1,normal,0.0,11.23606798,12.80422607,5.0,5
