bag_time_ns,angular_velocity_0,angular_velocity_1,angular_velocity_2,orientation_variance_0,orientation_variance_1,orientation_variance_2,pose_frame,position_0,position_1,position_2,position_variance_0,position_variance_1,position_variance_2,q_0,q_1,q_2,q_3,quality,reset_counter,timestamp,timestamp_sample,velocity_0,velocity_1,velocity_2,velocity_frame,velocity_variance_0,velocity_variance_1,velocity_variance_2
1785208113304615132,-0.00071915647,0.0018717439,-0.0013649509,4.339625e-05,4.25814e-05,0.034084275,1,0.009623896,-0.0051369388,0.15741979,0.10834781,0.10850551,0.088345654,0.7024406,-0.0012119629,0.0010018839,0.7117406,0,6,1785208113301969,1785208113301969,0.0012384237,-0.021883678,0.094857685,1,0.01496158,0.014770119,0.0064207404
1785208113312576804,0.003009107,-0.0010579294,0.00023152269,4.3438205e-05,4.2622145e-05,0.034081236,1,0.009725333,-0.00510867,0.15733284,0.108732805,0.10889563,0.08862059,0.7024409,-0.0012051624,0.0010067429,0.7117403,0,6,1785208113309969,1785208113309969,0.0014114637,-0.02193516,0.09494983,1,0.015020338,0.014832481,0.006433862
1785208113324573219,0.0011448967,7.336028e-06,-3.4796976e-05,4.3484164e-05,4.266232e-05,0.03408156,1,0.009825751,-0.005086199,0.1572709,0.10912626,0.10929036,0.08889646,0.7024404,-0.0011983428,0.0010078343,0.711741,0,6,1785208113317973,1785208113317973,0.0013990286,-0.021919612,0.09500985,1,0.015089314,0.014899469,0.006446992
1785208113332549990,-0.0009856345,-0.0015905607,0.0015631005,4.3526758e-05,4.2705098e-05,0.03408189,1,0.009925459,-0.0050681154,0.15723237,0.109522104,0.10968745,0.08917327,0.7024375,-0.0011986556,0.0010047369,0.7117438,0,6,1785208113325973,1785208113325973,0.0014904808,-0.021891724,0.09492769,1,0.015158814,0.014966954,0.0064601297
1785208113344567384,-0.0020508962,-0.00025898078,0.00023152167,4.3610977e-05,4.2785e-05,0.03408257,1,0.010119413,-0.005050232,0.15717408,0.11032098,0.11048876,0.08908504,0.7024276,-0.001204439,0.0009789226,0.71175355,0,6,1785208113341973,1785208113341973,0.001349367,-0.022279125,0.095294826,1,0.015298488,0.015102536,0.0064621153
1785208113352617152,-0.0028498461,0.0008062846,-3.479748e-05,4.365337e-05,4.282485e-05,0.034082904,1,0.010216283,-0.005050246,0.15718149,0.11072403,0.110892996,0.08936267,0.7024275,-0.0012130403,0.0009727458,0.71175367,0,6,1785208113349973,1785208113349973,0.0016826536,-0.022363734,0.095427215,1,0.015368707,0.015170614,0.0064752586
1785208113364584432,0.0016775292,0.0018715491,-0.0013663732,4.3696502e-05,4.286452e-05,0.03408324,1,0.010312466,-0.0050558057,0.15721118,0.11112952,0.11129965,0.08964124,0.7024296,-0.0012179584,0.0009778859,0.7117515,0,6,1785208113357973,1785208113357973,0.0015863825,-0.022596722,0.09548901,1,0.015439234,0.015239048,0.006488411
1785208113372565040,0.0046070036,0.0002736519,-0.00083374203,4.373868e-05,4.290664e-05,0.034083568,1,0.010408192,-0.00506762,0.15726262,0.11153746,0.11170872,0.08992076,0.7024333,-0.0012082328,0.0009887674,0.71174794,0,6,1785208113365973,1785208113365973,0.0017968449,-0.022713773,0.09552737,1,0.015510093,0.0153077375,0.0065015713
1785208113384580170,0.00061261485,0.0010727877,-0.0005661165,4.3821037e-05,4.2986365e-05,0.034080863,1,0.010595155,-0.0051038633,0.15740627,0.11235324,0.112531394,0.0898251,0.7024312,-0.0012078773,0.0009934645,0.71175,0,6,1785208113381973,1785208113381973,0.001687797,-0.022648808,0.0954765,1,0.015641289,0.015440736,0.0065029794
1785208113392595213,0.0019441982,0.002138052,-0.004294542,4.38644e-05,4.3029508e-05,0.03408119,1,0.010684987,-0.0051295827,0.15749998,0.11276844,0.112947755,0.09010541,0.7024404,-0.0012083134,0.0010001209,0.7117409,0,6,1785208113389973,1785208113389973,0.0015549393,-0.022746071,0.09572793,1,0.01571246,0.015509894,0.006516146
1785208113404571149,0.0011452421,0.0010727877,0.0012980943,4.3907043e-05,4.3071865e-05,0.034081526,1,0.010772912,-0.005159872,0.15761408,0.11318614,0.11336659,0.09038667,0.70244086,-0.0012098828,0.0010086655,0.7117405,0,6,1785208113397973,1785208113397973,0.001491634,-0.022808462,0.09572093,1,0.015784321,0.015579633,0.00652932
