bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785208127320306888,3.0,world,320167257,1785208127,1842175051,smooth,1.0,6.0,3.0,5.0,1
1785208127438672265,3.0,world,320167257,1785208127,1842175051,smooth,1.0,6.0,3.0,5.0,1
1785208127558619085,3.0,world,320167257,1785208127,1842175051,smooth,1.0,6.0,3.0,5.0,1
1785208127658665098,3.0,world,320167257,1785208127,1842175051,smooth,1.0,6.0,3.0,5.0,1
1785208127778658135,3.0,world,320167257,1785208127,1842175051,smooth,1.0,6.0,3.0,5.0,1
1785208127898677121,3.0,world,320167257,1785208127,1842175051,smooth,1.0,6.0,3.0,5.0,1
1785208128018699222,3.0,world,320167257,1785208127,1842175051,smooth,1.0,6.0,3.0,5.0,1
1785208128118802682,3.0,world,320167257,1785208127,1842175051,smooth,1.0,6.0,3.0,5.0,1
1785208128238650285,3.0,world,320167257,1785208127,1842175051,smooth,1.0,6.0,3.0,5.0,1
1785208128358636558,3.0,world,320167257,1785208127,1842175051,smooth,1.0,6.0,3.0,5.0,1
