bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785139125537868493,[-0.0001816  -0.00344116  0.00021869],[4.4698379e-05 4.3639830e-05 3.3995923e-02],1,[ 0.00661983 -0.01077529  0.19914947],[0.12724201 0.12745741 0.0960032 ],[ 0.7027109  -0.00128581  0.00156403  0.7114727 ],0,6,1785139125531029,1785139125531029,[-0.01463854 -0.03103348  0.11685593],1,[0.01789543 0.01764885 0.0067295 ]
1785139125545541755,[-0.00018134 -0.00344068  0.00102107],[4.4735640e-05 4.3680324e-05 3.3992983e-02],1,[ 0.00652443 -0.01096373  0.19976366],[0.12773015 0.12795442 0.09630241],[ 0.70270765 -0.00127508  0.00155152  0.7114759 ],0,6,1785139125539029,1785139125539029,[-0.01466759 -0.03125711  0.1172888 ],1,[0.0179605  0.0177194  0.00674256]
1785139125557492313,[8.1880484e-05 2.6734446e-03 2.2696886e-04],[4.2394033e-05 4.1465566e-05 3.3989381e-02],1,[ 0.0064663  -0.01050774  0.19937377],[0.10669696 0.10684683 0.0869527 ],[ 0.7027004  -0.00127196  0.00155165  0.7114831 ],0,6,1785139125555029,1785139125555029,[-0.0150098  -0.03120912  0.11744268],1,[0.01447204 0.01429703 0.00624803]
1785139125822572510,[-0.00151602  0.00293976 -0.00057198],[4.2436015e-05 4.1504365e-05 3.3989701e-02],1,[ 0.00643432 -0.01029772  0.19922872],[0.10707708 0.10722806 0.0872198 ],[ 0.7027007  -0.00128367  0.00155485  0.7114828 ],0,6,1785139125563029,1785139125563029,[-0.01496918 -0.03110524  0.11771949],1,[0.01453793 0.01436141 0.0062607 ]
1785139125871738937,[-0.00018444 -0.00078867 -0.00083829],[4.2478892e-05 4.1540799e-05 3.3990037e-02],1,[ 0.00640068 -0.0100982   0.1991173 ],[0.10745947 0.10761154 0.08748781],[ 0.7027021  -0.00128479  0.00154984  0.7114814 ],0,6,1785139125571029,1785139125571029,[-0.01505017 -0.03090906  0.11794648],1,[0.01460428 0.01442617 0.00627339]
1785139125872104117,[ 0.00221241 -0.00345183 -0.00216987],[4.2515352e-05 4.1578609e-05 3.3990365e-02],1,[ 0.00636415 -0.00990803  0.19903807],[0.10784416 0.10799731 0.08775672],[ 0.70270777 -0.00127124  0.00154454  0.71147585],0,6,1785139125579029,1785139125579029,[-0.01534941 -0.03065773  0.11821937],1,[0.01467087 0.01449104 0.00628608]
1785139125872575308,[ 0.00221241 -0.00238656  0.00022697],[4.2592474e-05 4.1657964e-05 3.3991024e-02],1,[ 0.00628173 -0.00956007  0.19895229],[0.10862047 0.10877573 0.08767296],[ 0.7027054  -0.00124828  0.00153889  0.7114782 ],0,6,1785139125595029,1785139125595029,[-0.01550689 -0.03079083  0.11852743],1,[0.01480471 0.01462102 0.00628854]
1785139125872883130,[-0.00071707  0.00267345 -0.00163725],[4.2629701e-05 4.1697655e-05 3.3991348e-02],1,[ 0.00623809 -0.00940195  0.1989538 ],[0.10901213 0.1091684  0.08794268],[ 0.7027103  -0.00125248  0.00153993  0.71147335],0,6,1785139125603029,1785139125603029,[-0.01550934 -0.03067521  0.11861011],1,[0.01487217 0.0146863  0.00630124]
1785139125873575949,[-0.00125058  0.00160822 -0.00030522],[4.2666172e-05 4.1738520e-05 3.3988517e-02],1,[ 0.0061993  -0.00925435  0.19898365],[0.10939961 0.10956107 0.08821332],[ 0.7027106  -0.00125969  0.00154097  0.711473  ],0,6,1785139125611029,1785139125611029,[-0.01552081 -0.03083927  0.11877745],1,[0.01492988 0.01474742 0.00631395]
1785139125873909449,[-0.00204953 -0.00158757  0.00049373],[4.2707616e-05 4.1777788e-05 3.3988845e-02],1,[ 0.00615905 -0.00911648  0.199042  ],[0.10979583 0.10995835 0.08848486],[ 0.7027096  -0.00126307  0.0015315   0.711474  ],0,6,1785139125619029,1785139125619029,[-0.01546104 -0.03060002  0.11905526],1,[0.01499781 0.01481379 0.00632666]
