bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785142162721175413,8.0,world,720946474,1785142164,2,normal,0.0,6.0,0.0,5.0,0
1785142162821247643,8.0,world,720946474,1785142164,2,normal,0.0,6.0,0.0,5.0,0
1785142162921370411,8.0,world,720946474,1785142164,2,normal,0.0,6.0,0.0,5.0,0
1785142163021472213,8.0,world,720946474,1785142164,2,normal,0.0,6.0,0.0,5.0,0
1785142163121593107,8.0,world,720946474,1785142164,2,normal,0.0,6.0,0.0,5.0,0
1785142163221694755,8.0,world,720946474,1785142164,2,normal,0.0,6.0,0.0,5.0,0
1785142163321816799,8.0,world,720946474,1785142164,2,normal,0.0,6.0,0.0,5.0,0
1785142163421931568,8.0,world,720946474,1785142164,2,normal,0.0,6.0,0.0,5.0,0
1785142163522030134,8.0,world,720946474,1785142164,2,normal,0.0,6.0,0.0,5.0,0
1785142163622179319,8.0,world,720946474,1785142164,2,normal,0.0,6.0,0.0,5.0,0
