bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785138578756573017,12.0,world,756269272,1785138580,5,normal,0.0,10.0,7.5,5.0,1
1785138578856692812,12.0,world,756269272,1785138580,5,normal,0.0,10.0,7.5,5.0,1
1785138578956803088,12.0,world,756269272,1785138580,5,normal,0.0,10.0,7.5,5.0,1
1785138579056848741,12.0,world,756269272,1785138580,5,normal,0.0,10.0,7.5,5.0,1
1785138579156865259,12.0,world,756269272,1785138580,5,normal,0.0,10.0,7.5,5.0,1
1785138579257067769,12.0,world,756269272,1785138580,5,normal,0.0,10.0,7.5,5.0,1
1785138579357195667,12.0,world,756269272,1785138580,5,normal,0.0,10.0,7.5,5.0,1
1785138579457273551,12.0,world,756269272,1785138580,5,normal,0.0,10.0,7.5,5.0,1
1785138579557393114,12.0,world,756269272,1785138580,5,normal,0.0,10.0,7.5,5.0,1
1785138579657505303,12.0,world,756269272,1785138580,5,normal,0.0,10.0,7.5,5.0,1
