bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785137921282279003,8.0,world,282025751,1785137923,2,normal,0.0,14.0,9.0,5.0,3
1785137921382357260,8.0,world,282025751,1785137923,2,normal,0.0,14.0,9.0,5.0,3
1785137921482484850,8.0,world,282025751,1785137923,2,normal,0.0,14.0,9.0,5.0,3
1785137921582599496,8.0,world,282025751,1785137923,2,normal,0.0,14.0,9.0,5.0,3
1785137921682721085,8.0,world,282025751,1785137923,2,normal,0.0,14.0,9.0,5.0,3
1785137921782850148,8.0,world,282025751,1785137923,2,normal,0.0,14.0,9.0,5.0,3
1785137921882870444,8.0,world,282025751,1785137923,2,normal,0.0,14.0,9.0,5.0,3
1785137921982929414,8.0,world,282025751,1785137923,2,normal,0.0,14.0,9.0,5.0,3
1785137922082977099,8.0,world,282025751,1785137923,2,normal,0.0,14.0,9.0,5.0,3
1785137922182985099,8.0,world,282025751,1785137923,2,normal,0.0,14.0,9.0,5.0,3
